id,id_curva,indicador_codigo,sexo_codigo,edad_valor,l,m,s,stdev,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4
416,3,HFA,M,140,1.0,146.9927,0.0474,6.9675,112.155,119.123,126.09,133.058,140.025,146.993,153.96,160.928,167.895,174.863
417,3,HFA,M,141,1.0,147.5041,0.04744,6.9976,112.516,119.514,126.511,133.509,140.507,147.504,154.502,161.499,168.497,175.494
418,3,HFA,M,142,1.0,148.0224,0.04747,7.0266,112.889,119.916,126.943,133.969,140.996,148.022,155.049,162.076,169.102,176.129
419,3,HFA,M,143,1.0,148.5478,0.0475,7.056,113.268,120.324,127.38,134.436,141.492,148.548,155.604,162.66,169.716,176.772
420,3,HFA,M,144,1.0,149.0807,0.04753,7.0858,113.652,120.737,127.823,134.909,141.995,149.081,156.167,163.252,170.338,177.424
421,3,HFA,M,145,1.0,149.6212,0.04755,7.1145,114.049,121.163,128.278,135.392,142.507,149.621,156.736,163.85,170.965,178.079
422,3,HFA,M,146,1.0,150.1694,0.04758,7.1451,114.444,121.589,128.734,135.879,143.024,150.169,157.314,164.46,171.605,178.75
423,3,HFA,M,147,1.0,150.7256,0.04759,7.173,114.86,122.033,129.207,136.38,143.553,150.726,157.899,165.072,172.245,179.418
424,3,HFA,M,148,1.0,151.2899,0.04761,7.2029,115.275,122.478,129.681,136.884,144.087,151.29,158.493,165.696,172.899,180.102
425,3,HFA,M,149,1.0,151.8623,0.04762,7.2317,115.704,122.936,130.167,137.399,144.631,151.862,159.094,166.326,173.557,180.789
426,3,HFA,M,150,1.0,152.4425,0.04763,7.2608,116.138,123.399,130.66,137.921,145.182,152.442,159.703,166.964,174.225,181.486
427,3,HFA,M,151,1.0,153.0298,0.04763,7.2888,116.586,123.875,131.163,138.452,145.741,153.03,160.319,167.607,174.896,182.185
428,3,HFA,M,152,1.0,153.6234,0.04764,7.3186,117.03,124.349,131.668,138.986,146.305,153.623,160.942,168.261,175.579,182.898
429,3,HFA,M,153,1.0,154.2223,0.04763,7.3456,117.494,124.84,132.185,139.531,146.877,154.222,161.568,168.914,176.259,183.605
430,3,HFA,M,154,1.0,154.8258,0.04763,7.3744,117.954,125.328,132.703,140.077,147.451,154.826,162.2,169.575,176.949,184.323
431,3,HFA,M,155,1.0,155.4329,0.04762,7.4017,118.424,125.826,133.228,140.629,148.031,155.433,162.835,170.236,177.638,185.04
432,3,HFA,M,156,1.0,156.0426,0.0476,7.4276,118.904,126.332,133.76,141.187,148.615,156.043,163.47,170.898,178.325,185.753
433,3,HFA,M,157,1.0,156.6539,0.04758,7.4536,119.386,126.84,134.293,141.747,149.2,156.654,164.107,171.561,179.015,186.468
434,3,HFA,M,158,1.0,157.266,0.04756,7.4796,119.868,127.348,134.827,142.307,149.786,157.266,164.746,172.225,179.705,187.184
435,3,HFA,M,159,1.0,157.8775,0.04754,7.5055,120.35,127.856,135.361,142.867,150.372,157.878,165.383,172.888,180.394,187.899
436,3,HFA,M,160,1.0,158.4871,0.04751,7.5297,120.838,128.368,135.898,143.428,150.957,158.487,166.017,173.547,181.076,188.606
437,3,HFA,M,161,1.0,159.0937,0.04747,7.5522,121.333,128.885,136.437,143.989,151.542,159.094,166.646,174.198,181.75,189.302
438,3,HFA,M,162,1.0,159.6962,0.04744,7.576,121.816,129.392,136.968,144.544,152.12,159.696,167.272,174.848,182.424,190.0
439,3,HFA,M,163,1.0,160.2939,0.0474,7.5979,122.304,129.902,137.5,145.098,152.696,160.294,167.892,175.49,183.088,190.686
440,3,HFA,M,164,1.0,160.8861,0.04735,7.618,122.796,130.414,138.032,145.65,153.268,160.886,168.504,176.122,183.74,191.358
441,3,HFA,M,165,1.0,161.472,0.0473,7.6376,123.284,130.921,138.559,146.197,153.834,161.472,169.11,176.747,184.385,192.023
442,3,HFA,M,166,1.0,162.0505,0.04725,7.6569,123.766,131.423,139.08,146.737,154.394,162.05,169.707,177.364,185.021,192.678
443,3,HFA,M,167,1.0,162.6207,0.0472,7.6757,124.242,131.918,139.594,147.269,154.945,162.621,170.296,177.972,185.648,193.323
444,3,HFA,M,168,1.0,163.1816,0.04714,7.6924,124.72,132.412,140.104,147.797,155.489,163.182,170.874,178.566,186.259,193.951
445,3,HFA,M,169,1.0,163.7321,0.04707,7.7069,125.198,132.905,140.611,148.318,156.025,163.732,171.439,179.146,186.853,194.56
446,3,HFA,M,170,1.0,164.2717,0.04701,7.7224,125.66,133.382,141.104,148.827,156.549,164.272,171.994,179.717,187.439,195.161
447,3,HFA,M,171,1.0,164.7994,0.04694,7.7357,126.121,133.857,141.592,149.328,157.064,164.799,172.535,180.271,188.006,195.742
448,3,HFA,M,172,1.0,165.3145,0.04687,7.7483,126.573,134.321,142.07,149.818,157.566,165.314,173.063,180.811,188.559,196.308
449,3,HFA,M,173,1.0,165.8165,0.04679,7.7586,127.024,134.782,142.541,150.299,158.058,165.816,173.575,181.334,189.092,196.851
450,3,HFA,M,174,1.0,166.305,0.04671,7.7681,127.464,135.233,143.001,150.769,158.537,166.305,174.073,181.841,189.609,197.377
451,3,HFA,M,175,1.0,166.7799,0.04663,7.7769,127.895,135.672,143.449,151.226,159.003,166.78,174.557,182.334,190.111,197.888
452,3,HFA,M,176,1.0,167.2415,0.04655,7.7851,128.316,136.101,143.886,151.671,159.456,167.242,175.027,182.812,190.597,198.382
453,3,HFA,M,177,1.0,167.6899,0.04646,7.7909,128.736,136.526,144.317,152.108,159.899,167.69,175.481,183.272,191.063,198.853
454,3,HFA,M,178,1.0,168.1255,0.04637,7.796,129.146,136.942,144.738,152.534,160.33,168.126,175.921,183.717,191.513,199.309
455,3,HFA,M,179,1.0,168.5482,0.04628,7.8004,129.546,137.347,145.147,152.947,160.748,168.548,176.349,184.149,191.949,199.75
456,3,HFA,M,180,1.0,168.958,0.04619,7.8042,129.937,137.741,145.545,153.35,161.154,168.958,176.762,184.566,192.371,200.175
457,3,HFA,M,181,1.0,169.3549,0.04609,7.8056,130.327,138.133,145.938,153.744,161.549,169.355,177.16,184.966,192.772,200.577
458,3,HFA,M,182,1.0,169.7389,0.04599,7.8063,130.707,138.514,146.32,154.126,161.933,169.739,177.545,185.351,193.158,200.964
459,3,HFA,M,183,1.0,170.1099,0.04589,7.8063,131.078,138.885,146.691,154.497,162.304,170.11,177.916,185.723,193.529,201.335
460,3,HFA,M,184,1.0,170.468,0.04579,7.8057,131.439,139.245,147.051,154.857,162.662,170.468,178.274,186.079,193.885,201.691
461,3,HFA,M,185,1.0,170.8136,0.04569,7.8045,131.791,139.596,147.4,155.205,163.009,170.814,178.618,186.423,194.227,202.031
462,3,HFA,M,186,1.0,171.1468,0.04559,7.8026,132.134,139.936,147.739,155.542,163.344,171.147,178.949,186.752,194.555,202.357
463,3,HFA,M,187,1.0,171.468,0.04548,7.7984,132.476,140.275,148.073,155.871,163.67,171.468,179.266,187.065,194.863,202.661
464,3,HFA,M,188,1.0,171.7773,0.04538,7.7953,132.801,140.596,148.392,156.187,163.982,171.777,179.573,187.368,195.163,202.958
465,3,HFA,M,189,1.0,172.0748,0.04527,7.7898,133.126,140.915,148.705,156.495,164.285,172.075,179.865,187.654,195.444,203.234
466,3,HFA,M,190,1.0,172.3606,0.04516,7.7838,133.442,141.225,149.009,156.793,164.577,172.361,180.144,187.928,195.712,203.496
467,3,HFA,M,191,1.0,172.6345,0.04506,7.7789,133.74,141.519,149.298,157.077,164.856,172.634,180.413,188.192,195.971,203.75
468,3,HFA,M,192,1.0,172.8967,0.04495,7.7717,134.038,141.81,149.582,157.353,165.125,172.897,180.668,188.44,196.212,203.984
469,3,HFA,M,193,1.0,173.147,0.04484,7.7639,134.327,142.091,149.855,157.619,165.383,173.147,180.911,188.675,196.439,204.203
470,3,HFA,M,194,1.0,173.3856,0.04473,7.7555,134.608,142.363,150.119,157.875,165.63,173.386,181.141,188.897,196.652,204.408
471,3,HFA,M,195,1.0,173.6126,0.04462,7.7466,134.88,142.626,150.373,158.119,165.866,173.613,181.359,189.106,196.852,204.599
472,3,HFA,M,196,1.0,173.828,0.04451,7.7371,135.143,142.88,150.617,158.354,166.091,173.828,181.565,189.302,197.039,204.776
473,3,HFA,M,197,1.0,174.0321,0.0444,7.727,135.397,143.124,150.851,158.578,166.305,174.032,181.759,189.486,197.213,204.94
474,3,HFA,M,198,1.0,174.2251,0.04429,7.7164,135.643,143.359,151.076,158.792,166.509,174.225,181.942,189.658,197.374,205.091
475,3,HFA,M,199,1.0,174.4071,0.04418,7.7053,135.881,143.586,151.291,158.996,166.702,174.407,182.112,189.818,197.523,205.228
476,3,HFA,M,200,1.0,174.5784,0.04407,7.6937,136.11,143.804,151.497,159.191,166.885,174.578,182.272,189.966,197.659,205.353
477,3,HFA,M,201,1.0,174.7392,0.04396,7.6815,136.332,144.013,151.695,159.376,167.058,174.739,182.421,190.102,197.784,205.465
478,3,HFA,M,202,1.0,174.8896,0.04385,7.6689,136.545,144.214,151.883,159.552,167.221,174.89,182.559,190.227,197.896,205.565
479,3,HFA,M,203,1.0,175.0301,0.04375,7.6576,136.742,144.4,152.057,159.715,167.373,175.03,182.688,190.345,198.003,205.66
480,3,HFA,M,204,1.0,175.1609,0.04364,7.644,136.941,144.585,152.229,159.873,167.517,175.161,182.805,190.449,198.093,205.737
481,3,HFA,M,205,1.0,175.2824,0.04353,7.63,137.132,144.762,152.392,160.022,167.652,175.282,182.912,190.542,198.173,205.803
482,3,HFA,M,206,1.0,175.3951,0.04343,7.6174,137.308,144.925,152.543,160.16,167.778,175.395,183.013,190.63,198.247,205.865
483,3,HFA,M,207,1.0,175.4995,0.04332,7.6026,137.486,145.089,152.692,160.294,167.897,175.5,183.102,190.705,198.307,205.91
484,3,HFA,M,208,1.0,175.5959,0.04322,7.5893,137.65,145.239,152.828,160.417,168.007,175.596,183.185,190.774,198.364,205.953
485,3,HFA,M,209,1.0,175.685,0.04311,7.5738,137.816,145.39,152.964,160.537,168.111,175.685,183.259,190.833,198.406,205.98
486,3,HFA,M,210,1.0,175.7672,0.04301,7.5597,137.968,145.528,153.088,160.648,168.207,175.767,183.327,190.887,198.446,206.006
487,3,HFA,M,211,1.0,175.8432,0.04291,7.5454,138.116,145.661,153.207,160.752,168.298,175.843,183.389,190.934,198.479,206.025
488,3,HFA,M,212,1.0,175.9133,0.04281,7.5308,138.259,145.79,153.321,160.852,168.382,175.913,183.444,190.975,198.506,206.037
489,3,HFA,M,213,1.0,175.9781,0.04271,7.516,138.398,145.914,153.43,160.946,168.462,175.978,183.494,191.01,198.526,206.042
490,3,HFA,M,214,1.0,176.038,0.04261,7.501,138.533,146.034,153.535,161.036,168.537,176.038,183.539,191.04,198.541,206.042
491,3,HFA,M,215,1.0,176.0935,0.04251,7.4857,138.665,146.151,153.636,161.122,168.608,176.094,183.579,191.065,198.551,206.036
492,3,HFA,M,216,1.0,176.1449,0.04241,7.4703,138.793,146.264,153.734,161.204,168.675,176.145,183.615,191.086,198.556,206.026
493,3,HFA,M,217,1.0,176.1925,0.04232,7.4565,138.91,146.367,153.823,161.28,168.736,176.192,183.649,191.105,198.562,206.018
494,3,HFA,M,218,1.0,176.2368,0.04222,7.4407,139.033,146.474,153.915,161.355,168.796,176.237,183.678,191.118,198.559,206.0
495,3,HFA,M,219,1.0,176.2779,0.04213,7.4266,139.145,146.572,153.998,161.425,168.851,176.278,183.704,191.131,198.558,205.984
496,3,HFA,M,220,1.0,176.3162,0.04204,7.4123,139.255,146.667,154.079,161.492,168.904,176.316,183.729,191.141,198.553,205.966
497,3,HFA,M,221,1.0,176.3518,0.04195,7.398,139.362,146.76,154.158,161.556,168.954,176.352,183.75,191.148,198.546,205.944
498,3,HFA,M,222,1.0,176.3851,0.04185,7.3817,139.477,146.858,154.24,161.622,169.003,176.385,183.767,191.149,198.53,205.912
499,3,HFA,M,223,1.0,176.4162,0.04177,7.3689,139.572,146.941,154.309,161.678,169.047,176.416,183.785,191.154,198.523,205.892
500,3,HFA,M,224,1.0,176.4453,0.04168,7.3542,139.674,147.028,154.383,161.737,169.091,176.445,183.8,191.154,198.508,205.862
501,3,HFA,M,225,1.0,176.4724,0.04159,7.3395,139.775,147.114,154.454,161.793,169.133,176.472,183.812,191.151,198.491,205.83
502,3,HFA,M,226,1.0,176.4976,0.0415,7.3247,139.874,147.199,154.524,161.848,169.173,176.498,183.822,191.147,198.472,205.796
503,3,HFA,M,227,1.0,176.5211,0.04142,7.3115,139.964,147.275,154.587,161.898,169.21,176.521,183.833,191.144,198.456,205.767
504,3,HFA,M,228,1.0,176.5432,0.04134,7.2983,140.052,147.35,154.648,161.947,169.245,176.543,183.841,191.14,198.438,205.736
505,4,HFA,F,61,1.0,109.6016,0.04355,4.7731,85.736,90.509,95.282,100.055,104.828,109.602,114.375,119.148,123.921,128.694
506,4,HFA,F,62,1.0,110.1258,0.04364,4.8059,86.096,90.902,95.708,100.514,105.32,110.126,114.932,119.738,124.543,129.349
507,4,HFA,F,63,1.0,110.6451,0.04373,4.8385,86.453,91.291,96.13,100.968,105.807,110.645,115.484,120.322,125.161,129.999
508,4,HFA,F,64,1.0,111.1596,0.04382,4.871,86.805,91.676,96.547,101.418,106.289,111.16,116.031,120.902,125.773,130.644
509,4,HFA,F,65,1.0,111.6696,0.0439,4.9023,87.158,92.06,96.963,101.865,106.767,111.67,116.572,121.474,126.376,131.279
510,4,HFA,F,66,1.0,112.1753,0.04399,4.9346,87.502,92.437,97.372,102.306,107.241,112.175,117.11,122.044,126.979,131.914
511,4,HFA,F,67,1.0,112.6767,0.04407,4.9657,87.848,92.814,97.78,102.745,107.711,112.677,117.642,122.608,127.574,132.539
512,4,HFA,F,68,1.0,113.174,0.04415,4.9966,88.191,93.187,98.184,103.181,108.177,113.174,118.171,123.167,128.164,133.161
513,4,HFA,F,69,1.0,113.6672,0.04423,5.0275,88.53,93.557,98.585,103.612,108.64,113.667,118.695,123.722,128.75,133.777
514,4,HFA,F,70,1.0,114.1565,0.04431,5.0583,88.865,93.923,98.982,104.04,109.098,114.156,119.215,124.273,129.331,134.39
515,4,HFA,F,71,1.0,114.6421,0.04439,5.089,89.197,94.286,99.375,104.464,109.553,114.642,119.731,124.82,129.909,134.998
516,4,HFA,F,72,1.0,115.1244,0.04447,5.1196,89.526,94.646,99.766,104.885,110.005,115.124,120.244,125.364,130.483,135.603
517,4,HFA,F,73,1.0,115.6039,0.04454,5.149,89.859,95.008,100.157,105.306,110.455,115.604,120.753,125.902,131.051,136.2
518,4,HFA,F,74,1.0,116.0812,0.04461,5.1784,90.189,95.368,100.546,105.724,110.903,116.081,121.26,126.438,131.616,136.795
519,4,HFA,F,75,1.0,116.5568,0.04469,5.2089,90.512,95.721,100.93,106.139,111.348,116.557,121.766,126.975,132.184,137.392
520,4,HFA,F,76,1.0,117.0311,0.04475,5.2371,90.845,96.083,101.32,106.557,111.794,117.031,122.268,127.505,132.743,137.98
521,4,HFA,F,77,1.0,117.5044,0.04482,5.2665,91.172,96.438,101.705,106.971,112.238,117.504,122.771,128.037,133.304,138.571
522,4,HFA,F,78,1.0,117.9769,0.04489,5.296,91.497,96.793,102.089,107.385,112.681,117.977,123.273,128.569,133.865,139.161
523,4,HFA,F,79,1.0,118.4489,0.04495,5.3243,91.828,97.152,102.476,107.8,113.125,118.449,123.773,129.097,134.422,139.746
524,4,HFA,F,80,1.0,118.9208,0.04502,5.3538,92.152,97.506,102.859,108.213,113.567,118.921,124.275,129.628,134.982,140.336
525,4,HFA,F,81,1.0,119.3926,0.04508,5.3822,92.482,97.864,103.246,108.628,114.01,119.393,124.775,130.157,135.539,140.921
526,4,HFA,F,82,1.0,119.8648,0.04514,5.4107,92.811,98.222,103.633,109.043,114.454,119.865,125.275,130.686,136.097,141.508
527,4,HFA,F,83,1.0,120.3374,0.0452,5.4393,93.141,98.58,104.02,109.459,114.898,120.337,125.777,131.216,136.655,142.094
528,4,HFA,F,84,1.0,120.8105,0.04525,5.4667,93.477,98.944,104.41,109.877,115.344,120.81,126.277,131.744,137.211,142.677
529,4,HFA,F,85,1.0,121.2843,0.04531,5.4954,93.807,99.303,104.798,110.294,115.789,121.284,126.78,132.275,137.77,143.266
530,4,HFA,F,86,1.0,121.7587,0.04536,5.523,94.144,99.667,105.19,110.713,116.236,121.759,127.282,132.805,138.328,143.851
531,4,HFA,F,87,1.0,122.2338,0.04542,5.5519,94.475,100.026,105.578,111.13,116.682,122.234,127.786,133.338,138.889,144.441
532,4,HFA,F,88,1.0,122.7098,0.04547,5.5796,94.812,100.391,105.971,111.551,117.13,122.71,128.289,133.869,139.449,145.028
533,4,HFA,F,89,1.0,123.1868,0.04551,5.6062,95.156,100.762,106.368,111.974,117.581,123.187,128.793,134.399,140.005,145.612
534,4,HFA,F,90,1.0,123.6646,0.04556,5.6342,95.494,101.128,106.762,112.396,118.03,123.665,129.299,134.933,140.567,146.201
535,4,HFA,F,91,1.0,124.1435,0.04561,5.6622,95.833,101.495,107.157,112.819,118.481,124.144,129.806,135.468,141.13,146.792
536,4,HFA,F,92,1.0,124.6234,0.04565,5.6891,96.178,101.867,107.556,113.245,118.934,124.623,130.312,136.002,141.691,147.38
537,4,HFA,F,93,1.0,125.1045,0.04569,5.716,96.524,102.24,107.956,113.672,119.388,125.104,130.821,136.537,142.253,147.969
538,4,HFA,F,94,1.0,125.5869,0.04573,5.7431,96.871,102.615,108.358,114.101,119.844,125.587,131.33,137.073,142.816,148.559
539,4,HFA,F,95,1.0,126.0706,0.04577,5.7703,97.219,102.99,108.76,114.53,120.3,126.071,131.841,137.611,143.381,149.152
540,4,HFA,F,96,1.0,126.5558,0.04581,5.7975,97.568,103.366,109.163,114.961,120.758,126.556,132.353,138.151,143.948,149.746
541,4,HFA,F,97,1.0,127.0424,0.04585,5.8249,97.918,103.743,109.568,115.393,121.218,127.042,132.867,138.692,144.517,150.342
542,4,HFA,F,98,1.0,127.5304,0.04588,5.8511,98.275,104.126,109.977,115.828,121.679,127.53,133.381,139.233,145.084,150.935
543,4,HFA,F,99,1.0,128.0199,0.04591,5.8774,98.633,104.51,110.388,116.265,122.143,128.02,133.897,139.775,145.652,151.529
544,4,HFA,F,100,1.0,128.5109,0.04594,5.9038,98.992,104.896,110.8,116.703,122.607,128.511,134.415,140.318,146.222,152.126
545,4,HFA,F,101,1.0,129.0035,0.04597,5.9303,99.352,105.282,111.213,117.143,123.073,129.004,134.934,140.864,146.794,152.725
546,4,HFA,F,102,1.0,129.4975,0.046,5.9569,99.713,105.67,111.627,117.584,123.541,129.498,135.454,141.411,147.368,153.325
547,4,HFA,F,103,1.0,129.9932,0.04602,5.9823,100.082,106.064,112.046,118.029,124.011,129.993,135.975,141.958,147.94,153.922
548,4,HFA,F,104,1.0,130.4904,0.04604,6.0078,100.452,106.459,112.467,118.475,124.483,130.49,136.498,142.506,148.514,154.522
549,4,HFA,F,105,1.0,130.9891,0.04607,6.0347,100.816,106.85,112.885,118.92,124.954,130.989,137.024,143.058,149.093,155.128
550,4,HFA,F,106,1.0,131.4895,0.04608,6.059,101.194,107.253,113.312,119.371,125.43,131.49,137.549,143.608,149.667,155.726
551,4,HFA,F,107,1.0,131.9912,0.0461,6.0848,101.567,107.652,113.737,119.822,125.906,131.991,138.076,144.161,150.246,156.33
552,4,HFA,F,108,1.0,132.4944,0.04612,6.1106,101.941,108.052,114.162,120.273,126.384,132.494,138.605,144.716,150.826,156.937
553,4,HFA,F,109,1.0,132.9989,0.04613,6.1352,102.323,108.458,114.593,120.728,126.864,132.999,139.134,145.269,151.405,157.54
554,4,HFA,F,110,1.0,133.5046,0.04614,6.1599,102.705,108.865,115.025,121.185,127.345,133.505,139.665,145.824,151.984,158.144
555,4,HFA,F,111,1.0,134.0118,0.04615,6.1846,103.089,109.273,115.458,121.643,127.827,134.012,140.196,146.381,152.566,158.75
556,4,HFA,F,112,1.0,134.5202,0.04616,6.2095,103.473,109.682,115.892,122.101,128.311,134.52,140.73,146.939,153.149,159.358
557,4,HFA,F,113,1.0,135.0299,0.04616,6.233,103.865,110.098,116.331,122.564,128.797,135.03,141.263,147.496,153.729,159.962
558,4,HFA,F,114,1.0,135.541,0.04617,6.2579,104.251,110.509,116.767,123.025,129.283,135.541,141.799,148.057,154.315,160.573
559,4,HFA,F,115,1.0,136.0533,0.04617,6.2816,104.645,110.927,117.209,123.49,129.772,136.053,142.335,148.616,154.898,161.18
560,4,HFA,F,116,1.0,136.567,0.04616,6.3039,105.047,111.351,117.655,123.959,130.263,136.567,142.871,149.175,155.479,161.783
561,4,HFA,F,117,1.0,137.0821,0.04616,6.3277,105.444,111.771,118.099,124.427,130.754,137.082,143.41,149.738,156.065,162.393
562,4,HFA,F,118,1.0,137.5987,0.04616,6.3516,105.841,112.192,118.544,124.896,131.247,137.599,143.95,150.302,156.653,163.005
563,4,HFA,F,119,1.0,138.1167,0.04615,6.3741,106.246,112.62,118.994,125.369,131.743,138.117,144.491,150.865,157.239,163.613
564,4,HFA,F,120,1.0,138.6363,0.04614,6.3967,106.653,113.05,119.446,125.843,132.24,138.636,145.033,151.43,157.826,164.223
565,4,HFA,F,121,1.0,139.1575,0.04612,6.4179,107.068,113.486,119.904,126.322,132.74,139.158,145.575,151.993,158.411,164.829
566,4,HFA,F,122,1.0,139.6803,0.04611,6.4407,107.477,113.918,120.358,126.799,133.24,139.68,146.121,152.562,159.002,165.443
567,4,HFA,F,123,1.0,140.2049,0.04609,6.462,107.895,114.357,120.819,127.281,133.743,140.205,146.667,153.129,159.591,166.053
568,4,HFA,F,124,1.0,140.7313,0.04607,6.4835,108.314,114.797,121.281,127.764,134.248,140.731,147.215,153.698,160.182,166.665
569,4,HFA,F,125,1.0,141.2594,0.04605,6.505,108.734,115.239,121.744,128.249,134.754,141.259,147.764,154.269,160.774,167.279
570,4,HFA,F,126,1.0,141.7892,0.04603,6.5266,109.156,115.683,122.21,128.736,135.263,141.789,148.316,154.842,161.369,167.895
571,4,HFA,F,127,1.0,142.3206,0.046,6.5467,109.587,116.134,122.68,129.227,135.774,142.321,148.867,155.414,161.961,168.508
572,4,HFA,F,128,1.0,142.8534,0.04597,6.567,110.019,116.586,123.152,129.719,136.286,142.853,149.42,155.987,162.554,169.121
573,4,HFA,F,129,1.0,143.3874,0.04594,6.5872,110.451,117.039,123.626,130.213,136.8,143.387,149.975,156.562,163.149,169.736
574,4,HFA,F,130,1.0,143.9222,0.04591,6.6075,110.885,117.492,124.1,130.707,137.315,143.922,150.53,157.137,163.745,170.352
575,4,HFA,F,131,1.0,144.4575,0.04588,6.6277,111.319,117.947,124.574,131.202,137.83,144.458,151.085,157.713,164.341,170.968
576,4,HFA,F,132,1.0,144.9929,0.04584,6.6465,111.761,118.407,125.053,131.7,138.346,144.993,151.639,158.286,164.932,171.579
577,4,HFA,F,133,1.0,145.528,0.0458,6.6652,112.202,118.867,125.532,132.198,138.863,145.528,152.193,158.858,165.524,172.189
578,4,HFA,F,134,1.0,146.0622,0.04576,6.6838,112.643,119.327,126.011,132.695,139.378,146.062,152.746,159.43,166.114,172.797
579,4,HFA,F,135,1.0,146.5951,0.04571,6.7009,113.091,119.792,126.493,133.193,139.894,146.595,153.296,159.997,166.698,173.399
580,4,HFA,F,136,1.0,147.1262,0.04567,6.7193,113.53,120.249,126.968,133.688,140.407,147.126,153.845,160.565,167.284,174.003
581,4,HFA,F,137,1.0,147.6548,0.04562,6.736,113.975,120.711,127.447,134.183,140.919,147.655,154.391,161.127,167.863,174.599
582,4,HFA,F,138,1.0,148.1804,0.04557,6.7526,114.417,121.17,127.923,134.675,141.428,148.18,154.933,161.686,168.438,175.191
583,4,HFA,F,139,1.0,148.7023,0.04552,6.7689,114.858,121.627,128.396,135.164,141.933,148.702,155.471,162.24,169.009,175.778
584,4,HFA,F,140,1.0,149.2197,0.04546,6.7835,115.302,122.086,128.869,135.653,142.436,149.22,156.003,162.787,169.57,176.354
585,4,HFA,F,141,1.0,149.7322,0.04541,6.7993,115.736,122.535,129.334,136.134,142.933,149.732,156.532,163.331,170.13,176.93
586,4,HFA,F,142,1.0,150.239,0.04535,6.8133,116.172,122.986,129.799,136.612,143.426,150.239,157.052,163.866,170.679,177.492
587,4,HFA,F,143,1.0,150.7394,0.04529,6.827,116.604,123.431,130.258,137.085,143.912,150.739,157.566,164.393,171.22,178.047
588,4,HFA,F,144,1.0,151.2327,0.04523,6.8403,117.031,123.872,130.712,137.552,144.392,151.233,158.073,164.913,171.753,178.594
589,4,HFA,F,145,1.0,151.7182,0.04516,6.8516,117.46,124.312,131.163,138.015,144.867,151.718,158.57,165.421,172.273,179.125
590,4,HFA,F,146,1.0,152.1951,0.0451,6.864,117.875,124.739,131.603,138.467,145.331,152.195,159.059,165.923,172.787,179.651
591,4,HFA,F,147,1.0,152.6628,0.04503,6.8744,118.291,125.165,132.04,138.914,145.788,152.663,159.537,166.412,173.286,180.16
592,4,HFA,F,148,1.0,153.1206,0.04497,6.8858,118.691,125.577,132.463,139.349,146.235,153.121,160.006,166.892,173.778,180.664
593,4,HFA,F,149,1.0,153.5678,0.0449,6.8952,119.092,125.987,132.882,139.777,146.673,153.568,160.463,167.358,174.253,181.149
594,4,HFA,F,150,1.0,154.0041,0.04483,6.904,119.484,126.388,133.292,140.196,147.1,154.004,160.908,167.812,174.716,181.62
595,4,HFA,F,151,1.0,154.429,0.04476,6.9122,119.868,126.78,133.692,140.605,147.517,154.429,161.341,168.253,175.166,182.078
596,4,HFA,F,152,1.0,154.8423,0.04468,6.9184,120.251,127.169,134.087,141.006,147.924,154.842,161.761,168.679,175.597,182.516
597,4,HFA,F,153,1.0,155.2437,0.04461,6.9254,120.617,127.542,134.467,141.393,148.318,155.244,162.169,169.095,176.02,182.945
598,4,HFA,F,154,1.0,155.633,0.04454,6.9319,120.974,127.905,134.837,141.769,148.701,155.633,162.565,169.497,176.429,183.361
599,4,HFA,F,155,1.0,156.0101,0.04446,6.9362,121.329,128.265,135.201,142.138,149.074,156.01,162.946,169.883,176.819,183.755
600,4,HFA,F,156,1.0,156.3748,0.04439,6.9415,121.667,128.609,135.55,142.492,149.433,156.375,163.316,170.258,177.199,184.141
601,4,HFA,F,157,1.0,156.7269,0.04431,6.9446,122.004,128.949,135.893,142.838,149.782,156.727,163.671,170.616,177.561,184.505
602,4,HFA,F,158,1.0,157.0666,0.04423,6.9471,122.331,129.278,136.225,143.172,150.12,157.067,164.014,170.961,177.908,184.855
603,4,HFA,F,159,1.0,157.3936,0.04415,6.9489,122.649,129.598,136.547,143.496,150.445,157.394,164.343,171.291,178.24,185.189
604,4,HFA,F,160,1.0,157.7082,0.04408,6.9518,122.949,129.901,136.853,143.805,150.756,157.708,164.66,171.612,178.564,185.515
605,4,HFA,F,161,1.0,158.0102,0.044,6.9524,123.248,130.2,137.153,144.105,151.058,158.01,164.963,171.915,178.868,185.82
606,4,HFA,F,162,1.0,158.2997,0.04392,6.9525,123.537,130.49,137.442,144.395,151.347,158.3,165.252,172.205,179.157,186.11
607,4,HFA,F,163,1.0,158.5771,0.04384,6.952,123.817,130.769,137.721,144.673,151.625,158.577,165.529,172.481,179.433,186.385
608,4,HFA,F,164,1.0,158.8425,0.04376,6.9509,124.088,131.039,137.99,144.941,151.892,158.842,165.793,172.744,179.695,186.646
609,4,HFA,F,165,1.0,159.0961,0.04369,6.9509,124.342,131.292,138.243,145.194,152.145,159.096,166.047,172.998,179.949,186.9
610,4,HFA,F,166,1.0,159.3382,0.04361,6.9487,124.595,131.543,138.492,145.441,152.389,159.338,166.287,173.236,180.184,187.133
611,4,HFA,F,167,1.0,159.5691,0.04353,6.946,124.839,131.785,138.731,145.677,152.623,159.569,166.515,173.461,180.407,187.353
