id,id_curva,indicador_codigo,sexo_codigo,edad_valor,percentil_codigo,percentil,valor
4985,2,BMI,F,225,P10,10.0,17.997
4986,2,BMI,F,225,P15,15.0,18.569
4987,2,BMI,F,225,P25,25.0,19.475
4988,2,BMI,F,225,P50,50.0,21.388
4989,2,BMI,F,225,P75,75.0,23.663
4990,2,BMI,F,225,P85,85.0,25.068
4991,2,BMI,F,225,P90,90.0,26.106
4992,2,BMI,F,225,P95,95.0,27.793
4993,2,BMI,F,225,P97,97.0,28.995
4994,2,BMI,F,225,P99,99.0,31.533
4995,2,BMI,F,225,P999,99.9,36.929
4996,2,BMI,F,226,P01,0.1,14.585
4997,2,BMI,F,226,P1,1.0,15.876
4998,2,BMI,F,226,P3,3.0,16.726
4999,2,BMI,F,226,P5,5.0,17.21
5000,2,BMI,F,226,P10,10.0,18.004
5001,2,BMI,F,226,P15,15.0,18.577
5002,2,BMI,F,226,P25,25.0,19.485
5003,2,BMI,F,226,P50,50.0,21.401
5004,2,BMI,F,226,P75,75.0,23.678
5005,2,BMI,F,226,P85,85.0,25.084
5006,2,BMI,F,226,P90,90.0,26.121
5007,2,BMI,F,226,P95,95.0,27.807
5008,2,BMI,F,226,P97,97.0,29.007
5009,2,BMI,F,226,P99,99.0,31.54
5010,2,BMI,F,226,P999,99.9,36.917
5011,2,BMI,F,227,P01,0.1,14.583
5012,2,BMI,F,227,P1,1.0,15.878
5013,2,BMI,F,227,P3,3.0,16.73
5014,2,BMI,F,227,P5,5.0,17.215
5015,2,BMI,F,227,P10,10.0,18.011
5016,2,BMI,F,227,P15,15.0,18.585
5017,2,BMI,F,227,P25,25.0,19.495
5018,2,BMI,F,227,P50,50.0,21.414
5019,2,BMI,F,227,P75,75.0,23.693
5020,2,BMI,F,227,P85,85.0,25.099
5021,2,BMI,F,227,P90,90.0,26.136
5022,2,BMI,F,227,P95,95.0,27.82
5023,2,BMI,F,227,P97,97.0,29.019
5024,2,BMI,F,227,P99,99.0,31.547
5025,2,BMI,F,227,P999,99.9,36.903
5026,2,BMI,F,228,P01,0.1,14.58
5027,2,BMI,F,228,P1,1.0,15.879
5028,2,BMI,F,228,P3,3.0,16.734
5029,2,BMI,F,228,P5,5.0,17.22
5030,2,BMI,F,228,P10,10.0,18.017
5031,2,BMI,F,228,P15,15.0,18.593
5032,2,BMI,F,228,P25,25.0,19.504
5033,2,BMI,F,228,P50,50.0,21.427
5034,2,BMI,F,228,P75,75.0,23.707
5035,2,BMI,F,228,P85,85.0,25.113
5036,2,BMI,F,228,P90,90.0,26.151
5037,2,BMI,F,228,P95,95.0,27.833
5038,2,BMI,F,228,P97,97.0,29.03
5039,2,BMI,F,228,P99,99.0,31.553
5040,2,BMI,F,228,P999,99.9,36.889
5041,3,HFA,M,61,P01,0.1,96.076
5042,3,HFA,M,61,P1,1.0,99.583
5043,3,HFA,M,61,P3,3.0,101.629
5044,3,HFA,M,61,P5,5.0,102.712
5045,3,HFA,M,61,P10,10.0,104.381
5046,3,HFA,M,61,P15,15.0,105.506
5047,3,HFA,M,61,P25,25.0,107.168
5048,3,HFA,M,61,P50,50.0,110.265
5049,3,HFA,M,61,P75,75.0,113.362
5050,3,HFA,M,61,P85,85.0,115.023
5051,3,HFA,M,61,P90,90.0,116.149
5052,3,HFA,M,61,P95,95.0,117.817
5053,3,HFA,M,61,P97,97.0,118.9
5054,3,HFA,M,61,P99,99.0,120.946
5055,3,HFA,M,61,P999,99.9,124.453
5056,3,HFA,M,62,P01,0.1,96.516
5057,3,HFA,M,62,P1,1.0,100.047
5058,3,HFA,M,62,P3,3.0,102.106
5059,3,HFA,M,62,P5,5.0,103.197
5060,3,HFA,M,62,P10,10.0,104.876
5061,3,HFA,M,62,P15,15.0,106.01
5062,3,HFA,M,62,P25,25.0,107.683
5063,3,HFA,M,62,P50,50.0,110.801
5064,3,HFA,M,62,P75,75.0,113.918
5065,3,HFA,M,62,P85,85.0,115.592
5066,3,HFA,M,62,P90,90.0,116.725
5067,3,HFA,M,62,P95,95.0,118.404
5068,3,HFA,M,62,P97,97.0,119.495
5069,3,HFA,M,62,P99,99.0,121.554
5070,3,HFA,M,62,P999,99.9,125.086
5071,3,HFA,M,63,P01,0.1,96.953
5072,3,HFA,M,63,P1,1.0,100.508
5073,3,HFA,M,63,P3,3.0,102.581
5074,3,HFA,M,63,P5,5.0,103.679
5075,3,HFA,M,63,P10,10.0,105.37
5076,3,HFA,M,63,P15,15.0,106.51
5077,3,HFA,M,63,P25,25.0,108.195
5078,3,HFA,M,63,P50,50.0,111.334
5079,3,HFA,M,63,P75,75.0,114.473
5080,3,HFA,M,63,P85,85.0,116.157
5081,3,HFA,M,63,P90,90.0,117.298
5082,3,HFA,M,63,P95,95.0,118.989
5083,3,HFA,M,63,P97,97.0,120.087
5084,3,HFA,M,63,P99,99.0,122.16
5085,3,HFA,M,63,P999,99.9,125.715
5086,3,HFA,M,64,P01,0.1,97.39
5087,3,HFA,M,64,P1,1.0,100.968
5088,3,HFA,M,64,P3,3.0,103.054
5089,3,HFA,M,64,P5,5.0,104.16
5090,3,HFA,M,64,P10,10.0,105.861
5091,3,HFA,M,64,P15,15.0,107.009
5092,3,HFA,M,64,P25,25.0,108.704
5093,3,HFA,M,64,P50,50.0,111.864
5094,3,HFA,M,64,P75,75.0,115.023
5095,3,HFA,M,64,P85,85.0,116.718
5096,3,HFA,M,64,P90,90.0,117.866
5097,3,HFA,M,64,P95,95.0,119.568
5098,3,HFA,M,64,P97,97.0,120.673
5099,3,HFA,M,64,P99,99.0,122.76
5100,3,HFA,M,64,P999,99.9,126.337
5101,3,HFA,M,65,P01,0.1,97.82
5102,3,HFA,M,65,P1,1.0,101.421
5103,3,HFA,M,65,P3,3.0,103.522
5104,3,HFA,M,65,P5,5.0,104.634
5105,3,HFA,M,65,P10,10.0,106.347
5106,3,HFA,M,65,P15,15.0,107.503
5107,3,HFA,M,65,P25,25.0,109.209
5108,3,HFA,M,65,P50,50.0,112.39
5109,3,HFA,M,65,P75,75.0,115.57
5110,3,HFA,M,65,P85,85.0,117.276
5111,3,HFA,M,65,P90,90.0,118.432
5112,3,HFA,M,65,P95,95.0,120.145
5113,3,HFA,M,65,P97,97.0,121.257
5114,3,HFA,M,65,P99,99.0,123.358
5115,3,HFA,M,65,P999,99.9,126.959
5116,3,HFA,M,66,P01,0.1,98.246
5117,3,HFA,M,66,P1,1.0,101.871
5118,3,HFA,M,66,P3,3.0,103.985
5119,3,HFA,M,66,P5,5.0,105.105
5120,3,HFA,M,66,P10,10.0,106.829
5121,3,HFA,M,66,P15,15.0,107.992
5122,3,HFA,M,66,P25,25.0,109.71
5123,3,HFA,M,66,P50,50.0,112.911
5124,3,HFA,M,66,P75,75.0,116.112
5125,3,HFA,M,66,P85,85.0,117.83
5126,3,HFA,M,66,P90,90.0,118.993
5127,3,HFA,M,66,P95,95.0,120.717
5128,3,HFA,M,66,P97,97.0,121.837
5129,3,HFA,M,66,P99,99.0,123.951
5130,3,HFA,M,66,P999,99.9,127.576
5131,3,HFA,M,67,P01,0.1,98.668
5132,3,HFA,M,67,P1,1.0,102.316
5133,3,HFA,M,67,P3,3.0,104.444
5134,3,HFA,M,67,P5,5.0,105.571
5135,3,HFA,M,67,P10,10.0,107.307
5136,3,HFA,M,67,P15,15.0,108.478
5137,3,HFA,M,67,P25,25.0,110.206
5138,3,HFA,M,67,P50,50.0,113.428
5139,3,HFA,M,67,P75,75.0,116.65
5140,3,HFA,M,67,P85,85.0,118.378
5141,3,HFA,M,67,P90,90.0,119.549
5142,3,HFA,M,67,P95,95.0,121.285
5143,3,HFA,M,67,P97,97.0,122.412
5144,3,HFA,M,67,P99,99.0,124.54
5145,3,HFA,M,67,P999,99.9,128.188
5146,3,HFA,M,68,P01,0.1,99.089
5147,3,HFA,M,68,P1,1.0,102.76
5148,3,HFA,M,68,P3,3.0,104.902
5149,3,HFA,M,68,P5,5.0,106.036
5150,3,HFA,M,68,P10,10.0,107.782
5151,3,HFA,M,68,P15,15.0,108.96
5152,3,HFA,M,68,P25,25.0,110.699
5153,3,HFA,M,68,P50,50.0,113.941
5154,3,HFA,M,68,P75,75.0,117.183
5155,3,HFA,M,68,P85,85.0,118.922
5156,3,HFA,M,68,P90,90.0,120.1
5157,3,HFA,M,68,P95,95.0,121.846
5158,3,HFA,M,68,P97,97.0,122.98
5159,3,HFA,M,68,P99,99.0,125.122
5160,3,HFA,M,68,P999,99.9,128.793
5161,3,HFA,M,69,P01,0.1,99.504
5162,3,HFA,M,69,P1,1.0,103.198
5163,3,HFA,M,69,P3,3.0,105.353
5164,3,HFA,M,69,P5,5.0,106.494
5165,3,HFA,M,69,P10,10.0,108.252
5166,3,HFA,M,69,P15,15.0,109.437
5167,3,HFA,M,69,P25,25.0,111.188
5168,3,HFA,M,69,P50,50.0,114.45
5169,3,HFA,M,69,P75,75.0,117.712
5170,3,HFA,M,69,P85,85.0,119.463
5171,3,HFA,M,69,P90,90.0,120.648
5172,3,HFA,M,69,P95,95.0,122.406
5173,3,HFA,M,69,P97,97.0,123.547
5174,3,HFA,M,69,P99,99.0,125.702
5175,3,HFA,M,69,P999,99.9,129.396
5176,3,HFA,M,70,P01,0.1,99.914
5177,3,HFA,M,70,P1,1.0,103.632
5178,3,HFA,M,70,P3,3.0,105.801
5179,3,HFA,M,70,P5,5.0,106.949
5180,3,HFA,M,70,P10,10.0,108.717
5181,3,HFA,M,70,P15,15.0,109.91
5182,3,HFA,M,70,P25,25.0,111.672
5183,3,HFA,M,70,P50,50.0,114.955
5184,3,HFA,M,70,P75,75.0,118.238
5185,3,HFA,M,70,P85,85.0,119.999
5186,3,HFA,M,70,P90,90.0,121.192
5187,3,HFA,M,70,P95,95.0,122.961
5188,3,HFA,M,70,P97,97.0,124.109
5189,3,HFA,M,70,P99,99.0,126.277
5190,3,HFA,M,70,P999,99.9,129.995
5191,3,HFA,M,71,P01,0.1,100.324
5192,3,HFA,M,71,P1,1.0,104.064
5193,3,HFA,M,71,P3,3.0,106.246
5194,3,HFA,M,71,P5,5.0,107.401
5195,3,HFA,M,71,P10,10.0,109.18
5196,3,HFA,M,71,P15,15.0,110.38
5197,3,HFA,M,71,P25,25.0,112.152
5198,3,HFA,M,71,P50,50.0,115.455
5199,3,HFA,M,71,P75,75.0,118.758
5200,3,HFA,M,71,P85,85.0,120.53
5201,3,HFA,M,71,P90,90.0,121.73
5202,3,HFA,M,71,P95,95.0,123.509
5203,3,HFA,M,71,P97,97.0,124.664
5204,3,HFA,M,71,P99,99.0,126.846
5205,3,HFA,M,71,P999,99.9,130.586
5206,3,HFA,M,72,P01,0.1,100.726
5207,3,HFA,M,72,P1,1.0,104.49
5208,3,HFA,M,72,P3,3.0,106.685
5209,3,HFA,M,72,P5,5.0,107.847
5210,3,HFA,M,72,P10,10.0,109.637
5211,3,HFA,M,72,P15,15.0,110.845
5212,3,HFA,M,72,P25,25.0,112.628
5213,3,HFA,M,72,P50,50.0,115.951
5214,3,HFA,M,72,P75,75.0,119.274
5215,3,HFA,M,72,P85,85.0,121.057
5216,3,HFA,M,72,P90,90.0,122.265
5217,3,HFA,M,72,P95,95.0,124.055
5218,3,HFA,M,72,P97,97.0,125.217
5219,3,HFA,M,72,P99,99.0,127.412
5220,3,HFA,M,72,P999,99.9,131.176
5221,3,HFA,M,73,P01,0.1,101.125
5222,3,HFA,M,73,P1,1.0,104.912
5223,3,HFA,M,73,P3,3.0,107.12
5224,3,HFA,M,73,P5,5.0,108.29
5225,3,HFA,M,73,P10,10.0,110.091
5226,3,HFA,M,73,P15,15.0,111.306
5227,3,HFA,M,73,P25,25.0,113.1
5228,3,HFA,M,73,P50,50.0,116.443
5229,3,HFA,M,73,P75,75.0,119.787
5230,3,HFA,M,73,P85,85.0,121.581
5231,3,HFA,M,73,P90,90.0,122.796
5232,3,HFA,M,73,P95,95.0,124.597
5233,3,HFA,M,73,P97,97.0,125.766
5234,3,HFA,M,73,P99,99.0,127.975
5235,3,HFA,M,73,P999,99.9,131.761
5236,3,HFA,M,74,P01,0.1,101.525
5237,3,HFA,M,74,P1,1.0,105.333
5238,3,HFA,M,74,P3,3.0,107.555
5239,3,HFA,M,74,P5,5.0,108.731
5240,3,HFA,M,74,P10,10.0,110.543
5241,3,HFA,M,74,P15,15.0,111.765
5242,3,HFA,M,74,P25,25.0,113.569
5243,3,HFA,M,74,P50,50.0,116.932
5244,3,HFA,M,74,P75,75.0,120.296
5245,3,HFA,M,74,P85,85.0,122.1
5246,3,HFA,M,74,P90,90.0,123.322
5247,3,HFA,M,74,P95,95.0,125.134
5248,3,HFA,M,74,P97,97.0,126.31
5249,3,HFA,M,74,P99,99.0,128.532
5250,3,HFA,M,74,P999,99.9,132.34
5251,3,HFA,M,75,P01,0.1,101.918
5252,3,HFA,M,75,P1,1.0,105.75
5253,3,HFA,M,75,P3,3.0,107.985
5254,3,HFA,M,75,P5,5.0,109.169
5255,3,HFA,M,75,P10,10.0,110.991
5256,3,HFA,M,75,P15,15.0,112.221
5257,3,HFA,M,75,P25,25.0,114.036
5258,3,HFA,M,75,P50,50.0,117.42
5259,3,HFA,M,75,P75,75.0,120.803
5260,3,HFA,M,75,P85,85.0,122.619
5261,3,HFA,M,75,P90,90.0,123.848
5262,3,HFA,M,75,P95,95.0,125.67
5263,3,HFA,M,75,P97,97.0,126.854
5264,3,HFA,M,75,P99,99.0,129.089
5265,3,HFA,M,75,P999,99.9,132.921
5266,3,HFA,M,76,P01,0.1,102.31
5267,3,HFA,M,76,P1,1.0,106.165
5268,3,HFA,M,76,P3,3.0,108.414
5269,3,HFA,M,76,P5,5.0,109.604
5270,3,HFA,M,76,P10,10.0,111.437
5271,3,HFA,M,76,P15,15.0,112.674
5272,3,HFA,M,76,P25,25.0,114.501
5273,3,HFA,M,76,P50,50.0,117.905
5274,3,HFA,M,76,P75,75.0,121.308
5275,3,HFA,M,76,P85,85.0,123.135
5276,3,HFA,M,76,P90,90.0,124.372
5277,3,HFA,M,76,P95,95.0,126.205
5278,3,HFA,M,76,P97,97.0,127.396
5279,3,HFA,M,76,P99,99.0,129.644
5280,3,HFA,M,76,P999,99.9,133.499
5281,3,HFA,M,77,P01,0.1,102.704
5282,3,HFA,M,77,P1,1.0,106.581
5283,3,HFA,M,77,P3,3.0,108.842
5284,3,HFA,M,77,P5,5.0,110.04
5285,3,HFA,M,77,P10,10.0,111.884
5286,3,HFA,M,77,P15,15.0,113.128
5287,3,HFA,M,77,P25,25.0,114.965
5288,3,HFA,M,77,P50,50.0,118.388
5289,3,HFA,M,77,P75,75.0,121.811
5290,3,HFA,M,77,P85,85.0,123.648
5291,3,HFA,M,77,P90,90.0,124.892
5292,3,HFA,M,77,P95,95.0,126.736
5293,3,HFA,M,77,P97,97.0,127.934
5294,3,HFA,M,77,P99,99.0,130.195
5295,3,HFA,M,77,P999,99.9,134.072
5296,3,HFA,M,78,P01,0.1,103.093
5297,3,HFA,M,78,P1,1.0,106.993
5298,3,HFA,M,78,P3,3.0,109.268
5299,3,HFA,M,78,P5,5.0,110.472
5300,3,HFA,M,78,P10,10.0,112.327
5301,3,HFA,M,78,P15,15.0,113.579
5302,3,HFA,M,78,P25,25.0,115.426
5303,3,HFA,M,78,P50,50.0,118.87
5304,3,HFA,M,78,P75,75.0,122.314
5305,3,HFA,M,78,P85,85.0,124.161
5306,3,HFA,M,78,P90,90.0,125.413
5307,3,HFA,M,78,P95,95.0,127.268
5308,3,HFA,M,78,P97,97.0,128.472
5309,3,HFA,M,78,P99,99.0,130.747
5310,3,HFA,M,78,P999,99.9,134.647
5311,3,HFA,M,79,P01,0.1,103.48
5312,3,HFA,M,79,P1,1.0,107.403
5313,3,HFA,M,79,P3,3.0,109.692
5314,3,HFA,M,79,P5,5.0,110.903
5315,3,HFA,M,79,P10,10.0,112.769
5316,3,HFA,M,79,P15,15.0,114.028
5317,3,HFA,M,79,P25,25.0,115.887
5318,3,HFA,M,79,P50,50.0,119.351
5319,3,HFA,M,79,P75,75.0,122.815
5320,3,HFA,M,79,P85,85.0,124.674
5321,3,HFA,M,79,P90,90.0,125.932
5322,3,HFA,M,79,P95,95.0,127.798
5323,3,HFA,M,79,P97,97.0,129.01
5324,3,HFA,M,79,P99,99.0,131.298
5325,3,HFA,M,79,P999,99.9,135.221
5326,3,HFA,M,80,P01,0.1,103.867
5327,3,HFA,M,80,P1,1.0,107.813
5328,3,HFA,M,80,P3,3.0,110.114
5329,3,HFA,M,80,P5,5.0,111.333
5330,3,HFA,M,80,P10,10.0,113.21
5331,3,HFA,M,80,P15,15.0,114.476
5332,3,HFA,M,80,P25,25.0,116.346
5333,3,HFA,M,80,P50,50.0,119.83
5334,3,HFA,M,80,P75,75.0,123.315
5335,3,HFA,M,80,P85,85.0,125.184
5336,3,HFA,M,80,P90,90.0,126.451
5337,3,HFA,M,80,P95,95.0,128.327
5338,3,HFA,M,80,P97,97.0,129.546
5339,3,HFA,M,80,P99,99.0,131.848
5340,3,HFA,M,80,P999,99.9,135.794
5341,3,HFA,M,81,P01,0.1,104.255
5342,3,HFA,M,81,P1,1.0,108.223
5343,3,HFA,M,81,P3,3.0,110.538
5344,3,HFA,M,81,P5,5.0,111.764
5345,3,HFA,M,81,P10,10.0,113.651
5346,3,HFA,M,81,P15,15.0,114.924
5347,3,HFA,M,81,P25,25.0,116.805
5348,3,HFA,M,81,P50,50.0,120.308
5349,3,HFA,M,81,P75,75.0,123.812
5350,3,HFA,M,81,P85,85.0,125.693
5351,3,HFA,M,81,P90,90.0,126.966
5352,3,HFA,M,81,P95,95.0,128.853
5353,3,HFA,M,81,P97,97.0,130.079
5354,3,HFA,M,81,P99,99.0,132.394
5355,3,HFA,M,81,P999,99.9,136.362
5356,3,HFA,M,82,P01,0.1,104.638
5357,3,HFA,M,82,P1,1.0,108.63
5358,3,HFA,M,82,P3,3.0,110.958
5359,3,HFA,M,82,P5,5.0,112.191
5360,3,HFA,M,82,P10,10.0,114.089
5361,3,HFA,M,82,P15,15.0,115.37
5362,3,HFA,M,82,P25,25.0,117.261
5363,3,HFA,M,82,P50,50.0,120.785
5364,3,HFA,M,82,P75,75.0,124.31
5365,3,HFA,M,82,P85,85.0,126.201
5366,3,HFA,M,82,P90,90.0,127.482
5367,3,HFA,M,82,P95,95.0,129.38
5368,3,HFA,M,82,P97,97.0,130.613
5369,3,HFA,M,82,P99,99.0,132.941
5370,3,HFA,M,82,P999,99.9,136.932
5371,3,HFA,M,83,P01,0.1,105.02
5372,3,HFA,M,83,P1,1.0,109.034
5373,3,HFA,M,83,P3,3.0,111.376
5374,3,HFA,M,83,P5,5.0,112.616
5375,3,HFA,M,83,P10,10.0,114.525
5376,3,HFA,M,83,P15,15.0,115.814
5377,3,HFA,M,83,P25,25.0,117.716
5378,3,HFA,M,83,P50,50.0,121.26
5379,3,HFA,M,83,P75,75.0,124.805
5380,3,HFA,M,83,P85,85.0,126.707
5381,3,HFA,M,83,P90,90.0,127.995
5382,3,HFA,M,83,P95,95.0,129.905
5383,3,HFA,M,83,P97,97.0,131.145
5384,3,HFA,M,83,P99,99.0,133.486
5385,3,HFA,M,83,P999,99.9,137.501
5386,3,HFA,M,84,P01,0.1,105.4
5387,3,HFA,M,84,P1,1.0,109.437
5388,3,HFA,M,84,P3,3.0,111.793
5389,3,HFA,M,84,P5,5.0,113.04
5390,3,HFA,M,84,P10,10.0,114.96
5391,3,HFA,M,84,P15,15.0,116.256
5392,3,HFA,M,84,P25,25.0,118.169
5393,3,HFA,M,84,P50,50.0,121.734
5394,3,HFA,M,84,P75,75.0,125.299
5395,3,HFA,M,84,P85,85.0,127.212
5396,3,HFA,M,84,P90,90.0,128.508
5397,3,HFA,M,84,P95,95.0,130.428
5398,3,HFA,M,84,P97,97.0,131.675
5399,3,HFA,M,84,P99,99.0,134.03
5400,3,HFA,M,84,P999,99.9,138.068
5401,3,HFA,M,85,P01,0.1,105.778
5402,3,HFA,M,85,P1,1.0,109.839
5403,3,HFA,M,85,P3,3.0,112.207
5404,3,HFA,M,85,P5,5.0,113.461
5405,3,HFA,M,85,P10,10.0,115.393
5406,3,HFA,M,85,P15,15.0,116.696
5407,3,HFA,M,85,P25,25.0,118.62
5408,3,HFA,M,85,P50,50.0,122.205
5409,3,HFA,M,85,P75,75.0,125.791
5410,3,HFA,M,85,P85,85.0,127.715
5411,3,HFA,M,85,P90,90.0,129.018
5412,3,HFA,M,85,P95,95.0,130.949
5413,3,HFA,M,85,P97,97.0,132.203
5414,3,HFA,M,85,P99,99.0,134.572
5415,3,HFA,M,85,P999,99.9,138.633
5416,3,HFA,M,86,P01,0.1,106.154
5417,3,HFA,M,86,P1,1.0,110.238
5418,3,HFA,M,86,P3,3.0,112.62
5419,3,HFA,M,86,P5,5.0,113.881
5420,3,HFA,M,86,P10,10.0,115.824
5421,3,HFA,M,86,P15,15.0,117.134
5422,3,HFA,M,86,P25,25.0,119.069
5423,3,HFA,M,86,P50,50.0,122.675
5424,3,HFA,M,86,P75,75.0,126.281
5425,3,HFA,M,86,P85,85.0,128.216
5426,3,HFA,M,86,P90,90.0,129.526
5427,3,HFA,M,86,P95,95.0,131.469
5428,3,HFA,M,86,P97,97.0,132.73
5429,3,HFA,M,86,P99,99.0,135.112
5430,3,HFA,M,86,P999,99.9,139.196
5431,3,HFA,M,87,P01,0.1,106.529
5432,3,HFA,M,87,P1,1.0,110.635
5433,3,HFA,M,87,P3,3.0,113.031
5434,3,HFA,M,87,P5,5.0,114.299
5435,3,HFA,M,87,P10,10.0,116.253
5436,3,HFA,M,87,P15,15.0,117.571
5437,3,HFA,M,87,P25,25.0,119.517
5438,3,HFA,M,87,P50,50.0,123.143
5439,3,HFA,M,87,P75,75.0,126.769
5440,3,HFA,M,87,P85,85.0,128.715
5441,3,HFA,M,87,P90,90.0,130.033
5442,3,HFA,M,87,P95,95.0,131.986
5443,3,HFA,M,87,P97,97.0,133.255
5444,3,HFA,M,87,P99,99.0,135.65
5445,3,HFA,M,87,P999,99.9,139.757
5446,3,HFA,M,88,P01,0.1,106.901
5447,3,HFA,M,88,P1,1.0,111.031
5448,3,HFA,M,88,P3,3.0,113.44
5449,3,HFA,M,88,P5,5.0,114.716
5450,3,HFA,M,88,P10,10.0,116.68
5451,3,HFA,M,88,P15,15.0,118.006
5452,3,HFA,M,88,P25,25.0,119.962
5453,3,HFA,M,88,P50,50.0,123.609
5454,3,HFA,M,88,P75,75.0,127.256
5455,3,HFA,M,88,P85,85.0,129.213
5456,3,HFA,M,88,P90,90.0,130.538
5457,3,HFA,M,88,P95,95.0,132.502
5458,3,HFA,M,88,P97,97.0,133.778
5459,3,HFA,M,88,P99,99.0,136.187
5460,3,HFA,M,88,P999,99.9,140.317
5461,3,HFA,M,89,P01,0.1,107.272
5462,3,HFA,M,89,P1,1.0,111.425
5463,3,HFA,M,89,P3,3.0,113.848
5464,3,HFA,M,89,P5,5.0,115.131
5465,3,HFA,M,89,P10,10.0,117.106
5466,3,HFA,M,89,P15,15.0,118.439
5467,3,HFA,M,89,P25,25.0,120.406
5468,3,HFA,M,89,P50,50.0,124.074
5469,3,HFA,M,89,P75,75.0,127.741
5470,3,HFA,M,89,P85,85.0,129.709
5471,3,HFA,M,89,P90,90.0,131.041
5472,3,HFA,M,89,P95,95.0,133.017
5473,3,HFA,M,89,P97,97.0,134.299
5474,3,HFA,M,89,P99,99.0,136.722
5475,3,HFA,M,89,P999,99.9,140.875
5476,3,HFA,M,90,P01,0.1,107.641
5477,3,HFA,M,90,P1,1.0,111.818
5478,3,HFA,M,90,P3,3.0,114.254
5479,3,HFA,M,90,P5,5.0,115.543
5480,3,HFA,M,90,P10,10.0,117.53
5481,3,HFA,M,90,P15,15.0,118.87
5482,3,HFA,M,90,P25,25.0,120.849
5483,3,HFA,M,90,P50,50.0,124.536
5484,3,HFA,M,90,P75,75.0,128.224
5485,3,HFA,M,90,P85,85.0,130.202
5486,3,HFA,M,90,P90,90.0,131.543
5487,3,HFA,M,90,P95,95.0,133.529
5488,3,HFA,M,90,P97,97.0,134.819
5489,3,HFA,M,90,P99,99.0,137.255
5490,3,HFA,M,90,P999,99.9,141.431
5491,3,HFA,M,91,P01,0.1,108.008
5492,3,HFA,M,91,P1,1.0,112.208
5493,3,HFA,M,91,P3,3.0,114.657
5494,3,HFA,M,91,P5,5.0,115.954
5495,3,HFA,M,91,P10,10.0,117.951
5496,3,HFA,M,91,P15,15.0,119.299
5497,3,HFA,M,91,P25,25.0,121.288
5498,3,HFA,M,91,P50,50.0,124.996
5499,3,HFA,M,91,P75,75.0,128.704
5500,3,HFA,M,91,P85,85.0,130.694
5501,3,HFA,M,91,P90,90.0,132.042
5502,3,HFA,M,91,P95,95.0,134.039
5503,3,HFA,M,91,P97,97.0,135.336
5504,3,HFA,M,91,P99,99.0,137.785
5505,3,HFA,M,91,P999,99.9,141.984
5506,3,HFA,M,92,P01,0.1,108.373
5507,3,HFA,M,92,P1,1.0,112.596
5508,3,HFA,M,92,P3,3.0,115.058
5509,3,HFA,M,92,P5,5.0,116.363
5510,3,HFA,M,92,P10,10.0,118.371
5511,3,HFA,M,92,P15,15.0,119.726
5512,3,HFA,M,92,P25,25.0,121.726
5513,3,HFA,M,92,P50,50.0,125.454
5514,3,HFA,M,92,P75,75.0,129.183
5515,3,HFA,M,92,P85,85.0,131.183
5516,3,HFA,M,92,P90,90.0,132.538
5517,3,HFA,M,92,P95,95.0,134.546
5518,3,HFA,M,92,P97,97.0,135.851
5519,3,HFA,M,92,P99,99.0,138.313
5520,3,HFA,M,92,P999,99.9,142.536
5521,3,HFA,M,93,P01,0.1,108.736
5522,3,HFA,M,93,P1,1.0,112.981
5523,3,HFA,M,93,P3,3.0,115.458
5524,3,HFA,M,93,P5,5.0,116.769
5525,3,HFA,M,93,P10,10.0,118.788
5526,3,HFA,M,93,P15,15.0,120.15
5527,3,HFA,M,93,P25,25.0,122.162
5528,3,HFA,M,93,P50,50.0,125.91
5529,3,HFA,M,93,P75,75.0,129.659
5530,3,HFA,M,93,P85,85.0,131.671
5531,3,HFA,M,93,P90,90.0,133.033
5532,3,HFA,M,93,P95,95.0,135.052
5533,3,HFA,M,93,P97,97.0,136.363
5534,3,HFA,M,93,P99,99.0,138.84
5535,3,HFA,M,93,P999,99.9,143.085
5536,3,HFA,M,94,P01,0.1,109.096
5537,3,HFA,M,94,P1,1.0,113.365
5538,3,HFA,M,94,P3,3.0,115.854
5539,3,HFA,M,94,P5,5.0,117.173
5540,3,HFA,M,94,P10,10.0,119.203
5541,3,HFA,M,94,P15,15.0,120.573
5542,3,HFA,M,94,P25,25.0,122.595
5543,3,HFA,M,94,P50,50.0,126.364
5544,3,HFA,M,94,P75,75.0,130.133
5545,3,HFA,M,94,P85,85.0,132.155
5546,3,HFA,M,94,P90,90.0,133.525
5547,3,HFA,M,94,P95,95.0,135.555
5548,3,HFA,M,94,P97,97.0,136.874
5549,3,HFA,M,94,P99,99.0,139.363
5550,3,HFA,M,94,P999,99.9,143.632
5551,3,HFA,M,95,P01,0.1,109.455
5552,3,HFA,M,95,P1,1.0,113.746
5553,3,HFA,M,95,P3,3.0,116.249
5554,3,HFA,M,95,P5,5.0,117.575
5555,3,HFA,M,95,P10,10.0,119.616
5556,3,HFA,M,95,P15,15.0,120.993
5557,3,HFA,M,95,P25,25.0,123.026
5558,3,HFA,M,95,P50,50.0,126.816
5559,3,HFA,M,95,P75,75.0,130.605
5560,3,HFA,M,95,P85,85.0,132.638
5561,3,HFA,M,95,P90,90.0,134.015
5562,3,HFA,M,95,P95,95.0,136.056
5563,3,HFA,M,95,P97,97.0,137.382
5564,3,HFA,M,95,P99,99.0,139.885
5565,3,HFA,M,95,P999,99.9,144.176
