indicador_codigo,sexo_codigo,meses,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,source
IMC_EDAD,M,219,-0.9812,21.8358,0.12864,,15.61,16.796,17.575,18.017,18.742,19.264,20.091,21.836,23.909,25.19,26.138,27.68,28.782,31.12,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,220,-0.9661,21.8773,0.12874,,15.624,16.817,17.6,18.044,18.772,19.297,20.127,21.877,23.954,25.237,26.185,27.726,28.826,31.156,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,221,-0.9509,21.9182,0.12883,,15.638,16.838,17.624,18.07,18.802,19.329,20.163,21.918,23.999,25.282,26.23,27.77,28.868,31.19,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,222,-0.9356,21.9585,0.12893,,15.651,16.857,17.648,18.096,18.831,19.361,20.197,21.958,24.043,25.328,26.276,27.814,28.91,31.224,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,223,-0.9202,21.9982,0.12902,,15.663,16.877,17.671,18.122,18.86,19.392,20.232,21.998,24.087,25.372,26.32,27.857,28.95,31.256,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,224,-0.9048,22.0374,0.12911,,15.675,16.895,17.694,18.147,18.889,19.422,20.265,22.037,24.13,25.416,26.364,27.898,28.99,31.288,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,225,-0.8892,22.076,0.1292,,15.687,16.914,17.716,18.171,18.916,19.452,20.299,22.076,24.172,25.459,26.406,27.939,29.028,31.318,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,226,-0.8735,22.114,0.1293,,15.697,16.931,17.738,18.195,18.943,19.482,20.331,22.114,24.214,25.501,26.449,27.98,29.067,31.349,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,227,-0.8578,22.1514,0.12939,,15.707,16.948,17.759,18.218,18.97,19.511,20.363,22.151,24.255,25.543,26.49,28.019,29.103,31.378,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
IMC_EDAD,M,228,-0.8419,22.1883,0.12948,,15.717,16.964,17.779,18.241,18.996,19.539,20.395,22.188,24.295,25.584,26.531,28.058,29.14,31.405,bmi-boys-perc-who2007-exp.xlsx:bmi_boys_perc_WHO2007_exp
PESO_EDAD,F,61,-0.4681,18.2579,0.14295,,12.22,13.404,14.173,14.607,15.315,15.821,16.615,18.258,20.151,21.288,22.112,23.423,24.336,26.208,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,62,-0.4711,18.4329,0.1435,,12.322,13.519,14.297,14.736,15.452,15.965,16.768,18.433,20.352,21.506,22.343,23.674,24.601,26.505,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,63,-0.4742,18.6073,0.14404,,12.425,13.634,14.421,14.865,15.589,16.108,16.921,18.607,20.553,21.723,22.573,23.924,24.866,26.802,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,64,-0.4773,18.7811,0.14459,,12.526,13.748,14.544,14.993,15.726,16.25,17.074,18.781,20.754,21.941,22.802,24.174,25.132,27.099,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,65,-0.4803,18.9545,0.14514,,12.627,13.862,14.666,15.12,15.861,16.392,17.225,18.954,20.954,22.158,23.032,24.425,25.398,27.397,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,66,-0.4834,19.1276,0.14569,,12.728,13.975,14.788,15.247,15.997,16.534,17.377,19.128,21.154,22.375,23.262,24.676,25.664,27.696,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,67,-0.4864,19.3004,0.14624,,12.828,14.088,14.909,15.373,16.131,16.675,17.528,19.3,21.353,22.591,23.492,24.927,25.93,27.995,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,68,-0.4894,19.473,0.14679,,12.928,14.2,15.03,15.5,16.266,16.815,17.678,19.473,21.553,22.808,23.721,25.178,26.197,28.295,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,69,-0.4924,19.6455,0.14735,,13.027,14.312,15.151,15.625,16.4,16.956,17.829,19.646,21.753,23.026,23.952,25.43,26.465,28.597,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,70,-0.4954,19.818,0.1479,,13.126,14.424,15.272,15.751,16.534,17.096,17.979,19.818,21.953,23.243,24.183,25.683,26.733,28.899,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,71,-0.4984,19.9908,0.14845,,13.225,14.536,15.392,15.877,16.668,17.236,18.13,19.991,22.153,23.461,24.414,25.936,27.002,29.203,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,72,-0.5013,20.1639,0.149,,13.325,14.648,15.513,16.002,16.803,17.377,18.281,20.164,22.354,23.68,24.646,26.19,27.273,29.508,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,73,-0.5043,20.3377,0.14955,,13.424,14.76,15.634,16.129,16.937,17.518,18.432,20.338,22.556,23.9,24.879,26.446,27.545,29.815,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,74,-0.5072,20.5124,0.1501,,13.524,14.873,15.756,16.255,17.073,17.66,18.584,20.512,22.759,24.121,25.114,26.704,27.819,30.125,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,75,-0.51,20.6885,0.15065,,13.624,14.986,15.878,16.383,17.209,17.803,18.737,20.688,22.964,24.344,25.351,26.964,28.095,30.438,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,76,-0.5129,20.8661,0.1512,,13.726,15.101,16.001,16.511,17.346,17.947,18.892,20.866,23.17,24.569,25.59,27.226,28.375,30.754,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,77,-0.5157,21.0457,0.15175,,13.828,15.216,16.126,16.641,17.485,18.092,19.048,21.046,23.379,24.797,25.832,27.492,28.658,31.074,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,78,-0.5185,21.2274,0.1523,,13.932,15.333,16.252,16.773,17.626,18.239,19.206,21.227,23.591,25.028,26.077,27.761,28.945,31.399,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,79,-0.5213,21.4113,0.15284,,14.037,15.452,16.38,16.906,17.768,18.388,19.366,21.411,23.805,25.261,26.325,28.033,29.234,31.727,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,80,-0.524,21.5979,0.15339,,14.143,15.572,16.509,17.041,17.912,18.539,19.528,21.598,24.022,25.498,26.577,28.31,29.529,32.061,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,81,-0.5268,21.7872,0.15393,,14.251,15.694,16.641,17.178,18.059,18.693,19.693,21.787,24.242,25.738,26.832,28.59,29.828,32.4,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,82,-0.5294,21.9795,0.15448,,14.361,15.818,16.774,17.317,18.208,18.848,19.86,21.98,24.466,25.982,27.092,28.876,30.132,32.745,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,83,-0.5321,22.1751,0.15502,,14.473,15.944,16.91,17.459,18.359,19.007,20.03,22.175,24.694,26.231,27.356,29.166,30.441,33.095,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,84,-0.5347,22.374,0.15556,,14.586,16.072,17.049,17.603,18.513,19.168,20.203,22.374,24.925,26.483,27.625,29.461,30.755,33.451,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,85,-0.5372,22.5762,0.1561,,14.702,16.202,17.189,17.75,18.669,19.332,20.378,22.576,25.161,26.74,27.897,29.761,31.075,33.814,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,86,-0.5398,22.7816,0.15663,,14.819,16.335,17.332,17.899,18.829,19.499,20.557,22.782,25.4,27.0,28.174,30.065,31.399,34.182,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,87,-0.5423,22.9904,0.15717,,14.939,16.47,17.477,18.05,18.99,19.668,20.739,22.99,25.643,27.265,28.456,30.375,31.73,34.557,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,88,-0.5447,23.2025,0.1577,,15.06,16.607,17.625,18.204,19.154,19.84,20.923,23.202,25.889,27.535,28.742,30.689,32.065,34.937,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,89,-0.5471,23.418,0.15823,,15.183,16.746,17.775,18.36,19.321,20.014,21.111,23.418,26.14,27.808,29.033,31.009,32.406,35.323,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,90,-0.5495,23.6369,0.15876,,15.309,16.887,17.927,18.519,19.491,20.192,21.301,23.637,26.395,28.086,29.329,31.334,32.752,35.716,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,91,-0.5518,23.8593,0.15928,,15.436,17.031,18.082,18.68,19.663,20.372,21.495,23.859,26.654,28.368,29.629,31.663,33.103,36.115,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,92,-0.5541,24.0853,0.1598,,15.566,17.177,18.24,18.844,19.838,20.556,21.691,24.085,26.916,28.655,29.933,31.998,33.46,36.52,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,93,-0.5563,24.3149,0.16032,,15.698,17.326,18.4,19.011,20.016,20.742,21.891,24.315,27.184,28.946,30.243,32.339,33.823,36.932,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,94,-0.5585,24.5482,0.16084,,15.832,17.476,18.562,19.18,20.197,20.931,22.094,24.548,27.455,29.242,30.558,32.685,34.192,37.352,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,95,-0.5606,24.7853,0.16135,,15.968,17.63,18.728,19.353,20.381,21.124,22.301,24.785,27.731,29.543,30.878,33.036,34.567,37.777,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,96,-0.5627,25.0262,0.16186,,16.106,17.786,18.896,19.528,20.568,21.319,22.51,25.026,28.011,29.849,31.202,33.393,34.947,38.209,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,97,-0.5647,25.271,0.16237,,16.247,17.944,19.066,19.706,20.758,21.518,22.723,25.271,28.296,30.159,31.533,33.756,35.334,38.648,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,98,-0.5667,25.5197,0.16287,,16.39,18.105,19.24,19.886,20.951,21.72,22.94,25.52,28.585,30.474,31.868,34.124,35.727,39.094,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,99,-0.5686,25.7721,0.16337,,16.535,18.269,19.416,20.07,21.147,21.925,23.16,25.772,28.878,30.794,32.208,34.498,36.126,39.547,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,100,-0.5704,26.0284,0.16386,,16.682,18.435,19.595,20.256,21.346,22.133,23.383,26.028,29.176,31.119,32.553,34.877,36.53,40.006,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,101,-0.5722,26.2883,0.16435,,16.832,18.604,19.777,20.446,21.547,22.345,23.609,26.288,29.478,31.448,32.903,35.262,36.94,40.471,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,102,-0.574,26.5519,0.16483,,16.984,18.775,19.961,20.638,21.752,22.559,23.839,26.552,29.784,31.782,33.258,35.652,37.355,40.943,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,103,-0.5757,26.819,0.16532,,17.137,18.948,20.147,20.832,21.96,22.776,24.072,26.819,30.095,32.121,33.618,36.048,37.778,41.423,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,104,-0.5773,27.0896,0.16579,,17.293,19.124,20.337,21.029,22.17,22.996,24.308,27.09,30.409,32.463,33.982,36.448,38.204,41.907,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,105,-0.5789,27.3635,0.16626,,17.451,19.302,20.528,21.228,22.383,23.219,24.546,27.364,30.727,32.81,34.35,36.853,38.636,42.397,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,106,-0.5804,27.6406,0.16673,,17.611,19.481,20.722,21.43,22.598,23.444,24.788,27.641,31.049,33.161,34.724,37.263,39.073,42.894,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,107,-0.5819,27.9208,0.16719,,17.772,19.663,20.918,21.634,22.816,23.672,25.032,27.921,31.375,33.516,35.101,37.677,39.514,43.395,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,108,-0.5833,28.204,0.16764,,17.936,19.847,21.116,21.841,23.036,23.902,25.279,28.204,31.704,33.874,35.481,38.095,39.96,43.901,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,109,-0.5847,28.4901,0.16809,,18.101,20.033,21.316,22.049,23.258,24.135,25.528,28.49,32.036,34.237,35.866,38.518,40.411,44.413,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,110,-0.5859,28.7791,0.16854,,18.267,20.221,21.518,22.259,23.483,24.37,25.78,28.779,32.372,34.603,36.255,38.946,40.867,44.931,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,111,-0.5872,29.0711,0.16897,,18.436,20.411,21.723,22.473,23.71,24.607,26.035,29.071,32.711,34.972,36.648,39.377,41.326,45.452,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,112,-0.5883,29.3663,0.16941,,18.606,20.602,21.929,22.687,23.939,24.847,26.292,29.366,33.054,35.346,37.045,39.813,41.791,45.98,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,113,-0.5895,29.6646,0.16983,,18.778,20.797,22.138,22.905,24.172,25.09,26.552,29.665,33.4,35.723,37.445,40.253,42.26,46.513,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,114,-0.5905,29.9663,0.17025,,18.952,20.993,22.349,23.125,24.406,25.336,26.815,29.966,33.75,36.104,37.851,40.698,42.734,47.051,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,115,-0.5915,30.2715,0.17066,,19.129,21.191,22.563,23.348,24.644,25.584,27.081,30.272,34.104,36.49,38.26,41.148,43.214,47.595,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,116,-0.5925,30.5805,0.17107,,19.307,21.392,22.78,23.573,24.884,25.836,27.351,30.58,34.463,36.881,38.675,41.604,43.699,48.146,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,117,-0.5934,30.8934,0.17146,,19.488,21.597,22.999,23.802,25.128,26.091,27.624,30.893,34.826,37.275,39.095,42.064,44.189,48.701,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,118,-0.5942,31.2105,0.17186,,19.672,21.803,23.222,24.033,25.375,26.349,27.901,31.21,35.193,37.676,39.52,42.531,44.687,49.266,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,119,-0.595,31.5319,0.17224,,19.858,22.013,23.447,24.269,25.626,26.611,28.181,31.532,35.566,38.081,39.95,43.003,45.19,49.835,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,F,120,-0.5958,31.8578,0.17262,,20.047,22.226,23.676,24.507,25.88,26.877,28.466,31.858,35.943,38.493,40.387,43.482,45.7,50.414,hfa-girls-perc-who2007-exp_6040a43e-81da-48fa-a2d4-5c856fe4fe71.xlsx:wfa_girls_perc_WHO2007_exp
PESO_EDAD,M,61,-0.2026,18.5057,0.12988,,12.581,13.802,14.58,15.013,15.711,16.204,16.967,18.506,20.216,21.212,21.92,23.023,23.774,25.276,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,62,-0.213,18.6802,0.13028,,12.695,13.926,14.711,15.149,15.854,16.352,17.123,18.68,20.413,21.423,22.142,23.262,24.026,25.553,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,63,-0.2234,18.8563,0.13067,,12.81,14.052,14.844,15.286,15.998,16.501,17.28,18.856,20.612,21.636,22.366,23.503,24.279,25.833,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,64,-0.2338,19.034,0.13105,,12.927,14.179,14.978,15.424,16.143,16.652,17.439,19.034,20.812,21.851,22.591,23.746,24.535,26.115,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,65,-0.2443,19.2132,0.13142,,13.045,14.307,15.114,15.564,16.29,16.804,17.6,19.213,21.015,22.068,22.819,23.991,24.793,26.4,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,66,-0.2548,19.394,0.13178,,13.164,14.437,15.251,15.705,16.438,16.957,17.762,19.394,21.218,22.286,23.048,24.238,25.053,26.687,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,67,-0.2653,19.5765,0.13213,,13.285,14.568,15.389,15.848,16.588,17.113,17.926,19.576,21.424,22.507,23.28,24.488,25.315,26.977,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,68,-0.2758,19.7607,0.13246,,13.408,14.701,15.53,15.992,16.74,17.27,18.091,19.761,21.632,22.729,23.513,24.739,25.58,27.268,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,69,-0.2864,19.9468,0.13279,,13.532,14.836,15.672,16.139,16.893,17.428,18.259,19.947,21.841,22.954,23.749,24.994,25.847,27.564,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,70,-0.2969,20.1344,0.13311,,13.658,14.972,15.815,16.286,17.048,17.588,18.427,20.134,22.053,23.18,23.986,25.25,26.117,27.862,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,71,-0.3075,20.3235,0.13342,,13.785,15.11,15.959,16.435,17.204,17.749,18.597,20.324,22.265,23.408,24.226,25.508,26.388,28.162,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,72,-0.318,20.5137,0.13372,,13.913,15.248,16.105,16.585,17.361,17.912,18.768,20.514,22.48,23.637,24.467,25.767,26.661,28.464,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,73,-0.3285,20.7052,0.13402,,14.042,15.388,16.252,16.736,17.519,18.076,18.941,20.705,22.695,23.868,24.709,26.029,26.937,28.769,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,74,-0.339,20.8979,0.13432,,14.172,15.528,16.4,16.888,17.678,18.24,19.114,20.898,22.912,24.101,24.953,26.293,27.215,29.077,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,75,-0.3494,21.0918,0.13462,,14.303,15.669,16.548,17.041,17.839,18.406,19.288,21.092,23.131,24.335,25.2,26.558,27.494,29.387,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,76,-0.3598,21.287,0.13493,,14.434,15.811,16.697,17.194,17.999,18.572,19.464,21.287,23.351,24.571,25.448,26.827,27.777,29.701,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,77,-0.3701,21.4833,0.13523,,14.566,15.954,16.848,17.349,18.161,18.739,19.64,21.483,23.572,24.809,25.697,27.096,28.061,30.016,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,78,-0.3804,21.681,0.13554,,14.699,16.097,16.999,17.504,18.324,18.908,19.818,21.681,23.795,25.048,25.949,27.369,28.349,30.336,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,79,-0.3906,21.8799,0.13586,,14.832,16.241,17.15,17.66,18.488,19.077,19.996,21.88,24.02,25.29,26.203,27.644,28.639,30.658,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,80,-0.4007,22.08,0.13618,,14.966,16.386,17.303,17.817,18.653,19.247,20.176,22.08,24.246,25.533,26.459,27.921,28.931,30.984,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,81,-0.4107,22.2813,0.13652,,15.1,16.531,17.455,17.974,18.818,19.418,20.356,22.281,24.474,25.778,26.717,28.201,29.227,31.314,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
