ref_code,sexo,edad_meses,edad_dias,medida_cm,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999,source_file
LHFA,F,,1577,,1,104.942,0.04244,,91.179,94.581,96.565,97.616,99.234,100.326,101.938,104.942,107.946,109.558,110.65,112.268,113.319,115.303,118.705,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1578,,1,104.9607,0.04244,,91.195,94.598,96.583,97.634,99.252,100.344,101.956,104.961,107.965,109.578,110.669,112.288,113.339,115.323,118.726,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1579,,1,104.9794,0.04245,,91.208,94.612,96.598,97.649,99.268,100.361,101.974,104.979,107.985,109.598,110.69,112.309,113.361,115.346,118.751,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1580,,1,104.9981,0.04245,,91.224,94.629,96.615,97.667,99.286,100.379,101.992,104.998,108.004,109.618,110.71,112.329,113.381,115.367,118.772,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1581,,1,105.0167,0.04246,,91.237,94.643,96.63,97.682,99.302,100.395,102.009,105.017,108.024,109.638,110.731,112.351,113.403,115.39,118.796,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1582,,1,105.0354,0.04246,,91.254,94.66,96.647,97.7,99.32,100.413,102.027,105.035,108.043,109.658,110.751,112.371,113.423,115.41,118.817,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1583,,1,105.0541,0.04247,,91.267,94.675,96.663,97.715,99.336,100.43,102.045,105.054,108.063,109.678,110.772,112.393,113.446,115.433,118.842,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1584,,1,105.0727,0.04247,,91.283,94.692,96.68,97.733,99.354,100.448,102.063,105.073,108.083,109.698,110.792,112.413,113.466,115.454,118.863,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1585,,1,105.0914,0.04247,,91.299,94.708,96.697,97.75,99.372,100.466,102.081,105.091,108.102,109.717,110.811,112.433,113.486,115.474,118.884,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1586,,1,105.11,0.04248,,91.312,94.723,96.712,97.766,99.388,100.482,102.098,105.11,108.122,109.738,110.832,112.454,113.508,115.497,118.908,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1587,,1,105.1287,0.04248,,91.328,94.74,96.729,97.783,99.405,100.5,102.117,105.129,108.141,109.757,110.852,112.474,113.528,115.518,118.929,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1588,,1,105.1473,0.04249,,91.341,94.754,96.744,97.799,99.422,100.517,102.134,105.147,108.161,109.778,110.873,112.496,113.55,115.541,118.954,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1589,,1,105.166,0.04249,,91.357,94.771,96.762,97.816,99.439,100.535,102.152,105.166,108.18,109.797,110.893,112.516,113.57,115.561,118.975,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1590,,1,105.1846,0.0425,,91.37,94.785,96.777,97.832,99.456,100.551,102.169,105.185,108.2,109.818,110.914,112.538,113.592,115.584,118.999,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1591,,1,105.2032,0.0425,,91.386,94.802,96.794,97.849,99.473,100.569,102.187,105.203,108.219,109.837,110.933,112.558,113.612,115.605,119.02,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1592,,1,105.2218,0.0425,,91.403,94.819,96.811,97.866,99.491,100.587,102.206,105.222,108.238,109.857,110.953,112.577,113.633,115.625,119.041,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1593,,1,105.2404,0.04251,,91.415,94.833,96.826,97.882,99.507,100.604,102.223,105.24,108.258,109.877,110.974,112.599,113.655,115.648,119.065,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1594,,1,105.259,0.04251,,91.432,94.85,96.843,97.899,99.525,100.621,102.241,105.259,108.277,109.897,110.993,112.619,113.675,115.668,119.086,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1595,,1,105.2776,0.04252,,91.444,94.864,96.858,97.915,99.541,100.638,102.258,105.278,108.297,109.917,111.014,112.641,113.697,115.691,119.111,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1596,,1,105.2962,0.04252,,91.461,94.881,96.876,97.932,99.558,100.656,102.276,105.296,108.316,109.937,111.034,112.661,113.717,115.712,119.132,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1597,,1,105.3148,0.04253,,91.474,94.895,96.891,97.947,99.575,100.673,102.294,105.315,108.336,109.957,111.055,112.682,113.739,115.735,119.156,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1598,,1,105.3334,0.04253,,91.49,94.912,96.908,97.965,99.592,100.69,102.312,105.333,108.355,109.976,111.075,112.702,113.759,115.755,119.177,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1599,,1,105.352,0.04253,,91.506,94.929,96.925,97.982,99.61,100.708,102.33,105.352,108.374,109.996,111.094,112.722,113.779,115.775,119.198,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1600,,1,105.3705,0.04254,,91.519,94.943,96.94,97.998,99.626,100.725,102.347,105.371,108.394,110.016,111.115,112.743,113.801,115.798,119.222,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1601,,1,105.3891,0.04254,,91.535,94.959,96.957,98.015,99.644,100.743,102.365,105.389,108.413,110.036,111.135,112.763,113.821,115.819,119.243,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1602,,1,105.4076,0.04255,,91.548,94.974,96.972,98.03,99.66,100.759,102.382,105.408,108.433,110.056,111.155,112.785,113.843,115.841,119.268,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1603,,1,105.4262,0.04255,,91.564,94.99,96.989,98.048,99.677,100.777,102.401,105.426,108.452,110.076,111.175,112.805,113.863,115.862,119.289,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1604,,1,105.4447,0.04256,,91.577,95.005,97.004,98.063,99.693,100.793,102.418,105.445,108.472,110.096,111.196,112.826,113.885,115.885,119.313,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1605,,1,105.4633,0.04256,,91.593,95.021,97.021,98.08,99.711,100.811,102.436,105.463,108.491,110.115,111.216,112.846,113.905,115.905,119.334,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1606,,1,105.4818,0.04256,,91.609,95.038,97.038,98.098,99.729,100.829,102.454,105.482,108.51,110.135,111.235,112.866,113.925,115.925,119.355,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1607,,1,105.5003,0.04257,,91.622,95.052,97.053,98.113,99.745,100.846,102.471,105.5,108.53,110.155,111.256,112.888,113.947,115.948,119.379,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1608,,1,105.5189,0.04257,,91.638,95.069,97.07,98.13,99.762,100.863,102.489,105.519,108.549,110.174,111.276,112.907,113.967,115.969,119.4,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1609,,1,105.5374,0.04258,,91.651,95.083,97.086,98.146,99.778,100.88,102.506,105.537,108.568,110.195,111.296,112.929,113.989,115.992,119.424,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1610,,1,105.5559,0.04258,,91.667,95.1,97.103,98.163,99.796,100.898,102.524,105.556,108.587,110.214,111.316,112.949,114.009,116.012,119.445,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1611,,1,105.5744,0.04259,,91.679,95.114,97.118,98.178,99.812,100.914,102.542,105.574,108.607,110.235,111.337,112.97,114.031,116.035,119.469,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1612,,1,105.5929,0.04259,,91.696,95.131,97.135,98.196,99.83,100.932,102.56,105.593,108.626,110.254,111.356,112.99,114.051,116.055,119.49,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1613,,1,105.6114,0.04259,,91.712,95.148,97.152,98.213,99.847,100.95,102.578,105.611,108.645,110.273,111.376,113.01,114.071,116.075,119.511,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1614,,1,105.6299,0.0426,,91.724,95.162,97.167,98.228,99.863,100.966,102.595,105.63,108.665,110.294,111.397,113.031,114.093,116.098,119.535,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1615,,1,105.6483,0.0426,,91.74,95.178,97.184,98.245,99.881,100.984,102.613,105.648,108.684,110.313,111.416,113.051,114.113,116.118,119.556,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1616,,1,105.6668,0.04261,,91.753,95.193,97.199,98.261,99.897,101,102.63,105.667,108.704,110.333,111.437,113.073,114.135,116.141,119.58,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1617,,1,105.6853,0.04261,,91.769,95.209,97.216,98.278,99.914,101.018,102.648,105.685,108.723,110.353,111.456,113.092,114.155,116.161,119.601,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1618,,1,105.7037,0.04262,,91.782,95.223,97.231,98.293,99.93,101.034,102.665,105.704,108.742,110.373,111.477,113.114,114.177,116.184,119.625,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1619,,1,105.7222,0.04262,,91.798,95.24,97.248,98.311,99.948,101.052,102.683,105.722,108.761,110.392,111.497,113.134,114.197,116.204,119.646,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1620,,1,105.7406,0.04262,,91.814,95.257,97.264,98.328,99.965,101.07,102.701,105.741,108.78,110.411,111.516,113.153,114.217,116.225,119.667,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1621,,1,105.7591,0.04263,,91.827,95.271,97.28,98.343,99.981,101.086,102.718,105.759,108.8,110.432,111.537,113.175,114.239,116.247,119.691,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1622,,1,105.7775,0.04263,,91.843,95.287,97.296,98.36,99.999,101.104,102.736,105.778,108.819,110.451,111.556,113.195,114.259,116.268,119.712,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1623,,1,105.796,0.04264,,91.856,95.302,97.311,98.376,100.015,101.121,102.753,105.796,108.839,110.471,111.577,113.216,114.281,116.29,119.736,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1624,,1,105.8144,0.04264,,91.872,95.318,97.328,98.393,100.032,101.138,102.771,105.814,108.858,110.491,111.597,113.236,114.3,116.311,119.757,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1625,,1,105.8328,0.04264,,91.887,95.335,97.345,98.41,100.05,101.156,102.789,105.833,108.877,110.51,111.616,113.256,114.32,116.331,119.778,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1626,,1,105.8512,0.04265,,91.9,95.349,97.36,98.425,100.066,101.172,102.806,105.851,108.896,110.53,111.637,113.277,114.342,116.354,119.802,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1627,,1,105.8696,0.04265,,91.916,95.365,97.377,98.443,100.083,101.19,102.824,105.87,108.915,110.549,111.656,113.297,114.362,116.374,119.823,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1628,,1,105.888,0.04266,,91.929,95.379,97.392,98.458,100.099,101.206,102.841,105.888,108.935,110.57,111.677,113.318,114.384,116.397,119.847,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1629,,1,105.9064,0.04266,,91.945,95.396,97.409,98.475,100.116,101.224,102.859,105.906,108.954,110.589,111.696,113.338,114.404,116.417,119.868,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1630,,1,105.9248,0.04267,,91.958,95.41,97.424,98.49,100.132,101.24,102.876,105.925,108.973,110.609,111.717,113.359,114.426,116.439,119.892,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1631,,1,105.9432,0.04267,,91.974,95.427,97.441,98.507,100.15,101.258,102.894,105.943,108.992,110.628,111.737,113.379,114.446,116.46,119.913,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1632,,1,105.9616,0.04267,,91.989,95.443,97.458,98.525,100.167,101.275,102.912,105.962,109.011,110.648,111.756,113.399,114.465,116.48,119.934,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1633,,1,105.98,0.04268,,92.002,95.457,97.473,98.54,100.183,101.292,102.929,105.98,109.031,110.668,111.777,113.42,114.487,116.503,119.958,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1634,,1,105.9983,0.04268,,92.018,95.474,97.49,98.557,100.201,101.309,102.947,105.998,109.05,110.687,111.796,113.44,114.507,116.523,119.979,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1635,,1,106.0167,0.04269,,92.031,95.488,97.505,98.572,100.217,101.326,102.964,106.017,109.069,110.707,111.817,113.461,114.529,116.545,120.003,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1636,,1,106.0351,0.04269,,92.047,95.505,97.521,98.589,100.234,101.344,102.982,106.035,109.088,110.727,111.836,113.481,114.549,116.566,120.023,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1637,,1,106.0534,0.0427,,92.059,95.519,97.536,98.605,100.25,101.36,102.999,106.053,109.108,110.747,111.857,113.502,114.571,116.588,120.047,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1638,,1,106.0718,0.0427,,92.075,95.535,97.553,98.622,100.267,101.378,103.017,106.072,109.127,110.766,111.876,113.522,114.59,116.608,120.068,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1639,,1,106.0901,0.0427,,92.091,95.552,97.57,98.639,100.285,101.395,103.035,106.09,109.146,110.785,111.896,113.541,114.61,116.629,120.089,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1640,,1,106.1084,0.04271,,92.104,95.566,97.585,98.654,100.301,101.411,103.052,106.108,109.165,110.805,111.916,113.563,114.632,116.651,120.113,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1641,,1,106.1268,0.04271,,92.12,95.582,97.602,98.671,100.318,101.429,103.07,106.127,109.184,110.825,111.936,113.582,114.652,116.671,120.134,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1642,,1,106.1451,0.04272,,92.132,95.596,97.617,98.686,100.334,101.445,103.087,106.145,109.204,110.845,111.956,113.604,114.674,116.694,120.158,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1643,,1,106.1634,0.04272,,92.148,95.613,97.633,98.703,100.351,101.463,103.104,106.163,109.222,110.864,111.976,113.623,114.693,116.714,120.179,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1644,,1,106.1817,0.04272,,92.164,95.629,97.65,98.721,100.368,101.48,103.122,106.182,109.241,110.883,111.995,113.643,114.713,116.734,120.199,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1645,,1,106.2,0.04273,,92.177,95.643,97.665,98.736,100.384,101.497,103.139,106.2,109.261,110.903,112.016,113.664,114.735,116.757,120.223,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1646,,1,106.2183,0.04273,,92.193,95.66,97.682,98.753,100.402,101.514,103.157,106.218,109.28,110.922,112.035,113.684,114.755,116.777,120.244,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1647,,1,106.2366,0.04274,,92.205,95.674,97.697,98.768,100.418,101.531,103.174,106.237,109.299,110.943,112.056,113.705,114.776,116.8,120.268,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1648,,1,106.2549,0.04274,,92.221,95.69,97.714,98.785,100.435,101.548,103.192,106.255,109.318,110.962,112.075,113.725,114.796,116.82,120.289,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1649,,1,106.2732,0.04275,,92.234,95.704,97.728,98.8,100.451,101.564,103.209,106.273,109.338,110.982,112.096,113.746,114.818,116.842,120.313,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1650,,1,106.2915,0.04275,,92.25,95.721,97.745,98.817,100.468,101.582,103.227,106.292,109.356,111.001,112.115,113.766,114.838,116.862,120.333,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1651,,1,106.3097,0.04275,,92.265,95.737,97.762,98.834,100.485,101.599,103.244,106.31,109.375,111.02,112.134,113.785,114.857,116.882,120.354,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1652,,1,106.328,0.04276,,92.278,95.751,97.777,98.85,100.501,101.616,103.261,106.328,109.395,111.04,112.155,113.806,114.879,116.905,120.378,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1653,,1,106.3463,0.04276,,92.294,95.768,97.794,98.867,100.519,101.633,103.279,106.346,109.413,111.059,112.174,113.826,114.899,116.925,120.399,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1654,,1,106.3645,0.04277,,92.306,95.781,97.808,98.882,100.534,101.65,103.296,106.365,109.433,111.079,112.195,113.847,114.921,116.948,120.423,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1655,,1,106.3828,0.04277,,92.322,95.798,97.825,98.899,100.552,101.667,103.314,106.383,109.452,111.099,112.214,113.867,114.94,116.968,120.443,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1656,,1,106.401,0.04277,,92.338,95.814,97.842,98.916,100.569,101.684,103.332,106.401,109.47,111.118,112.233,113.886,114.96,116.988,120.464,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1657,,1,106.4192,0.04278,,92.351,95.828,97.857,98.931,100.585,101.701,103.349,106.419,109.49,111.138,112.254,113.908,114.982,117.01,120.488,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1658,,1,106.4375,0.04278,,92.366,95.845,97.874,98.948,100.602,101.718,103.366,106.438,109.509,111.157,112.273,113.927,115.001,117.03,120.509,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1659,,1,106.4557,0.04279,,92.379,95.859,97.888,98.963,100.618,101.734,103.383,106.456,109.528,111.177,112.293,113.948,115.023,117.053,120.532,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1660,,1,106.4739,0.04279,,92.395,95.875,97.905,98.98,100.635,101.752,103.401,106.474,109.547,111.196,112.313,113.968,115.043,117.073,120.553,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1661,,1,106.4921,0.0428,,92.407,95.889,97.92,98.995,100.651,101.768,103.418,106.492,109.566,111.216,112.333,113.989,115.064,117.095,120.577,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1662,,1,106.5103,0.0428,,92.423,95.905,97.936,99.012,100.668,101.786,103.436,106.51,109.585,111.235,112.352,114.009,115.084,117.115,120.598,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1663,,1,106.5285,0.0428,,92.439,95.922,97.953,99.029,100.685,101.803,103.453,106.529,109.604,111.254,112.372,114.028,115.104,117.135,120.618,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1664,,1,106.5467,0.04281,,92.451,95.936,97.968,99.044,100.701,101.819,103.47,106.547,109.623,111.274,112.392,114.049,115.125,117.158,120.642,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1665,,1,106.5649,0.04281,,92.467,95.952,97.985,99.061,100.718,101.837,103.488,106.565,109.642,111.293,112.411,114.069,115.145,117.178,120.663,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1666,,1,106.5831,0.04282,,92.48,95.966,97.999,99.076,100.734,101.853,103.505,106.583,109.661,111.313,112.432,114.09,115.167,117.2,120.687,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1667,,1,106.6013,0.04282,,92.495,95.982,98.016,99.093,100.751,101.87,103.522,106.601,109.68,111.332,112.451,114.11,115.186,117.22,120.707,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1668,,1,106.6195,0.04282,,92.511,95.999,98.033,99.11,100.769,101.888,103.54,106.62,109.699,111.351,112.47,114.129,115.206,117.24,120.728,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1669,,1,106.6376,0.04283,,92.524,96.012,98.047,99.125,100.784,101.904,103.557,106.638,109.718,111.371,112.491,114.15,115.228,117.263,120.752,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1670,,1,106.6558,0.04283,,92.539,96.029,98.064,99.142,100.802,101.921,103.575,106.656,109.737,111.39,112.51,114.17,115.247,117.283,120.772,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1671,,1,106.6739,0.04284,,92.552,96.043,98.079,99.157,100.817,101.937,103.592,106.674,109.756,111.41,112.53,114.191,115.269,117.305,120.796,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1672,,1,106.6921,0.04284,,92.568,96.059,98.096,99.174,100.835,101.955,103.609,106.692,109.775,111.429,112.55,114.21,115.289,117.325,120.817,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1673,,1,106.7102,0.04285,,92.58,96.073,98.11,99.189,100.85,101.971,103.626,106.71,109.794,111.449,112.57,114.231,115.31,117.348,120.84,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1674,,1,106.7284,0.04285,,92.596,96.089,98.127,99.206,100.867,101.988,103.644,106.728,109.813,111.468,112.589,114.251,115.33,117.368,120.861,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1675,,1,106.7465,0.04285,,92.612,96.106,98.144,99.223,100.885,102.006,103.661,106.747,109.832,111.487,112.608,114.27,115.349,117.387,120.881,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1676,,1,106.7646,0.04286,,92.624,96.119,98.158,99.238,100.9,102.022,103.678,106.765,109.851,111.507,112.629,114.291,115.371,117.41,120.905,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1677,,1,106.7828,0.04286,,92.64,96.136,98.175,99.255,100.918,102.039,103.696,106.783,109.87,111.526,112.648,114.311,115.391,117.43,120.926,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1678,,1,106.8009,0.04287,,92.652,96.15,98.19,99.27,100.933,102.056,103.713,106.801,109.889,111.546,112.669,114.332,115.412,117.452,120.95,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1679,,1,106.819,0.04287,,92.668,96.166,98.206,99.287,100.95,102.073,103.73,106.819,109.908,111.565,112.688,114.351,115.432,117.472,120.97,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1680,,1,106.8371,0.04287,,92.684,96.182,98.223,99.303,100.967,102.09,103.748,106.837,109.926,111.584,112.707,114.371,115.451,117.492,120.991,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1681,,1,106.8552,0.04288,,92.696,96.196,98.237,99.319,100.983,102.106,103.765,106.855,109.946,111.604,112.727,114.392,115.473,117.514,121.014,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1682,,1,106.8733,0.04288,,92.712,96.212,98.254,99.335,101,102.124,103.782,106.873,109.964,111.623,112.746,114.411,115.492,117.534,121.035,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1683,,1,106.8914,0.04289,,92.724,96.226,98.269,99.35,101.016,102.14,103.799,106.891,109.984,111.643,112.767,114.432,115.514,117.557,121.059,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1684,,1,106.9094,0.04289,,92.74,96.242,98.285,99.367,101.033,102.157,103.817,106.909,110.002,111.662,112.786,114.452,115.533,117.577,121.079,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1685,,1,106.9275,0.04289,,92.755,96.259,98.302,99.384,101.05,102.174,103.834,106.928,110.021,111.681,112.805,114.471,115.553,117.596,121.1,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1686,,1,106.9456,0.0429,,92.768,96.272,98.317,99.399,101.066,102.19,103.851,106.946,110.04,111.701,112.825,114.492,115.575,117.619,121.123,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1687,,1,106.9636,0.0429,,92.783,96.289,98.333,99.416,101.083,102.208,103.869,106.964,110.059,111.72,112.844,114.511,115.594,117.639,121.144,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1688,,1,106.9817,0.04291,,92.796,96.302,98.348,99.431,101.099,102.224,103.885,106.982,110.078,111.74,112.865,114.533,115.616,117.661,121.168,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1689,,1,106.9998,0.04291,,92.811,96.319,98.364,99.448,101.116,102.241,103.903,107,110.097,111.758,112.884,114.552,115.635,117.681,121.188,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1690,,1,107.0178,0.04292,,92.824,96.332,98.379,99.463,101.131,102.257,103.92,107.018,110.116,111.778,112.904,114.573,115.657,117.703,121.212,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1691,,1,107.0358,0.04292,,92.839,96.349,98.395,99.479,101.148,102.274,103.937,107.036,110.134,111.797,112.923,114.592,115.676,117.723,121.232,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1692,,1,107.0539,0.04292,,92.855,96.365,98.412,99.496,101.165,102.292,103.955,107.054,110.153,111.816,112.942,114.612,115.696,117.743,121.253,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1693,,1,107.0719,0.04293,,92.867,96.379,98.427,99.511,101.181,102.308,103.972,107.072,110.172,111.836,112.963,114.633,115.717,117.765,121.276,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1694,,1,107.0899,0.04293,,92.883,96.395,98.443,99.528,101.198,102.325,103.989,107.09,110.191,111.855,112.982,114.652,115.737,117.785,121.297,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1695,,1,107.1079,0.04294,,92.895,96.409,98.458,99.543,101.214,102.341,104.006,107.108,110.21,111.875,113.002,114.673,115.758,117.807,121.321,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1696,,1,107.126,0.04294,,92.911,96.425,98.474,99.56,101.231,102.358,104.023,107.126,110.229,111.894,113.021,114.692,115.778,117.827,121.341,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1697,,1,107.144,0.04294,,92.927,96.441,98.491,99.576,101.248,102.376,104.041,107.144,110.247,111.912,113.04,114.712,115.797,117.847,121.361,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1698,,1,107.162,0.04295,,92.939,96.455,98.505,99.591,101.264,102.392,104.058,107.162,110.266,111.932,113.06,114.733,115.819,117.869,121.385,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1699,,1,107.1799,0.04295,,92.954,96.471,98.522,99.608,101.28,102.409,104.075,107.18,110.285,111.951,113.079,114.752,115.838,117.889,121.405,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1700,,1,107.1979,0.04296,,92.967,96.485,98.536,99.623,101.296,102.425,104.092,107.198,110.304,111.971,113.1,114.773,115.859,117.911,121.429,lhfa-girls-percentiles-expanded-tables (1).xlsx
