id,punto_id,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4,fuente_archivo
9057,9057,,10.191000,11.765000,13.340000,15.158000,17.260000,19.698000,22.533000,25.838000,29.144000,wfa-boys-zscore-expanded-tables.xlsx
9058,9058,,10.193000,11.769000,13.344000,15.162000,17.266000,19.705000,22.541000,25.848000,29.156000,wfa-boys-zscore-expanded-tables.xlsx
9059,9059,,10.196000,11.772000,13.348000,15.167000,17.271000,19.711000,22.549000,25.858000,29.167000,wfa-boys-zscore-expanded-tables.xlsx
9060,9060,,10.198000,11.775000,13.351000,15.171000,17.276000,19.718000,22.558000,25.868000,29.179000,wfa-boys-zscore-expanded-tables.xlsx
9061,9061,,10.201000,11.778000,13.355000,15.176000,17.282000,19.725000,22.566000,25.879000,29.191000,wfa-boys-zscore-expanded-tables.xlsx
9062,9062,,10.203000,11.781000,13.359000,15.180000,17.287000,19.731000,22.574000,25.889000,29.203000,wfa-boys-zscore-expanded-tables.xlsx
9063,9063,,10.206000,11.784000,13.363000,15.185000,17.293000,19.738000,22.582000,25.899000,29.215000,wfa-boys-zscore-expanded-tables.xlsx
9064,9064,,10.208000,11.787000,13.366000,15.189000,17.298000,19.745000,22.590000,25.909000,29.227000,wfa-boys-zscore-expanded-tables.xlsx
9065,9065,,10.211000,11.790000,13.370000,15.194000,17.304000,19.752000,22.599000,25.920000,29.240000,wfa-boys-zscore-expanded-tables.xlsx
9066,9066,,10.213000,11.793000,13.374000,15.198000,17.309000,19.758000,22.607000,25.930000,29.252000,wfa-boys-zscore-expanded-tables.xlsx
9067,9067,,10.216000,11.797000,13.377000,15.203000,17.315000,19.765000,22.615000,25.940000,29.264000,wfa-boys-zscore-expanded-tables.xlsx
9068,9068,,10.218000,11.800000,13.381000,15.207000,17.320000,19.772000,22.623000,25.950000,29.276000,wfa-boys-zscore-expanded-tables.xlsx
9069,9069,,10.221000,11.803000,13.385000,15.212000,17.326000,19.778000,22.631000,25.960000,29.288000,wfa-boys-zscore-expanded-tables.xlsx
9070,9070,,10.223000,11.806000,13.389000,15.216000,17.331000,19.785000,22.640000,25.970000,29.300000,wfa-boys-zscore-expanded-tables.xlsx
9071,9071,,10.226000,11.809000,13.392000,15.221000,17.336000,19.792000,22.648000,25.980000,29.312000,wfa-boys-zscore-expanded-tables.xlsx
9072,9072,,10.228000,11.812000,13.396000,15.225000,17.342000,19.798000,22.656000,25.990000,29.324000,wfa-boys-zscore-expanded-tables.xlsx
9073,9073,,10.231000,11.815000,13.400000,15.230000,17.347000,19.805000,22.664000,26.000000,29.336000,wfa-boys-zscore-expanded-tables.xlsx
9074,9074,,10.233000,11.818000,13.404000,15.234000,17.353000,19.811000,22.672000,26.010000,29.348000,wfa-boys-zscore-expanded-tables.xlsx
9075,9075,,10.236000,11.822000,13.407000,15.239000,17.358000,19.818000,22.680000,26.020000,29.360000,wfa-boys-zscore-expanded-tables.xlsx
9076,9076,,10.238000,11.824000,13.411000,15.243000,17.364000,19.825000,22.689000,26.031000,29.373000,wfa-boys-zscore-expanded-tables.xlsx
9077,9077,,10.240000,11.827000,13.415000,15.247000,17.369000,19.832000,22.697000,26.041000,29.385000,wfa-boys-zscore-expanded-tables.xlsx
9078,9078,,10.243000,11.831000,13.418000,15.252000,17.374000,19.838000,22.705000,26.051000,29.396000,wfa-boys-zscore-expanded-tables.xlsx
9079,9079,,10.245000,11.834000,13.422000,15.256000,17.380000,19.845000,22.713000,26.061000,29.408000,wfa-boys-zscore-expanded-tables.xlsx
9080,9080,,10.248000,11.837000,13.426000,15.261000,17.385000,19.851000,22.721000,26.071000,29.420000,wfa-boys-zscore-expanded-tables.xlsx
9081,9081,,10.250000,11.840000,13.430000,15.265000,17.391000,19.858000,22.730000,26.081000,29.432000,wfa-boys-zscore-expanded-tables.xlsx
9082,9082,,10.253000,11.843000,13.433000,15.270000,17.396000,19.865000,22.738000,26.091000,29.444000,wfa-boys-zscore-expanded-tables.xlsx
9083,9083,,10.255000,11.846000,13.437000,15.274000,17.402000,19.871000,22.746000,26.101000,29.456000,wfa-boys-zscore-expanded-tables.xlsx
9084,9084,,10.258000,11.849000,13.441000,15.279000,17.407000,19.878000,22.754000,26.111000,29.468000,wfa-boys-zscore-expanded-tables.xlsx
9085,9085,,10.260000,11.852000,13.444000,15.283000,17.413000,19.885000,22.763000,26.122000,29.481000,wfa-boys-zscore-expanded-tables.xlsx
9086,9086,,10.262000,11.855000,13.448000,15.288000,17.418000,19.892000,22.771000,26.132000,29.493000,wfa-boys-zscore-expanded-tables.xlsx
9087,9087,,10.265000,11.858000,13.452000,15.292000,17.424000,19.898000,22.779000,26.142000,29.505000,wfa-boys-zscore-expanded-tables.xlsx
9088,9088,,10.267000,11.861000,13.455000,15.297000,17.429000,19.905000,22.787000,26.152000,29.517000,wfa-boys-zscore-expanded-tables.xlsx
9089,9089,,10.270000,11.865000,13.459000,15.301000,17.434000,19.912000,22.795000,26.162000,29.529000,wfa-boys-zscore-expanded-tables.xlsx
9090,9090,,10.272000,11.868000,13.463000,15.306000,17.440000,19.918000,22.803000,26.172000,29.541000,wfa-boys-zscore-expanded-tables.xlsx
9091,9091,,10.275000,11.871000,13.467000,15.310000,17.445000,19.925000,22.812000,26.182000,29.553000,wfa-boys-zscore-expanded-tables.xlsx
9092,9092,,10.277000,11.874000,13.470000,15.315000,17.451000,19.931000,22.820000,26.192000,29.565000,wfa-boys-zscore-expanded-tables.xlsx
9093,9093,,10.280000,11.877000,13.474000,15.319000,17.456000,19.938000,22.828000,26.202000,29.577000,wfa-boys-zscore-expanded-tables.xlsx
9094,9094,,10.282000,11.880000,13.478000,15.324000,17.462000,19.945000,22.836000,26.212000,29.589000,wfa-boys-zscore-expanded-tables.xlsx
9095,9095,,10.285000,11.883000,13.481000,15.328000,17.467000,19.952000,22.845000,26.223000,29.602000,wfa-boys-zscore-expanded-tables.xlsx
9096,9096,,10.287000,11.886000,13.485000,15.332000,17.473000,19.958000,22.853000,26.233000,29.614000,wfa-boys-zscore-expanded-tables.xlsx
9097,9097,,10.290000,11.889000,13.489000,15.337000,17.478000,19.965000,22.861000,26.244000,29.626000,wfa-boys-zscore-expanded-tables.xlsx
9098,9098,,10.292000,11.892000,13.492000,15.341000,17.484000,19.971000,22.869000,26.254000,29.638000,wfa-boys-zscore-expanded-tables.xlsx
9099,9099,,10.295000,11.895000,13.496000,15.346000,17.489000,19.978000,22.877000,26.264000,29.650000,wfa-boys-zscore-expanded-tables.xlsx
9100,9100,,10.297000,11.898000,13.500000,15.350000,17.494000,19.985000,22.886000,26.274000,29.662000,wfa-boys-zscore-expanded-tables.xlsx
9101,9101,,10.300000,11.902000,13.504000,15.355000,17.500000,19.992000,22.894000,26.284000,29.674000,wfa-boys-zscore-expanded-tables.xlsx
9102,9102,,10.302000,11.905000,13.507000,15.359000,17.505000,19.998000,22.902000,26.294000,29.686000,wfa-boys-zscore-expanded-tables.xlsx
9103,9103,,10.305000,11.908000,13.511000,15.364000,17.511000,20.005000,22.910000,26.304000,29.698000,wfa-boys-zscore-expanded-tables.xlsx
9104,9104,,10.307000,11.911000,13.515000,15.368000,17.516000,20.012000,22.919000,26.315000,29.711000,wfa-boys-zscore-expanded-tables.xlsx
9105,9105,,10.309000,11.914000,13.518000,15.373000,17.522000,20.018000,22.927000,26.325000,29.723000,wfa-boys-zscore-expanded-tables.xlsx
9106,9106,,10.312000,11.917000,13.522000,15.377000,17.527000,20.025000,22.935000,26.335000,29.735000,wfa-boys-zscore-expanded-tables.xlsx
9107,9107,,10.314000,11.920000,13.526000,15.382000,17.532000,20.032000,22.943000,26.345000,29.747000,wfa-boys-zscore-expanded-tables.xlsx
9108,9108,,10.317000,11.923000,13.529000,15.386000,17.538000,20.038000,22.951000,26.355000,29.759000,wfa-boys-zscore-expanded-tables.xlsx
9109,9109,,10.319000,11.926000,13.533000,15.391000,17.543000,20.045000,22.959000,26.365000,29.771000,wfa-boys-zscore-expanded-tables.xlsx
9110,9110,,10.322000,11.929000,13.537000,15.395000,17.549000,20.052000,22.968000,26.375000,29.783000,wfa-boys-zscore-expanded-tables.xlsx
9111,9111,,10.324000,11.932000,13.541000,15.400000,17.554000,20.058000,22.976000,26.385000,29.795000,wfa-boys-zscore-expanded-tables.xlsx
9112,9112,,10.327000,11.936000,13.544000,15.404000,17.560000,20.065000,22.984000,26.395000,29.807000,wfa-boys-zscore-expanded-tables.xlsx
9113,9113,,10.329000,11.938000,13.548000,15.408000,17.565000,20.072000,22.993000,26.406000,29.820000,wfa-boys-zscore-expanded-tables.xlsx
9114,9114,,10.331000,11.941000,13.551000,15.413000,17.571000,20.078000,23.001000,26.416000,29.832000,wfa-boys-zscore-expanded-tables.xlsx
9115,9115,,10.334000,11.944000,13.555000,15.417000,17.576000,20.085000,23.009000,26.427000,29.844000,wfa-boys-zscore-expanded-tables.xlsx
9116,9116,,10.336000,11.948000,13.559000,15.422000,17.582000,20.092000,23.017000,26.437000,29.856000,wfa-boys-zscore-expanded-tables.xlsx
9117,9117,,10.339000,11.951000,13.563000,15.426000,17.587000,20.098000,23.025000,26.447000,29.868000,wfa-boys-zscore-expanded-tables.xlsx
9118,9118,,10.341000,11.954000,13.566000,15.431000,17.592000,20.105000,23.033000,26.457000,29.880000,wfa-boys-zscore-expanded-tables.xlsx
9119,9119,,10.344000,11.957000,13.570000,15.435000,17.598000,20.112000,23.042000,26.467000,29.893000,wfa-boys-zscore-expanded-tables.xlsx
9120,9120,,10.346000,11.960000,13.574000,15.440000,17.603000,20.118000,23.050000,26.477000,29.905000,wfa-boys-zscore-expanded-tables.xlsx
9121,9121,,10.349000,11.963000,13.578000,15.444000,17.609000,20.125000,23.058000,26.487000,29.916000,wfa-boys-zscore-expanded-tables.xlsx
9122,9122,,10.351000,11.966000,13.581000,15.449000,17.614000,20.132000,23.067000,26.498000,29.930000,wfa-boys-zscore-expanded-tables.xlsx
9123,9123,,10.353000,11.969000,13.585000,15.453000,17.620000,20.138000,23.075000,26.508000,29.942000,wfa-boys-zscore-expanded-tables.xlsx
9124,9124,,10.356000,11.972000,13.588000,15.458000,17.625000,20.145000,23.083000,26.518000,29.954000,wfa-boys-zscore-expanded-tables.xlsx
9125,9125,,10.358000,11.975000,13.592000,15.462000,17.630000,20.152000,23.091000,26.528000,29.966000,wfa-boys-zscore-expanded-tables.xlsx
9126,9126,,10.361000,11.978000,13.596000,15.467000,17.636000,20.158000,23.099000,26.539000,29.978000,wfa-boys-zscore-expanded-tables.xlsx
9127,9127,,10.363000,11.981000,13.600000,15.471000,17.641000,20.165000,23.107000,26.549000,29.990000,wfa-boys-zscore-expanded-tables.xlsx
9128,9128,,10.366000,11.985000,13.603000,15.476000,17.647000,20.172000,23.116000,26.559000,30.002000,wfa-boys-zscore-expanded-tables.xlsx
9129,9129,,10.368000,11.988000,13.607000,15.480000,17.652000,20.178000,23.124000,26.569000,30.014000,wfa-boys-zscore-expanded-tables.xlsx
9130,9130,,10.371000,11.991000,13.611000,15.485000,17.658000,20.185000,23.132000,26.579000,30.026000,wfa-boys-zscore-expanded-tables.xlsx
9131,9131,,10.373000,11.994000,13.614000,15.489000,17.663000,20.192000,23.141000,26.590000,30.039000,wfa-boys-zscore-expanded-tables.xlsx
9132,9132,,10.375000,11.997000,13.618000,15.493000,17.669000,20.198000,23.149000,26.600000,30.051000,wfa-boys-zscore-expanded-tables.xlsx
9133,9133,,10.378000,12.000000,13.622000,15.498000,17.674000,20.205000,23.157000,26.610000,30.063000,wfa-boys-zscore-expanded-tables.xlsx
9134,9134,,10.380000,12.003000,13.625000,15.502000,17.680000,20.212000,23.165000,26.620000,30.075000,wfa-boys-zscore-expanded-tables.xlsx
9135,9135,,10.383000,12.006000,13.629000,15.507000,17.685000,20.218000,23.173000,26.630000,30.087000,wfa-boys-zscore-expanded-tables.xlsx
9136,9136,,10.385000,12.009000,13.633000,15.511000,17.690000,20.225000,23.182000,26.641000,30.099000,wfa-boys-zscore-expanded-tables.xlsx
9137,9137,,10.388000,12.012000,13.636000,15.516000,17.696000,20.232000,23.190000,26.651000,30.111000,wfa-boys-zscore-expanded-tables.xlsx
9138,9138,,10.390000,12.015000,13.640000,15.520000,17.701000,20.238000,23.198000,26.661000,30.123000,wfa-boys-zscore-expanded-tables.xlsx
9139,9139,,10.393000,12.018000,13.644000,15.525000,17.707000,20.245000,23.206000,26.671000,30.136000,wfa-boys-zscore-expanded-tables.xlsx
9140,9140,,10.395000,12.021000,13.647000,15.529000,17.712000,20.252000,23.215000,26.682000,30.149000,wfa-boys-zscore-expanded-tables.xlsx
9141,9141,,10.397000,12.024000,13.651000,15.533000,17.718000,20.258000,23.223000,26.692000,30.161000,wfa-boys-zscore-expanded-tables.xlsx
9142,9142,,10.400000,12.027000,13.655000,15.538000,17.723000,20.265000,23.231000,26.702000,30.173000,wfa-boys-zscore-expanded-tables.xlsx
9143,9143,,10.402000,12.030000,13.658000,15.542000,17.728000,20.272000,23.239000,26.712000,30.185000,wfa-boys-zscore-expanded-tables.xlsx
9144,9144,,10.405000,12.033000,13.662000,15.547000,17.734000,20.278000,23.247000,26.722000,30.197000,wfa-boys-zscore-expanded-tables.xlsx
9145,9145,,10.407000,12.037000,13.666000,15.551000,17.739000,20.285000,23.256000,26.732000,30.209000,wfa-boys-zscore-expanded-tables.xlsx
9146,9146,,10.410000,12.040000,13.670000,15.556000,17.745000,20.292000,23.264000,26.742000,30.221000,wfa-boys-zscore-expanded-tables.xlsx
9147,9147,,10.412000,12.043000,13.673000,15.560000,17.750000,20.298000,23.272000,26.753000,30.233000,wfa-boys-zscore-expanded-tables.xlsx
9148,9148,,10.415000,12.046000,13.677000,15.565000,17.756000,20.305000,23.280000,26.763000,30.245000,wfa-boys-zscore-expanded-tables.xlsx
9149,9149,,10.417000,12.049000,13.680000,15.569000,17.761000,20.312000,23.289000,26.774000,30.258000,wfa-boys-zscore-expanded-tables.xlsx
9150,9150,,10.419000,12.052000,13.684000,15.574000,17.766000,20.318000,23.297000,26.784000,30.271000,wfa-boys-zscore-expanded-tables.xlsx
9151,9151,,10.422000,12.055000,13.688000,15.578000,17.772000,20.325000,23.305000,26.794000,30.282000,wfa-boys-zscore-expanded-tables.xlsx
9152,9152,,10.424000,12.058000,13.691000,15.583000,17.777000,20.332000,23.313000,26.804000,30.294000,wfa-boys-zscore-expanded-tables.xlsx
9153,9153,,10.426000,12.061000,13.695000,15.587000,17.783000,20.338000,23.321000,26.814000,30.307000,wfa-boys-zscore-expanded-tables.xlsx
9154,9154,,10.429000,12.064000,13.699000,15.591000,17.788000,20.345000,23.330000,26.824000,30.319000,wfa-boys-zscore-expanded-tables.xlsx
9155,9155,,10.431000,12.067000,13.703000,15.596000,17.794000,20.352000,23.338000,26.834000,30.331000,wfa-boys-zscore-expanded-tables.xlsx
9156,9156,,10.434000,12.070000,13.706000,15.600000,17.799000,20.358000,23.346000,26.844000,30.343000,wfa-boys-zscore-expanded-tables.xlsx
9157,9157,,10.436000,12.073000,13.710000,15.605000,17.804000,20.365000,23.354000,26.854000,30.355000,wfa-boys-zscore-expanded-tables.xlsx
9158,9158,,10.438000,12.076000,13.713000,15.609000,17.810000,20.372000,23.363000,26.865000,30.368000,wfa-boys-zscore-expanded-tables.xlsx
9159,9159,,10.441000,12.079000,13.717000,15.614000,17.815000,20.379000,23.371000,26.876000,30.380000,wfa-boys-zscore-expanded-tables.xlsx
9160,9160,,10.443000,12.082000,13.721000,15.618000,17.821000,20.385000,23.379000,26.886000,30.392000,wfa-boys-zscore-expanded-tables.xlsx
9161,9161,,10.446000,12.085000,13.725000,15.623000,17.826000,20.392000,23.387000,26.896000,30.404000,wfa-boys-zscore-expanded-tables.xlsx
9162,9162,,10.448000,12.088000,13.728000,15.627000,17.832000,20.398000,23.396000,26.906000,30.416000,wfa-boys-zscore-expanded-tables.xlsx
9163,9163,,10.451000,12.091000,13.732000,15.632000,17.837000,20.405000,23.404000,26.916000,30.429000,wfa-boys-zscore-expanded-tables.xlsx
9164,9164,,10.453000,12.094000,13.736000,15.636000,17.842000,20.412000,23.412000,26.926000,30.441000,wfa-boys-zscore-expanded-tables.xlsx
9165,9165,,10.456000,12.098000,13.739000,15.641000,17.848000,20.418000,23.420000,26.936000,30.453000,wfa-boys-zscore-expanded-tables.xlsx
9166,9166,,10.458000,12.101000,13.743000,15.645000,17.853000,20.425000,23.428000,26.947000,30.465000,wfa-boys-zscore-expanded-tables.xlsx
9167,9167,,10.460000,12.103000,13.746000,15.649000,17.859000,20.432000,23.437000,26.958000,30.478000,wfa-boys-zscore-expanded-tables.xlsx
9168,9168,,10.463000,12.106000,13.750000,15.654000,17.864000,20.438000,23.445000,26.968000,30.490000,wfa-boys-zscore-expanded-tables.xlsx
9169,9169,,10.465000,12.110000,13.754000,15.658000,17.870000,20.445000,23.453000,26.978000,30.502000,wfa-boys-zscore-expanded-tables.xlsx
9170,9170,,10.468000,12.113000,13.758000,15.663000,17.875000,20.452000,23.462000,26.988000,30.514000,wfa-boys-zscore-expanded-tables.xlsx
9171,9171,,10.470000,12.116000,13.761000,15.667000,17.880000,20.458000,23.470000,26.998000,30.526000,wfa-boys-zscore-expanded-tables.xlsx
9172,9172,,10.473000,12.119000,13.765000,15.672000,17.886000,20.465000,23.478000,27.008000,30.539000,wfa-boys-zscore-expanded-tables.xlsx
9173,9173,,10.475000,12.122000,13.769000,15.676000,17.891000,20.472000,23.486000,27.018000,30.551000,wfa-boys-zscore-expanded-tables.xlsx
9174,9174,,10.478000,12.125000,13.772000,15.680000,17.897000,20.478000,23.494000,27.029000,30.563000,wfa-boys-zscore-expanded-tables.xlsx
9175,9175,,10.480000,12.128000,13.776000,15.685000,17.902000,20.485000,23.502000,27.039000,30.575000,wfa-boys-zscore-expanded-tables.xlsx
9176,9176,,10.482000,12.131000,13.779000,15.689000,17.908000,20.492000,23.511000,27.050000,30.588000,wfa-boys-zscore-expanded-tables.xlsx
9177,9177,,10.484000,12.134000,13.783000,15.694000,17.913000,20.499000,23.519000,27.060000,30.600000,wfa-boys-zscore-expanded-tables.xlsx
9178,9178,,10.487000,12.137000,13.787000,15.698000,17.918000,20.505000,23.528000,27.070000,30.613000,wfa-boys-zscore-expanded-tables.xlsx
9179,9179,,10.489000,12.140000,13.791000,15.703000,17.924000,20.512000,23.536000,27.080000,30.625000,wfa-boys-zscore-expanded-tables.xlsx
9180,9180,,10.492000,12.143000,13.794000,15.707000,17.929000,20.519000,23.544000,27.090000,30.637000,wfa-boys-zscore-expanded-tables.xlsx
9181,9181,,10.494000,12.146000,13.798000,15.712000,17.935000,20.525000,23.552000,27.101000,30.649000,wfa-boys-zscore-expanded-tables.xlsx
9182,9182,,10.497000,12.149000,13.802000,15.716000,17.940000,20.532000,23.560000,27.111000,30.661000,wfa-boys-zscore-expanded-tables.xlsx
9183,9183,,10.499000,12.152000,13.805000,15.721000,17.946000,20.538000,23.569000,27.121000,30.673000,wfa-boys-zscore-expanded-tables.xlsx
9184,9184,,10.502000,12.155000,13.809000,15.725000,17.951000,20.545000,23.577000,27.131000,30.685000,wfa-boys-zscore-expanded-tables.xlsx
9185,9185,,10.504000,12.158000,13.812000,15.729000,17.956000,20.552000,23.585000,27.142000,30.699000,wfa-boys-zscore-expanded-tables.xlsx
9186,9186,,10.506000,12.161000,13.816000,15.734000,17.962000,20.559000,23.594000,27.152000,30.711000,wfa-boys-zscore-expanded-tables.xlsx
9187,9187,,10.509000,12.164000,13.820000,15.738000,17.967000,20.565000,23.602000,27.162000,30.723000,wfa-boys-zscore-expanded-tables.xlsx
9188,9188,,10.511000,12.167000,13.823000,15.743000,17.973000,20.572000,23.610000,27.173000,30.735000,wfa-boys-zscore-expanded-tables.xlsx
9189,9189,,10.514000,12.170000,13.827000,15.747000,17.978000,20.579000,23.618000,27.183000,30.747000,wfa-boys-zscore-expanded-tables.xlsx
9190,9190,,10.516000,12.173000,13.831000,15.751000,17.984000,20.585000,23.626000,27.193000,30.759000,wfa-boys-zscore-expanded-tables.xlsx
9191,9191,,10.518000,12.176000,13.834000,15.756000,17.989000,20.592000,23.635000,27.203000,30.771000,wfa-boys-zscore-expanded-tables.xlsx
9192,9192,,10.521000,12.180000,13.838000,15.760000,17.994000,20.598000,23.643000,27.213000,30.784000,wfa-boys-zscore-expanded-tables.xlsx
9193,9193,,10.523000,12.183000,13.842000,15.765000,18.000000,20.605000,23.651000,27.223000,30.796000,wfa-boys-zscore-expanded-tables.xlsx
9194,9194,,10.525000,12.185000,13.845000,15.769000,18.005000,20.612000,23.660000,27.234000,30.809000,wfa-boys-zscore-expanded-tables.xlsx
9195,9195,,10.528000,12.188000,13.849000,15.774000,18.011000,20.619000,23.668000,27.245000,30.821000,wfa-boys-zscore-expanded-tables.xlsx
9196,9196,,10.530000,12.192000,13.853000,15.778000,18.016000,20.625000,23.676000,27.255000,30.834000,wfa-boys-zscore-expanded-tables.xlsx
9197,9197,,10.533000,12.195000,13.856000,15.783000,18.022000,20.632000,23.684000,27.265000,30.846000,wfa-boys-zscore-expanded-tables.xlsx
9198,9198,,10.535000,12.198000,13.860000,15.787000,18.027000,20.639000,23.692000,27.275000,30.858000,wfa-boys-zscore-expanded-tables.xlsx
9199,9199,,10.538000,12.201000,13.864000,15.791000,18.032000,20.645000,23.701000,27.285000,30.870000,wfa-boys-zscore-expanded-tables.xlsx
9200,9200,,10.540000,12.204000,13.867000,15.796000,18.038000,20.652000,23.709000,27.295000,30.882000,wfa-boys-zscore-expanded-tables.xlsx
9201,9201,,10.543000,12.207000,13.871000,15.800000,18.043000,20.658000,23.717000,27.306000,30.894000,wfa-boys-zscore-expanded-tables.xlsx
9202,9202,,10.545000,12.210000,13.875000,15.805000,18.049000,20.665000,23.725000,27.316000,30.906000,wfa-boys-zscore-expanded-tables.xlsx
9203,9203,,10.547000,12.213000,13.878000,15.809000,18.054000,20.672000,23.734000,27.327000,30.920000,wfa-boys-zscore-expanded-tables.xlsx
9204,9204,,10.550000,12.216000,13.882000,15.814000,18.060000,20.679000,23.742000,27.337000,30.932000,wfa-boys-zscore-expanded-tables.xlsx
9205,9205,,10.552000,12.219000,13.885000,15.818000,18.065000,20.685000,23.750000,27.347000,30.944000,wfa-boys-zscore-expanded-tables.xlsx
9206,9206,,10.554000,12.222000,13.889000,15.822000,18.070000,20.692000,23.759000,27.357000,30.956000,wfa-boys-zscore-expanded-tables.xlsx
9207,9207,,10.557000,12.225000,13.893000,15.827000,18.076000,20.699000,23.767000,27.368000,30.969000,wfa-boys-zscore-expanded-tables.xlsx
9208,9208,,10.559000,12.228000,13.897000,15.831000,18.081000,20.705000,23.775000,27.378000,30.981000,wfa-boys-zscore-expanded-tables.xlsx
9209,9209,,10.562000,12.231000,13.900000,15.836000,18.087000,20.712000,23.783000,27.388000,30.993000,wfa-boys-zscore-expanded-tables.xlsx
9210,9210,,10.564000,12.234000,13.904000,15.840000,18.092000,20.718000,23.791000,27.398000,31.005000,wfa-boys-zscore-expanded-tables.xlsx
9211,9211,,10.567000,12.237000,13.907000,15.845000,18.097000,20.725000,23.799000,27.408000,31.017000,wfa-boys-zscore-expanded-tables.xlsx
9212,9212,,10.569000,12.240000,13.911000,15.849000,18.103000,20.732000,23.808000,27.418000,31.029000,wfa-boys-zscore-expanded-tables.xlsx
9213,9213,,10.571000,12.243000,13.915000,15.853000,18.108000,20.739000,23.816000,27.429000,31.042000,wfa-boys-zscore-expanded-tables.xlsx
9214,9214,,10.574000,12.246000,13.918000,15.858000,18.114000,20.745000,23.825000,27.440000,31.055000,wfa-boys-zscore-expanded-tables.xlsx
9215,9215,,10.576000,12.249000,13.922000,15.862000,18.119000,20.752000,23.833000,27.450000,31.067000,wfa-boys-zscore-expanded-tables.xlsx
9216,9216,,10.578000,12.252000,13.926000,15.867000,18.124000,20.759000,23.841000,27.460000,31.079000,wfa-boys-zscore-expanded-tables.xlsx
9217,9217,,10.581000,12.255000,13.929000,15.871000,18.130000,20.765000,23.849000,27.470000,31.091000,wfa-boys-zscore-expanded-tables.xlsx
9218,9218,,10.583000,12.258000,13.933000,15.876000,18.135000,20.772000,23.857000,27.480000,31.103000,wfa-boys-zscore-expanded-tables.xlsx
9219,9219,,10.586000,12.261000,13.937000,15.880000,18.141000,20.778000,23.866000,27.491000,31.115000,wfa-boys-zscore-expanded-tables.xlsx
9220,9220,,10.588000,12.264000,13.940000,15.884000,18.146000,20.785000,23.874000,27.501000,31.128000,wfa-boys-zscore-expanded-tables.xlsx
9221,9221,,10.591000,12.267000,13.944000,15.889000,18.152000,20.792000,23.882000,27.511000,31.140000,wfa-boys-zscore-expanded-tables.xlsx
9222,9222,,10.593000,12.270000,13.947000,15.893000,18.157000,20.799000,23.891000,27.522000,31.153000,wfa-boys-zscore-expanded-tables.xlsx
9223,9223,,10.595000,12.273000,13.951000,15.898000,18.162000,20.805000,23.899000,27.532000,31.166000,wfa-boys-zscore-expanded-tables.xlsx
9224,9224,,10.597000,12.276000,13.955000,15.902000,18.168000,20.812000,23.907000,27.542000,31.178000,wfa-boys-zscore-expanded-tables.xlsx
9225,9225,,10.600000,12.279000,13.958000,15.906000,18.173000,20.819000,23.915000,27.553000,31.190000,wfa-boys-zscore-expanded-tables.xlsx
9226,9226,,10.602000,12.282000,13.962000,15.911000,18.179000,20.825000,23.924000,27.563000,31.202000,wfa-boys-zscore-expanded-tables.xlsx
9227,9227,,10.605000,12.285000,13.966000,15.915000,18.184000,20.832000,23.932000,27.573000,31.214000,wfa-boys-zscore-expanded-tables.xlsx
9228,9228,,10.607000,12.288000,13.969000,15.920000,18.189000,20.838000,23.940000,27.583000,31.227000,wfa-boys-zscore-expanded-tables.xlsx
9229,9229,,10.610000,12.291000,13.973000,15.924000,18.195000,20.845000,23.948000,27.593000,31.239000,wfa-boys-zscore-expanded-tables.xlsx
9230,9230,,10.612000,12.294000,13.977000,15.929000,18.200000,20.852000,23.956000,27.604000,31.251000,wfa-boys-zscore-expanded-tables.xlsx
9231,9231,,10.615000,12.297000,13.980000,15.933000,18.206000,20.858000,23.965000,27.614000,31.263000,wfa-boys-zscore-expanded-tables.xlsx
9232,9232,,10.617000,12.300000,13.984000,15.937000,18.211000,20.865000,23.973000,27.625000,31.277000,wfa-boys-zscore-expanded-tables.xlsx
9233,9233,,10.619000,12.303000,13.987000,15.942000,18.216000,20.872000,23.981000,27.635000,31.289000,wfa-boys-zscore-expanded-tables.xlsx
9234,9234,,10.621000,12.306000,13.991000,15.946000,18.222000,20.878000,23.990000,27.645000,31.301000,wfa-boys-zscore-expanded-tables.xlsx
9235,9235,,10.624000,12.309000,13.995000,15.951000,18.227000,20.885000,23.998000,27.656000,31.313000,wfa-boys-zscore-expanded-tables.xlsx
9236,9236,,10.626000,12.312000,13.998000,15.955000,18.233000,20.892000,24.006000,27.666000,31.326000,wfa-boys-zscore-expanded-tables.xlsx
9237,9237,,10.629000,12.315000,14.002000,15.960000,18.238000,20.898000,24.014000,27.676000,31.338000,wfa-boys-zscore-expanded-tables.xlsx
9238,9238,,10.631000,12.318000,14.006000,15.964000,18.244000,20.905000,24.023000,27.686000,31.350000,wfa-boys-zscore-expanded-tables.xlsx
9239,9239,,10.634000,12.321000,14.009000,15.968000,18.249000,20.912000,24.031000,27.696000,31.362000,wfa-boys-zscore-expanded-tables.xlsx
9240,9240,,10.636000,12.324000,14.013000,15.973000,18.254000,20.918000,24.039000,27.706000,31.374000,wfa-boys-zscore-expanded-tables.xlsx
9241,9241,,10.638000,12.327000,14.017000,15.977000,18.260000,20.925000,24.047000,27.717000,31.386000,wfa-boys-zscore-expanded-tables.xlsx
