id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
228,208.000,68.500,0.000,11.100,1.20000000,0.00000000,1.200,0.000,0.000,17.600,11.300,4.700,0.600,50.000,288.000,283.000,0.00000000,0.200,0.900,2.300,0.140,1.200,2.400,0.100,53.000,1.500,0.680,0.000,0.000,150.000,216.000,0.200,2.000,0.500,26.000,404.000,132.000,0.100,0.730,2.800,0.080,ALA/EPA,0.200,0.000,0.000
465,0.000,0.200,0.000,0.000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,8.000,0.200,44.000,0.100,290.000,12900.000,0.000,0.100,0.100,0.100,0.000,0,0.000,0.000,0.000
229,327.000,44.700,0.000,25.100,2.20000000,0.00000000,2.200,0.000,0.000,24.200,13.100,6.500,1.700,84.900,437.000,412.000,130.00000000,0.200,0.020,3.000,0.620,0.460,6.500,0.100,14.100,0.430,0.086,0.000,0.000,647.000,393.000,0.910,4.900,0.510,30.100,800.000,128.000,0.038,0.021,14.500,0.080,ALA/EPA,0.200,0.000,0.000
230,333.330,0.000,0.000,20.000,6.67000000,0.00000000,0.000,0.000,0.000,20.000,16.670,0.000,0.000,310.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,766.670,0.000,0.000,0.000,0.000,0.060,ALA/EPA,0.100,0.000,0.000
231,250.000,0.000,0.000,18.180,0.00000000,0.00000000,0.000,0.000,0.000,20.450,13.640,0.000,0.000,438.640,3.200,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,681.820,0.000,0.000,0.000,0.000,0.000,629.550,0.000,0.000,0.000,0.000,0.050,ALA/EPA,0.100,0.000,0.000
476,338.000,15.600,0.000,84.400,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,6.000,0.200,11.000,32.000,22.000,0.000,0.050,0.000,0.000,0,0.000,0.000,0.000
232,375.000,33.000,0.000,35.600,0.06000000,0.00000000,0.056,0.000,0.000,25.800,15.800,6.800,0.560,68.000,360.000,340.000,116.00000000,0.650,0.900,3.000,0.020,0.620,7.700,0.096,20.000,1.500,0.530,3.000,0.000,1178.000,743.000,1.000,2.000,3.000,41.000,704.000,131.000,0.023,0.360,23.900,0.070,ALA/EPA,0.200,0.000,0.000
233,233.000,59.200,0.000,19.900,2.20000000,0.00000000,2.200,0.000,0.000,16.100,9.900,4.600,0.470,78.000,206.000,199.000,42.00000000,0.100,0.350,2.300,0.030,0.270,4.100,0.006,10.000,0.650,0.064,2.000,0.000,632.000,428.000,0.200,2.000,2.200,24.000,373.000,67.000,0.008,0.020,14.500,0.050,ALA/EPA,0.100,0.000,0.000
234,325.100,0.000,0.000,19.510,0.00000000,0.00000000,0.000,0.000,0.000,26.010,13.000,0.000,0.000,97.530,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,650.200,0.000,0.000,0.000,0.000,0.000,520.160,0.000,0.000,0.000,0.000,0.050,ALA/EPA,0.100,0.000,0.000
235,300.000,0.000,0.000,23.330,3.33000000,0.00000000,0.000,0.000,0.000,23.330,13.330,0.000,0.000,83.330,3.200,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,633.330,0.000,0.000,0.000,0.000,0.050,ALA/EPA,0.100,0.000,0.000
236,375.000,33.000,0.000,35.600,0.06000000,0.00000000,0.056,0.000,0.000,25.800,15.800,6.800,0.560,68.000,360.000,340.000,116.00000000,0.650,0.900,3.000,0.020,0.620,7.700,0.096,20.000,1.500,0.530,3.000,0.000,1178.000,743.000,1.000,2.000,3.000,41.000,704.000,131.000,0.023,0.360,23.900,0.120,ALA/EPA,0.300,0.000,0.100
238,67.900,81.300,0.000,13.200,3.20000000,0.00000000,3.200,0.000,0.000,0.250,0.170,0.060,0.800,0.000,2.000,1.200,4.60000000,0.000,0.010,0.000,0.043,0.300,0.150,0.100,16.000,0.880,0.000,0.000,0.700,92.000,160.000,0.400,10.000,0.570,12.000,40.000,95.000,0.000,0.000,0.000,0.010,ALA/EPA,0.000,0.000,0.100
240,90.000,78.200,0.000,2.400,17.10000000,0.00000000,1.400,0.000,0.600,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.600,176.000,0.000,0.640,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.200,ALA,0.000,40.000,3.000
241,56.500,85.700,0.000,4.600,6.90000000,1.20000000,5.700,0.000,0.300,1.100,0.190,0.210,0.081,1.000,1.300,1.000,2.00000000,0.000,0.200,0.000,0.100,0.300,0.930,0.140,36.600,0.300,0.000,0.000,3.000,130.000,102.000,0.400,19.000,0.500,13.900,67.000,176.000,0.000,0.000,1.900,0.020,ALA/EPA,0.000,5.000,3.000
242,71.600,81.800,0.000,3.800,13.10000000,0.00000000,13.100,6.800,1.100,0.200,0.160,0.022,0.000,0.300,2.000,2.000,0.00000000,0.000,0.000,0.300,0.030,0.190,0.430,0.420,16.000,0.400,0.330,2.300,0.000,112.000,95.000,0.160,14.400,0.330,12.800,64.000,210.000,0.000,0.000,1.000,0.020,ALA/EPA,0.000,5.000,3.000
244,45.300,89.100,0.000,4.300,6.30000000,0.00000000,6.300,0.000,0.000,0.320,0.110,0.150,0.000,1.000,2.000,2.000,0.00000000,0.000,0.000,0.300,0.040,0.190,1.200,0.080,4.700,0.400,0.500,2.900,1.600,140.000,109.000,0.090,5.300,0.440,13.700,57.000,187.000,0.003,0.012,1.000,0.010,ALA/EPA,0.000,0.000,6.000
246,40.500,90.300,0.000,4.300,5.10000000,0.00000000,4.800,0.000,0.000,0.320,0.110,0.150,0.000,1.000,0.800,0.720,0.48000000,0.000,0.000,0.300,0.040,0.190,1.200,0.080,4.700,0.400,0.500,2.900,1.600,140.000,109.000,0.090,5.300,0.440,13.700,57.000,187.000,0.003,0.012,1.000,0.010,ALA/EPA,0.000,0.000,6.000
247,89.600,79.700,0.000,3.900,9.10000000,0.81000000,8.300,0.000,1.800,3.800,2.500,0.860,0.120,14.500,25.600,25.600,0.00000000,0.070,0.077,0.000,0.060,0.170,0.510,0.110,26.000,0.230,0.000,0.000,0.550,126.000,94.800,0.190,5.000,0.400,3.300,51.200,13.400,0.000,0.000,5.000,0.050,ALA/EPA,0.100,5.000,3.000
486,186.000,70.100,0.000,2.000,12.30000000,3.30000000,9.000,7.700,1.300,14.300,1.700,0.000,0.000,3.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.400,47.000,0.000,1.600,0.000,0.000,0.000,628.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000
248,94.900,78.000,0.000,3.800,14.30000000,0.00000000,14.300,8.800,0.900,2.300,1.400,0.600,0.100,10.700,14.500,13.600,5.60000000,0.040,0.030,0.700,0.030,0.200,1.400,0.013,18.100,0.180,0.300,2.000,0.700,109.000,130.000,0.140,28.600,0.300,12.800,82.000,210.000,0.000,0.000,1.000,0.050,ALA/EPA,0.100,5.000,3.000
278,281.000,59.300,0.000,17.100,0.00000000,0.00000000,0.000,0.000,0.000,23.600,8.900,10.200,2.200,78.000,0.000,0.000,0.00000000,0.000,0.050,10.000,0.620,0.270,8.500,0.420,4.000,0.870,0.790,0.000,0.000,7.000,240.000,1.000,2.000,1.300,22.000,75.000,260.000,0.010,0.085,27.300,0.050,ALA,0.200,0.000,0.000
249,115.000,75.600,0.000,5.400,15.60000000,0.00000000,15.600,10.100,0.000,3.400,2.100,0.970,0.080,11.000,27.400,25.700,10.20000000,0.050,0.080,0.700,0.030,0.170,0.440,0.050,13.500,0.170,0.350,0.000,0.940,121.000,140.000,0.100,6.000,0.520,14.200,65.000,240.000,0.000,0.000,1.000,0.040,ALA/EPA,0.100,0.000,3.000
251,81.900,81.400,0.000,2.800,14.30000000,0.00000000,14.300,8.800,0.000,1.500,1.000,0.400,0.000,0.000,2.700,2.000,4.00000000,0.100,0.000,0.300,0.030,0.140,0.420,0.070,4.000,0.300,0.300,0.000,0.000,110.000,86.000,0.100,4.000,0.300,12.000,41.000,139.000,0.000,0.000,1.000,0.030,ALA/EPA,0.000,2.000,2.000
252,75.400,82.900,0.000,2.900,12.80000000,0.00000000,12.800,7.300,0.000,1.400,0.900,0.400,0.000,0.000,17.000,17.000,0.00000000,0.000,0.000,0.300,0.030,0.160,0.420,0.050,5.000,0.200,0.300,0.000,0.000,107.000,81.000,0.100,4.000,0.300,11.000,45.000,135.000,0.000,0.000,1.000,0.020,ALA/EPA,0.000,0.000,2.000
253,69.200,84.200,0.000,3.000,11.60000000,0.00000000,11.600,6.100,0.000,1.200,0.800,0.300,0.000,0.000,27.000,27.000,0.00000000,0.120,0.000,0.300,0.030,0.150,0.420,0.070,5.000,0.300,0.300,0.000,0.000,115.000,90.000,0.100,4.000,0.300,13.000,43.000,145.000,0.000,0.000,1.000,0.030,ALA/EPA,0.000,0.000,2.000
254,61.400,87.900,0.000,4.000,5.50000000,0.00000000,5.500,0.000,0.000,2.600,1.500,0.720,0.130,10.200,9.800,9.100,4.10000000,0.060,0.040,0.700,0.040,0.180,0.440,0.050,3.700,0.200,0.500,2.600,0.700,142.000,170.000,0.090,3.700,0.590,14.300,80.000,280.000,0.000,0.000,2.000,0.040,ALA/EPA,0.100,0.000,6.000
255,70.700,84.700,0.000,3.500,9.90000000,0.00000000,9.800,4.300,0.000,1.900,1.200,0.600,0.000,4.000,16.000,15.000,5.00000000,0.350,0.030,0.700,0.040,0.150,0.460,0.070,4.000,0.300,0.350,0.000,0.700,131.000,140.000,0.100,4.000,0.300,14.000,49.000,157.000,0.000,0.000,1.000,0.040,ALA/EPA,0.100,0.000,6.000
416,899.000,0.100,0.000,0.000,0.00000000,0.00000000,0.000,0.000,0.000,99.900,14.300,73.000,8.200,0.000,0.000,0.000,0.00000000,0.000,5.100,49.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,ALA,0.000,45.000,0.000
256,139.000,78.000,0.000,6.400,5.40000000,0.00000000,5.400,0.000,0.000,10.200,6.800,2.400,0.280,11.000,121.000,115.000,36.00000000,0.050,0.380,0.800,0.030,0.360,1.600,0.050,6.000,0.200,0.300,0.000,0.000,150.000,130.000,0.300,4.000,0.500,12.000,71.000,150.000,0.000,0.000,2.000,0.060,ALA/EPA,0.200,0.000,6.000
257,49.000,88.000,0.000,11.100,0.70000000,0.00000000,0.700,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.010,0.022,0.320,3.400,0.012,9.200,0.100,0.140,7.000,0.300,11.000,21.000,0.200,6.800,0.020,12.000,170.000,154.000,0.040,0.006,5.400,0.000,0,0.000,0.000,0.000
258,155.000,75.300,0.000,13.100,0.41000000,0.00000000,0.410,0.000,0.000,11.200,3.100,4.900,1.300,844.000,90.000,90.000,0.00000000,5.100,0.740,0.300,0.430,0.790,3.500,0.150,66.000,1.600,1.800,0.000,0.000,64.000,226.000,3.700,13.000,1.500,13.000,141.000,132.000,0.038,0.062,32.000,0.050,ALA/DHA,0.000,0.000,0.000
259,0.160,0.530,4.500,0.250,80.00000000,5.40000000,1.900,0.000,0.000,63.000,178.000,2.700,13.000,1.400,16.000,100.000,150.00000000,0.100,0.500,36.400,184.000,71.900,0.000,13.000,0.700,0.000,0.700,0.000,0.000,14.400,3.900,6.900,1.000,680.000,740.000,540.000,1200.000,5.000,0.740,0.300,0.000,0,0.000,0.000,0.000
260,0.290,0.400,4.200,0.300,159.00000000,2.00000000,3.700,53.000,0.000,140.000,590.000,7.200,12.000,3.800,16.000,51.000,138.00000000,0.130,0.350,19.000,353.000,51.700,0.000,16.100,0.300,0.000,0.300,0.000,0.000,31.900,8.600,12.300,5.700,1260.000,886.000,881.000,29.000,5.600,5.500,2.000,0.030,DHA,0.000,0.000,0.000
261,217.000,65.700,0.000,18.300,0.00000000,0.00000000,0.000,0.000,0.000,16.000,4.400,6.300,3.300,77.000,44.000,44.000,0.00000000,0.100,0.300,1.000,0.048,0.088,9.200,4.000,4.000,0.320,0.770,0.000,0.700,12.000,132.000,0.950,6.900,1.300,18.000,73.000,156.000,0.018,0.041,15.500,0.040,ALA,0.100,0.000,0.000
262,110.000,75.300,0.000,22.400,0.00000000,0.00000000,0.000,0.000,0.000,2.300,0.770,0.600,0.550,76.000,17.000,17.000,0.00000000,0.000,0.010,6.000,0.140,0.180,12.000,0.670,8.000,0.430,0.660,0.000,6.100,15.000,179.000,4.000,2.000,0.100,31.000,47.000,281.000,0.019,0.500,16.600,0.030,ALA,0.100,0.000,0.000
263,232.000,64.600,0.000,17.300,0.00000000,0.00000000,0.000,0.000,0.000,18.100,5.100,7.400,3.900,72.000,32.000,32.000,0.00000000,0.100,0.300,0.100,0.090,0.140,6.400,0.320,8.000,0.310,0.960,0.000,2.000,10.000,179.000,1.000,6.900,1.000,18.700,61.000,196.000,0.020,0.040,10.000,0.050,ALA,0.100,0.000,0.000
264,114.000,75.900,0.000,20.500,0.00000000,0.00000000,0.000,0.000,0.000,3.600,1.400,0.850,0.960,72.000,1.000,1.000,0.00000000,0.000,0.000,7.000,0.090,0.180,6.600,0.340,20.000,1.700,1.100,0.000,0.000,17.000,177.000,2.000,2.000,2.400,17.000,86.000,289.000,0.050,0.160,26.400,0.030,ALA,0.100,0.000,0.000
265,183.000,68.200,0.000,20.600,0.00000000,0.00000000,0.000,0.000,0.000,11.200,3.700,3.200,2.600,86.000,0.000,0.000,0.00000000,0.000,0.100,1.000,0.100,0.240,9.400,0.250,11.400,0.000,0.840,0.000,1.700,15.000,188.000,1.800,6.900,0.800,21.000,95.000,250.000,0.021,0.063,7.300,0.030,ALA,0.100,0.000,0.000
266,155.000,68.300,0.000,22.800,0.00000000,0.00000000,0.000,0.000,0.000,7.100,2.800,1.900,0.900,84.000,12.000,12.000,0.00000000,0.000,0.000,0.000,0.130,0.380,4.300,0.640,31.000,0.490,0.000,0.000,7.200,13.000,312.000,2.600,0.000,2.300,24.000,87.000,420.000,0.000,0.000,16.800,0.060,ALA,0.100,0.000,0.000
267,366.000,49.700,0.000,15.900,0.00000000,0.00000000,0.000,0.000,0.000,33.600,9.800,17.800,3.800,80.000,17.000,17.000,0.00000000,0.000,0.000,0.000,0.085,0.250,3.600,0.390,4.000,0.340,0.000,0.000,4.200,12.000,234.000,2.500,0.000,1.700,18.000,73.000,308.000,0.000,0.000,14.400,0.080,ALA,0.200,0.000,0.000
268,288.000,56.600,0.000,18.500,0.00000000,0.00000000,0.000,0.000,0.000,23.800,8.400,9.700,3.100,95.000,73.000,73.000,0.00000000,0.000,0.000,0.000,0.120,0.220,6.100,0.410,6.000,0.400,0.000,0.000,5.200,12.000,248.000,3.500,0.000,2.200,22.000,54.000,199.000,0.000,0.000,13.300,0.030,ALA,0.100,0.000,0.000
467,0.000,0.200,0.000,0.000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,8.000,0.200,6000.000,0.100,290.000,38850.000,0.000,0.100,0.100,0.100,0.000,0,0.000,0.000,0.000
269,227.000,64.700,0.000,18.100,0.00000000,0.00000000,0.000,0.000,0.000,17.200,5.900,8.200,2.300,76.000,26.000,26.000,0.00000000,0.000,0.700,6.000,0.300,0.200,7.300,0.330,25.000,1.800,1.600,0.000,0.000,14.000,196.000,2.500,2.000,1.800,22.000,38.000,270.000,0.047,0.240,12.400,0.070,ALA,0.200,0.000,0.000
544,396.000,13.300,0.000,10.600,60.80000000,10.10000000,50.700,44.000,3.900,11.400,7.000,3.300,0.500,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,317.000,0.000,0.000,0.000,0.000,0.000,400.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000
270,157.000,71.300,0.000,20.200,0.00000000,0.00000000,0.000,0.000,0.000,8.500,2.200,3.000,2.400,74.000,13.000,13.000,0.00000000,0.000,0.000,7.000,0.100,0.180,10.600,0.460,16.000,2.000,0.800,2.000,0.000,15.000,175.000,0.980,2.000,2.400,20.000,63.000,247.000,0.019,0.070,28.600,0.020,ALA,0.000,0.000,0.000
271,105.000,74.900,0.000,24.100,0.00000000,0.00000000,0.000,0.000,0.000,0.990,0.360,0.220,0.240,45.000,10.000,10.000,0.00000000,0.000,0.000,7.000,0.047,0.081,11.600,0.460,7.000,0.520,0.590,0.000,0.000,8.000,210.000,1.000,2.000,1.800,20.000,46.000,333.000,0.030,0.130,22.400,0.020,ALA,0.000,0.000,0.000
272,145.000,71.600,0.000,22.200,0.00000000,0.00000000,0.000,0.000,0.000,6.200,1.900,1.900,1.500,62.000,11.000,11.000,0.00000000,0.000,0.250,1.000,0.070,0.090,12.100,0.530,9.000,0.000,0.840,0.000,4.600,14.000,212.000,1.100,6.900,0.800,21.000,66.000,264.000,0.018,0.039,6.500,0.020,ALA,0.000,0.000,0.000
273,166.000,70.500,0.000,19.900,0.00000000,0.00000000,0.000,0.000,0.000,9.600,2.600,3.100,2.400,99.000,39.000,39.000,0.00000000,0.100,0.660,0.000,0.083,0.160,11.700,0.500,12.000,0.400,0.960,2.000,2.500,13.000,165.000,0.730,6.900,1.000,19.000,83.000,262.000,0.015,0.042,10.000,0.030,ALA,0.100,0.000,0.000
274,682.000,16.100,0.000,14.600,0.00000000,0.00000000,0.000,0.000,0.000,69.300,28.200,27.100,7.200,100.000,0.000,0.000,0.00000000,0.000,0.080,46.000,0.370,0.150,3.400,0.280,2.000,0.000,0.400,1.000,0.000,8.000,120.000,1.000,13.000,1.700,15.000,680.000,240.000,0.010,0.100,4.000,0.060,ALA,0.200,0.000,0.000
275,219.000,66.000,0.000,17.500,0.00000000,0.00000000,0.000,0.000,0.000,16.500,7.000,7.800,1.200,70.000,0.000,0.000,0.00000000,0.000,0.100,5.000,0.920,0.210,7.200,0.390,4.000,0.560,0.600,0.000,0.000,9.000,149.000,1.800,2.000,2.700,18.000,74.000,291.000,0.011,0.084,25.500,0.040,ALA,0.100,0.000,0.000
276,156.000,70.400,0.000,22.000,0.00000000,0.00000000,0.000,0.000,0.000,7.600,2.900,3.100,0.800,64.400,0.000,0.000,0.00000000,0.000,0.000,5.000,0.830,0.210,12.900,0.470,5.400,3.100,1.100,3.000,0.000,5.800,172.000,1.800,2.400,2.300,23.200,72.000,292.000,0.040,0.310,14.000,0.020,ALA,0.100,0.000,0.000
277,352.000,48.900,0.000,21.700,0.00000000,0.00000000,0.000,0.000,0.000,29.500,10.900,11.900,4.500,72.000,9.000,9.000,0.00000000,0.000,0.010,10.000,0.820,0.200,8.500,0.550,3.000,2.000,0.530,5.500,0.000,11.000,150.000,1.800,3.000,1.400,24.000,65.000,315.000,0.060,0.130,14.000,0.030,ALA,0.100,0.000,0.000
279,305.000,57.200,0.000,16.300,0.00000000,0.00000000,0.000,0.000,0.000,26.600,10.400,11.900,1.700,70.600,0.000,0.000,0.00000000,0.000,0.010,11.000,0.790,0.200,7.500,0.390,3.200,2.100,0.880,0.000,5.100,9.400,151.000,1.800,2.600,1.600,16.000,63.000,212.000,0.015,0.048,32.400,0.020,ALA,0.100,0.000,0.000
280,291.000,58.500,0.000,16.000,0.50000000,0.00000000,0.500,0.000,0.000,25.000,8.300,11.200,3.000,6.200,0.000,0.000,0.00000000,0.000,0.100,7.000,1.000,0.200,4.000,0.500,3.000,1.000,0.600,0.000,0.000,10.000,190.000,2.500,2.000,2.600,30.000,60.000,300.000,0.010,0.040,25.500,0.040,ALA,0.100,0.000,0.000
281,349.000,49.300,0.000,21.500,0.00000000,0.00000000,0.000,0.000,0.000,29.200,9.400,12.200,4.500,69.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.650,0.150,8.800,0.000,0.000,0.000,0.000,0.000,0.000,13.000,160.000,1.800,0.000,2.300,18.000,96.500,270.000,0.000,0.000,14.000,0.040,ALA,0.100,0.000,0.000
282,471.000,40.400,0.000,12.500,0.50000000,0.00000000,0.500,0.000,0.000,46.600,19.400,21.200,3.500,57.000,11.000,11.000,0.00000000,0.000,0.080,46.000,0.320,0.120,4.200,0.270,1.500,0.000,0.600,0.000,0.000,6.000,70.000,0.900,11.000,1.500,13.000,1470.000,230.000,0.010,0.040,1.000,0.060,ALA,0.200,0.000,0.000
283,158.000,70.100,0.000,22.300,0.00000000,0.00000000,0.000,0.000,0.000,7.600,2.900,3.100,0.800,68.400,2.000,2.000,0.00000000,0.000,0.000,5.000,0.830,0.210,13.200,0.470,5.400,3.100,1.100,0.000,0.000,5.800,196.000,1.800,2.400,2.300,23.200,76.000,370.000,0.013,0.044,30.000,0.020,ALA,0.100,0.000,0.000
284,655.000,24.900,0.000,4.100,0.00000000,0.00000000,0.000,0.000,0.000,71.000,29.300,32.400,5.300,57.000,11.000,11.000,0.00000000,0.000,0.110,46.000,0.100,0.020,4.100,0.370,3.000,0.000,0.350,0.000,0.000,3.000,38.000,0.700,11.000,0.600,4.000,560.000,75.000,0.000,0.060,1.000,0.080,ALA,0.300,0.000,0.000
285,250.000,63.200,0.000,16.200,0.00000000,0.00000000,0.000,0.000,0.000,20.600,9.200,7.500,1.700,79.500,16.000,16.000,0.00000000,0.000,0.180,15.000,0.130,0.200,7.600,0.150,2.900,1.100,0.400,1.000,0.000,8.000,130.000,3.200,5.400,2.200,15.700,60.000,230.000,0.020,0.150,1.000,0.080,ALA,0.500,0.000,0.000
286,151.000,77.100,0.000,11.100,0.00000000,0.00000000,0.000,0.000,0.000,11.800,5.000,4.600,0.800,80.600,0.000,0.000,0.00000000,0.000,0.150,15.000,0.130,0.200,6.000,0.820,3.100,1.500,0.500,1.000,0.000,7.500,204.000,3.100,2.300,6.100,23.300,87.000,395.000,0.030,0.250,1.000,0.070,ALA,0.400,0.000,0.000
287,178.000,70.300,0.000,17.900,0.00000000,0.00000000,0.000,0.000,0.000,11.800,5.100,4.600,0.800,78.000,0.000,0.000,0.00000000,0.000,0.140,15.000,0.140,0.250,9.500,0.200,4.000,2.000,0.600,1.000,0.000,6.000,170.000,1.700,5.000,2.800,22.000,52.000,310.000,0.020,0.140,1.000,0.060,ALA,0.400,0.000,0.000
288,238.000,62.400,0.000,10.000,5.50000000,2.70000000,2.800,2.800,0.000,19.600,6.800,8.900,3.000,50.000,0.000,0.000,0.00000000,0.010,0.010,5.000,0.040,0.130,3.700,0.100,2.000,0.010,0.600,2.000,0.000,51.000,160.000,1.900,0.000,0.000,15.000,703.000,140.000,0.160,0.270,11.500,0.040,ALA,0.200,0.000,0.000
289,534.000,29.800,0.000,19.400,0.20000000,0.00000000,0.200,0.200,0.000,50.600,20.600,23.100,4.000,80.000,0.000,0.000,0.00000000,0.500,0.070,5.000,0.040,0.120,0.000,0.110,3.000,0.800,0.000,0.000,0.000,21.000,59.000,1.100,0.000,1.400,9.000,929.000,53.000,0.000,0.000,0.000,0.050,ALA,0.200,0.000,0.000
290,519.000,33.300,0.000,15.300,0.90000000,0.00000000,0.900,0.900,0.000,50.500,26.800,18.700,2.600,76.000,0.000,0.000,0.00000000,0.000,0.570,6.000,0.560,0.250,11.500,0.160,2.000,0.850,0.900,0.000,0.000,13.000,90.000,1.700,11.000,1.400,23.000,889.000,232.000,0.040,0.080,21.100,0.060,ALA,0.300,0.000,0.000
291,293.000,53.700,0.000,14.400,3.10000000,2.60000000,0.480,0.480,0.000,24.800,8.500,11.300,2.100,70.000,0.000,0.000,0.00000000,0.000,0.070,5.000,0.230,0.150,6.600,0.030,0.900,2.000,0.400,2.000,0.000,50.600,250.000,1.000,3.600,2.400,7.500,672.000,230.000,0.020,0.240,17.400,0.030,ALA,0.200,0.000,0.000
292,356.000,43.700,0.000,21.200,1.90000000,0.00000000,1.900,1.900,0.000,29.300,12.400,13.100,2.500,72.600,0.000,0.000,0.00000000,0.000,0.290,6.000,0.330,0.150,11.500,0.140,0.900,0.900,0.900,0.000,0.000,18.400,270.000,2.100,10.900,1.200,10.300,1404.000,180.000,0.040,0.080,21.100,0.050,ALA,0.300,0.000,0.000
293,213.000,57.400,0.000,19.100,9.90000000,0.00000000,9.900,9.900,0.000,10.800,3.500,4.300,1.700,60.400,0.000,0.000,0.00000000,0.000,0.080,11.000,0.460,0.180,6.800,0.200,0.000,0.000,0.580,0.000,0.000,9.600,136.000,2.100,10.900,2.800,17.500,634.000,270.000,0.000,0.240,0.000,0.020,ALA,0.100,0.000,0.000
294,120.000,72.900,0.000,18.400,0.00000000,0.00000000,0.000,0.000,0.000,5.100,1.900,2.100,0.600,68.000,0.000,0.000,0.00000000,0.000,0.080,11.000,0.520,0.250,7.300,0.220,0.000,0.000,0.600,1.000,0.000,9.000,280.000,1.200,11.000,2.300,18.000,634.000,280.000,0.020,0.220,8.000,0.020,ALA,0.100,0.000,0.000
295,375.000,34.300,0.000,43.200,0.10000000,0.00000000,0.100,0.100,0.000,22.400,6.500,13.200,2.500,0.000,0.000,0.000,0.00000000,0.000,0.080,11.000,0.840,0.200,0.000,0.420,13.500,15.700,0.000,0.000,0.000,27.100,158.000,3.400,11.000,3.000,1.600,1661.000,153.000,0.000,0.100,0.000,0.040,ALA,0.100,0.000,0.000
296,136.000,69.500,0.000,21.400,0.00000000,0.00000000,0.000,0.000,0.000,5.600,1.900,2.700,0.660,70.900,0.000,0.000,0.00000000,0.000,0.080,11.000,0.570,0.250,6.700,0.410,0.000,0.000,0.000,0.000,0.000,12.700,223.000,2.300,11.400,2.200,17.100,1964.000,250.000,0.000,0.100,0.000,0.030,ALA,0.100,0.000,0.000
297,308.000,48.000,0.000,32.000,0.00000000,0.00000000,0.000,0.000,0.000,20.000,7.500,8.400,1.400,172.000,0.000,0.000,0.00000000,0.000,0.280,11.000,0.670,0.190,12.000,0.160,4.600,3.800,0.000,0.000,0.000,21.400,180.000,4.100,3.800,2.000,21.300,1470.000,230.000,0.000,0.000,0.000,0.020,ALA,0.100,0.000,0.000
