id,id_ingrediente,id_nutriente,valor_por_100g
15195,348,15,7.00000000
15196,348,16,0.00000000
15197,348,17,0.00000000
15198,348,18,0.00000000
15199,348,19,1.20000000
15200,348,20,30.00000000
15201,348,21,0.16000000
15202,348,22,0.26000000
15203,348,23,6.00000000
15204,348,24,0.16000000
15205,348,25,13.00000000
15206,348,26,5.70000000
15207,348,27,2.30000000
15208,348,28,6.10000000
15209,348,29,23.00000000
15210,348,30,12.00000000
15211,348,31,350.00000000
15212,348,32,2.50000000
15213,348,33,0.00000000
15214,348,34,1.30000000
15215,348,35,15.00000000
15216,348,36,158.00000000
15217,348,37,280.00000000
15218,348,38,0.04000000
15219,348,39,0.14000000
15220,348,40,10.00000000
15221,348,41,0.25000000
15222,348,42,0.10000000
15223,348,43,0.00000000
15224,348,44,0.00000000
15225,349,1,76.60000000
15226,349,2,82.10000000
15227,349,3,0.00000000
15228,349,4,15.40000000
15229,349,5,1.50000000
15230,349,6,0.00000000
15231,349,7,1.50000000
15232,349,8,0.00000000
15233,349,9,0.00000000
15234,349,10,1.00000000
15235,349,11,0.30000000
15236,349,12,0.20000000
15237,349,13,0.20000000
15238,349,14,34.00000000
15239,349,15,90.00000000
15240,349,16,90.00000000
15241,349,17,0.00000000
15242,349,18,0.00000000
15243,349,19,0.40000000
15244,349,20,0.10000000
15245,349,21,0.03000000
15246,349,22,0.21000000
15247,349,23,4.20000000
15248,349,24,0.14000000
15249,349,25,16.00000000
15250,349,26,0.00000000
15251,349,27,0.36000000
15252,349,28,0.00000000
15253,349,29,0.00000000
15254,349,30,46.00000000
15255,349,31,169.00000000
15256,349,32,14.00000000
15257,349,33,27.00000000
15258,349,34,1.20000000
15259,349,35,51.00000000
15260,349,36,56.00000000
15261,349,37,314.00000000
15262,349,38,0.50000000
15263,349,39,0.34000000
15264,349,40,24.30000000
15265,349,41,0.18000000
15266,349,42,0.00000000
15267,349,43,0.00000000
15268,349,44,0.00000000
15269,350,1,82.60000000
15270,350,2,80.60000000
15271,350,3,0.00000000
15272,350,4,16.90000000
15273,350,5,1.50000000
15274,350,6,0.00000000
15275,350,7,1.50000000
15276,350,8,0.00000000
15277,350,9,0.00000000
15278,350,10,1.00000000
15279,350,11,0.30000000
15280,350,12,0.20000000
15281,350,13,0.20000000
15282,350,14,34.00000000
15283,350,15,0.00000000
15284,350,16,0.00000000
15285,350,17,0.00000000
15286,350,18,0.00000000
15287,350,19,0.40000000
15288,350,20,0.10000000
15289,350,21,0.03000000
15290,350,22,0.08000000
15291,350,23,4.20000000
15292,350,24,0.10000000
15293,350,25,17.00000000
15294,350,26,0.00000000
15295,350,27,0.36000000
15296,350,28,0.00000000
15297,350,29,0.00000000
15298,350,30,46.00000000
15299,350,31,169.00000000
15300,350,32,14.00000000
15301,350,33,27.00000000
15302,350,34,1.20000000
15303,350,35,51.00000000
15304,350,36,56.00000000
15305,350,37,314.00000000
15306,350,38,0.50000000
15307,350,39,0.34000000
15308,350,40,24.30000000
15309,350,41,0.18000000
15310,350,42,0.00000000
15311,350,43,0.00000000
15312,350,44,0.00000000
15313,351,1,83.50000000
15314,351,2,79.40000000
15315,351,3,0.00000000
15316,351,4,15.90000000
15317,351,5,0.70000000
15318,351,6,0.00000000
15319,351,7,0.70000000
15320,351,8,0.00000000
15321,351,9,0.00000000
15322,351,10,1.90000000
15323,351,11,0.24000000
15324,351,12,0.45000000
15325,351,13,0.68000000
15326,351,14,89.00000000
15327,351,15,1.00000000
15328,351,16,1.00000000
15329,351,17,0.00000000
15330,351,18,0.00000000
15331,351,19,1.50000000
15332,351,20,0.04000000
15333,351,21,0.13000000
15334,351,22,0.08800000
15335,351,23,3.40000000
15336,351,24,0.06000000
15337,351,25,16.00000000
15338,351,26,0.95000000
15339,351,27,2.40000000
15340,351,28,4.50000000
15341,351,29,3.00000000
15342,351,30,61.00000000
15343,351,31,234.00000000
15344,351,32,1.00000000
15345,351,33,100.00000000
15346,351,34,1.60000000
15347,351,35,24.00000000
15348,351,36,270.00000000
15349,351,37,220.00000000
15350,351,38,0.03400000
15351,351,39,0.70000000
15352,351,40,130.00000000
15353,351,41,0.07000000
15354,351,42,0.00000000
15355,351,43,0.00000000
15356,351,44,0.00000000
15357,352,1,80.60000000
15358,352,2,81.70000000
15359,352,3,0.00000000
15360,352,4,16.30000000
15361,352,5,0.70000000
15362,352,6,0.00000000
15363,352,7,0.70000000
15364,352,8,0.00000000
15365,352,9,0.00000000
15366,352,10,1.40000000
15367,352,11,0.41000000
15368,352,12,0.10000000
15369,352,13,0.50000000
15370,352,14,168.00000000
15371,352,15,77.00000000
15372,352,16,77.00000000
15373,352,17,0.00000000
15374,352,18,0.00000000
15375,352,19,2.70000000
15376,352,20,0.07000000
15377,352,21,0.07000000
15378,352,22,0.15000000
15379,352,23,7.00000000
15380,352,24,0.03000000
15381,352,25,5.10000000
15382,352,26,1.30000000
15383,352,27,0.50000000
15384,352,28,0.00000000
15385,352,29,0.00000000
15386,352,30,144.00000000
15387,352,31,190.00000000
15388,352,32,0.32000000
15389,352,33,64.00000000
15390,352,34,1.10000000
15391,352,35,37.80000000
15392,352,36,110.00000000
15393,352,37,280.00000000
15394,352,38,0.03500000
15395,352,39,0.59000000
15396,352,40,44.80000000
15397,352,41,0.35000000
15398,352,42,0.00000000
15399,352,43,0.00000000
15400,352,44,0.00000000
15401,353,1,124.00000000
15402,353,2,75.40000000
15403,353,3,0.00000000
15404,353,4,19.50000000
15405,353,5,0.00000000
15406,353,6,0.00000000
15407,353,7,0.00000000
15408,353,8,0.00000000
15409,353,9,0.00000000
15410,353,10,5.10000000
15411,353,11,0.69000000
15412,353,12,1.10000000
15413,353,13,2.20000000
15414,353,14,100.00000000
15415,353,15,31.00000000
15416,353,16,31.00000000
15417,353,17,0.00000000
15418,353,18,0.00000000
15419,353,19,2.30000000
15420,353,20,0.04000000
15421,353,21,0.10000000
15422,353,22,0.15000000
15423,353,23,6.30000000
15424,353,24,0.30000000
15425,353,25,20.00000000
15426,353,26,0.00000000
15427,353,27,0.35000000
15428,353,28,0.00000000
15429,353,29,0.00000000
15430,353,30,30.00000000
15431,353,31,160.00000000
15432,353,32,1.30000000
15433,353,33,40.00000000
15434,353,34,3.80000000
15435,353,35,48.00000000
15436,353,36,370.00000000
15437,353,37,270.00000000
15438,353,38,0.15000000
15439,353,39,0.66000000
15440,353,40,37.40000000
15441,353,41,0.25000000
15442,353,42,0.00000000
15443,353,43,0.00000000
15444,353,44,0.00000000
15445,354,1,127.00000000
15446,354,2,74.70000000
15447,354,3,0.00000000
15448,354,4,20.10000000
15449,354,5,0.00000000
15450,354,6,0.00000000
15451,354,7,0.00000000
15452,354,8,0.00000000
15453,354,9,0.00000000
15454,354,10,5.20000000
15455,354,11,0.71000000
15456,354,12,1.20000000
15457,354,13,2.20000000
15458,354,14,100.00000000
15459,354,15,52.00000000
15460,354,16,52.00000000
15461,354,17,0.00000000
15462,354,18,0.00000000
15463,354,19,2.30000000
15464,354,20,0.05000000
15465,354,21,0.10000000
15466,354,22,0.15000000
15467,354,23,6.10000000
15468,354,24,0.35000000
15469,354,25,20.00000000
15470,354,26,0.00000000
15471,354,27,0.35000000
15472,354,28,0.00000000
15473,354,29,0.00000000
15474,354,30,29.00000000
15475,354,31,160.00000000
15476,354,32,1.30000000
15477,354,33,40.00000000
15478,354,34,5.50000000
15479,354,35,48.00000000
15480,354,36,370.00000000
15481,354,37,270.00000000
15482,354,38,0.15000000
15483,354,39,0.66000000
15484,354,40,37.40000000
15485,354,41,0.25000000
15486,354,42,0.00000000
15487,354,43,0.00000000
15488,354,44,0.00000000
15489,355,1,80.60000000
15490,355,2,81.70000000
15491,355,3,0.00000000
15492,355,4,16.30000000
15493,355,5,0.70000000
15494,355,6,0.00000000
15495,355,7,0.00000000
15496,355,8,0.00000000
15497,355,9,0.00000000
15498,355,10,1.40000000
15499,355,11,0.41000000
15500,355,12,0.10000000
15501,355,13,0.50000000
15502,355,14,168.00000000
15503,355,15,77.00000000
15504,355,16,10.00000000
15505,355,17,0.00000000
15506,355,18,0.00000000
15507,355,19,2.70000000
15508,355,20,0.00000000
15509,355,21,0.07000000
15510,355,22,0.15000000
15511,355,23,7.00000000
15512,355,24,0.03000000
15513,355,25,0.00000000
15514,355,26,1.30000000
15515,355,27,0.00000000
15516,355,28,0.00000000
15517,355,29,0.00000000
15518,355,30,144.00000000
15519,355,31,190.00000000
15520,355,32,0.32000000
15521,355,33,64.00000000
15522,355,34,1.10000000
15523,355,35,37.80000000
15524,355,36,110.00000000
15525,355,37,280.00000000
15526,355,38,0.00000000
15527,355,39,0.00000000
15528,355,40,44.80000000
15529,355,41,0.30000000
15530,355,42,0.00000000
15531,355,43,0.00000000
15532,355,44,0.00000000
15533,356,1,85.40000000
15534,356,2,80.40000000
15535,356,3,0.00000000
15536,356,4,17.70000000
15537,356,5,0.50000000
15538,356,6,0.00000000
15539,356,7,0.50000000
15540,356,8,0.00000000
15541,356,9,0.00000000
15542,356,10,1.40000000
15543,356,11,0.22000000
15544,356,12,0.22000000
15545,356,13,0.50000000
15546,356,14,105.00000000
15547,356,15,16.00000000
15548,356,16,16.00000000
15549,356,17,0.00000000
15550,356,18,0.00000000
15551,356,19,1.50000000
15552,356,20,0.50000000
15553,356,21,0.08000000
15554,356,22,0.05000000
15555,356,23,27.00000000
15556,356,24,0.10000000
15557,356,25,17.00000000
15558,356,26,1.00000000
15559,356,27,2.40000000
15560,356,28,0.00000000
15561,356,29,0.00000000
15562,356,30,100.00000000
15563,356,31,300.00000000
15564,356,32,1.00000000
15565,356,33,30.00000000
15566,356,34,0.80000000
15567,356,35,30.00000000
15568,356,36,400.00000000
15569,356,37,400.00000000
15570,356,38,0.03000000
15571,356,39,0.70000000
15572,356,40,130.00000000
15573,356,41,0.30000000
15574,356,42,0.00000000
15575,356,43,0.00000000
15576,356,44,0.00000000
15577,357,1,94.20000000
15578,357,2,78.70000000
15579,357,3,0.00000000
15580,357,4,18.00000000
15581,357,5,1.50000000
15582,357,6,0.00000000
15583,357,7,1.50000000
15584,357,8,0.00000000
15585,357,9,0.00000000
15586,357,10,1.80000000
15587,357,11,0.33000000
15588,357,12,0.46000000
15589,357,13,0.66000000
15590,357,14,185.00000000
15591,357,15,54.00000000
15592,357,16,54.00000000
15593,357,17,0.00000000
15594,357,18,0.01000000
15595,357,19,1.50000000
15596,357,20,0.04000000
15597,357,21,0.02000000
15598,357,22,0.02000000
15599,357,23,3.20000000
15600,357,24,0.06000000
15601,357,25,5.00000000
15602,357,26,1.90000000
15603,357,27,0.28000000
15604,357,28,0.00000000
15605,357,29,0.00000000
15606,357,30,115.00000000
15607,357,31,215.00000000
15608,357,32,3.30000000
15609,357,33,90.00000000
15610,357,34,1.10000000
15611,357,35,69.00000000
15612,357,36,305.00000000
15613,357,37,221.00000000
15614,357,38,0.01000000
15615,357,39,0.10000000
15616,357,40,24.30000000
15617,357,41,0.30000000
15618,357,42,0.00000000
15619,357,43,0.00000000
15620,357,44,0.00000000
15621,358,1,83.90000000
15622,358,2,80.40000000
15623,358,3,0.00000000
15624,358,4,17.20000000
15625,358,5,1.30000000
15626,358,6,0.00000000
15627,358,7,1.30000000
15628,358,8,0.00000000
15629,358,9,0.00000000
15630,358,10,1.10000000
15631,358,11,0.13000000
15632,358,12,0.13000000
15633,358,13,0.55000000
15634,358,14,140.00000000
15635,358,15,25.00000000
15636,358,16,25.00000000
15637,358,17,0.00000000
15638,358,18,0.00000000
15639,358,19,1.50000000
15640,358,20,0.04000000
15641,358,21,0.15000000
15642,358,22,0.08000000
15643,358,23,4.40000000
15644,358,24,0.06000000
15645,358,25,2.00000000
15646,358,26,1.90000000
15647,358,27,0.35000000
15648,358,28,0.00000000
15649,358,29,0.00000000
15650,358,30,68.00000000
15651,358,31,215.00000000
15652,358,32,1.30000000
15653,358,33,100.00000000
15654,358,34,5.70000000
15655,358,35,40.00000000
15656,358,36,182.00000000
15657,358,37,180.00000000
15658,358,38,0.01500000
15659,358,39,0.38000000
15660,358,40,99.00000000
15661,358,41,0.07000000
15662,358,42,0.00000000
15663,358,43,0.00000000
15664,358,44,0.00000000
15665,359,1,110.00000000
15666,359,2,73.40000000
15667,359,3,0.00000000
15668,359,4,24.30000000
15669,359,5,1.50000000
15670,359,6,0.00000000
15671,359,7,1.50000000
15672,359,8,0.00000000
15673,359,9,0.00000000
15674,359,10,0.80000000
15675,359,11,0.20000000
15676,359,12,0.10000000
15677,359,13,0.22000000
15678,359,14,185.00000000
15679,359,15,0.00000000
15680,359,16,0.00000000
15681,359,17,0.00000000
15682,359,18,0.01000000
15683,359,19,1.50000000
15684,359,20,0.04000000
15685,359,21,0.02000000
15686,359,22,0.02000000
15687,359,23,3.20000000
15688,359,24,0.06000000
15689,359,25,2.00000000
15690,359,26,1.90000000
15691,359,27,0.28000000
15692,359,28,0.00000000
15693,359,29,0.00000000
15694,359,30,115.00000000
15695,359,31,215.00000000
15696,359,32,3.30000000
15697,359,33,90.00000000
15698,359,34,1.10000000
15699,359,35,69.00000000
15700,359,36,305.00000000
15701,359,37,221.00000000
15702,359,38,0.01000000
15703,359,39,0.10000000
15704,359,40,24.30000000
15705,359,41,0.30000000
15706,359,42,0.00000000
15707,359,43,0.00000000
15708,359,44,0.00000000
15709,360,1,72.40000000
15710,360,2,84.40000000
15711,360,3,0.00000000
15712,360,4,10.20000000
15713,360,5,3.40000000
15714,360,6,0.00000000
15715,360,7,3.40000000
15716,360,8,0.00000000
15717,360,9,0.00000000
15718,360,10,2.00000000
15719,360,11,0.59000000
15720,360,12,0.27000000
15721,360,13,0.53000000
15722,360,14,126.00000000
15723,360,15,48.00000000
15724,360,16,48.00000000
15725,360,17,0.00000000
15726,360,18,0.00000000
15727,360,19,0.75000000
15728,360,20,0.10000000
15729,360,21,0.16000000
15730,360,22,0.22000000
15731,360,23,3.00000000
15732,360,24,0.07600000
15733,360,25,33.00000000
15734,360,26,8.00000000
15735,360,27,0.50000000
15736,360,28,0.00000000
15737,360,29,3.20000000
15738,360,30,80.00000000
15739,360,31,200.00000000
15740,360,32,4.20000000
15741,360,33,105.00000000
15742,360,34,1.80000000
15743,360,35,32.00000000
15744,360,36,296.00000000
15745,360,37,282.00000000
15746,360,38,2.30000000
15747,360,39,0.18000000
15748,360,40,56.00000000
15749,360,41,0.45000000
15750,360,42,0.00000000
15751,360,43,0.00000000
15752,360,44,0.00000000
15753,361,1,66.00000000
15754,361,2,85.00000000
15755,361,3,0.00000000
15756,361,4,9.00000000
15757,361,5,4.80000000
15758,361,6,0.00000000
15759,361,7,4.80000000
15760,361,8,0.00000000
15761,361,9,0.00000000
15762,361,10,1.20000000
15763,361,11,0.42000000
15764,361,12,0.13000000
15765,361,13,0.28000000
15766,361,14,123.00000000
15767,361,15,90.00000000
15768,361,16,90.00000000
15769,361,17,0.00000000
15770,361,18,0.54000000
15771,361,19,0.85000000
15772,361,20,0.10000000
15773,361,21,0.16000000
15774,361,22,0.20000000
15775,361,23,3.00000000
15776,361,24,0.22000000
15777,361,25,7.00000000
15778,361,26,15.00000000
15779,361,27,0.32000000
15780,361,28,10.00000000
15781,361,29,0.00000000
15782,361,30,130.00000000
15783,361,31,157.00000000
15784,361,32,3.10000000
15785,361,33,58.00000000
15786,361,34,22.00000000
15787,361,35,32.00000000
15788,361,36,160.00000000
15789,361,37,184.00000000
15790,361,38,0.14000000
15791,361,39,0.92000000
15792,361,40,28.00000000
15793,361,41,0.45000000
15794,361,42,0.00000000
15795,361,43,0.00000000
15796,361,44,0.00000000
15797,362,1,89.80000000
15798,362,2,79.30000000
15799,362,3,0.00000000
15800,362,4,17.90000000
15801,362,5,1.40000000
15802,362,6,0.00000000
15803,362,7,1.40000000
15804,362,8,0.00000000
15805,362,9,0.00000000
15806,362,10,1.40000000
15807,362,11,0.30000000
15808,362,12,0.20000000
15809,362,13,0.50000000
15810,362,14,48.00000000
15811,362,15,45.00000000
15812,362,16,45.00000000
15813,362,17,0.00000000
15814,362,18,0.00000000
15815,362,19,2.10000000
15816,362,20,0.07000000
15817,362,21,0.07000000
15818,362,22,0.04000000
15819,362,23,6.80000000
15820,362,24,0.36000000
15821,362,25,13.00000000
15822,362,26,3.00000000
15823,362,27,0.50000000
15824,362,28,0.00000000
15825,362,29,0.00000000
15826,362,30,144.00000000
15827,362,31,170.00000000
15828,362,32,1.20000000
15829,362,33,64.00000000
15830,362,34,1.70000000
15831,362,35,28.00000000
15832,362,36,363.00000000
15833,362,37,230.00000000
15834,362,38,0.02000000
15835,362,39,0.43000000
15836,362,40,44.80000000
15837,362,41,0.35000000
15838,362,42,0.00000000
15839,362,43,0.00000000
15840,362,44,0.00000000
15841,363,1,281.00000000
15842,363,2,60.50000000
15843,363,3,0.00000000
15844,363,4,15.00000000
15845,363,5,0.00000000
15846,363,6,0.00000000
15847,363,7,0.00000000
15848,363,8,0.00000000
15849,363,9,0.00000000
15850,363,10,24.50000000
15851,363,11,5.70000000
15852,363,12,9.50000000
15853,363,13,3.20000000
15854,363,14,164.00000000
15855,363,15,980.00000000
15856,363,16,980.00000000
15857,363,17,0.00000000
15858,363,18,20.00000000
15859,363,19,4.10000000
15860,363,20,0.02000000
15861,363,21,0.18000000
15862,363,22,0.32000000
15863,363,23,4.60000000
15864,363,24,0.28000000
15865,363,25,13.00000000
15866,363,26,1.00000000
15867,363,27,0.24000000
15868,363,28,0.00000000
15869,363,29,1.80000000
15870,363,30,17.00000000
15871,363,31,334.00000000
15872,363,32,0.87000000
15873,363,33,4.00000000
15874,363,34,2.00000000
15875,363,35,24.00000000
15876,363,36,65.00000000
15877,363,37,259.00000000
15878,363,38,0.02500000
15879,363,39,0.08700000
15880,363,40,30.00000000
15881,363,41,1.10000000
15882,363,42,0.00000000
15883,363,43,0.00000000
15884,363,44,0.00000000
15885,364,1,205.00000000
15886,364,2,68.20000000
15887,364,3,0.00000000
15888,364,4,16.30000000
15889,364,5,0.00000000
15890,364,6,0.00000000
15891,364,7,0.00000000
15892,364,8,0.00000000
15893,364,9,0.00000000
15894,364,10,15.50000000
15895,364,11,3.20000000
15896,364,12,9.90000000
15897,364,13,1.50000000
15898,364,14,50.00000000
15899,364,15,1043.00000000
15900,364,16,1043.00000000
15901,364,17,0.00000000
15902,364,18,110.00000000
15903,364,19,5.60000000
15904,364,20,0.02000000
15905,364,21,0.17000000
15906,364,22,0.32000000
15907,364,23,8.50000000
15908,364,24,0.30000000
15909,364,25,13.00000000
15910,364,26,1.00000000
15911,364,27,0.24000000
15912,364,28,0.00000000
15913,364,29,0.00000000
15914,364,30,30.00000000
15915,364,31,170.00000000
15916,364,32,1.00000000
15917,364,33,10.00000000
15918,364,34,1.80000000
15919,364,35,19.00000000
15920,364,36,90.00000000
15921,364,37,270.00000000
15922,364,38,0.03000000
15923,364,39,0.09000000
15924,364,40,30.00000000
15925,364,41,1.10000000
15926,364,42,0.00000000
15927,364,43,0.00000000
15928,364,44,0.00000000
15929,365,1,226.00000000
15930,365,2,63.00000000
15931,365,3,0.00000000
15932,365,4,21.50000000
15933,365,5,0.00000000
15934,365,6,0.00000000
15935,365,7,0.00000000
15936,365,8,0.00000000
15937,365,9,0.00000000
15938,365,10,15.50000000
15939,365,11,4.10000000
15940,365,12,3.40000000
15941,365,13,4.40000000
15942,365,14,48.00000000
15943,365,15,655.00000000
15944,365,16,655.00000000
15945,365,17,0.00000000
15946,365,18,4.50000000
15947,365,19,1.00000000
15948,365,20,0.03000000
15949,365,21,0.16000000
15950,365,22,0.16000000
15951,365,23,17.10000000
15952,365,24,0.46000000
15953,365,25,15.00000000
15954,365,26,4.30000000
15955,365,27,0.66000000
15956,365,28,0.00000000
15957,365,29,0.00000000
15958,365,30,40.00000000
15959,365,31,200.00000000
15960,365,32,1.00000000
15961,365,33,50.00000000
15962,365,34,0.50000000
15963,365,35,28.00000000
15964,365,36,43.00000000
15965,365,37,363.00000000
15966,365,38,0.03000000
15967,365,39,0.05100000
15968,365,40,82.00000000
15969,365,41,0.23000000
15970,365,42,0.00000000
15971,365,43,0.00000000
15972,365,44,0.00000000
15973,366,1,153.00000000
15974,366,2,69.30000000
15975,366,3,0.00000000
15976,366,4,24.70000000
15977,366,5,0.00000000
15978,366,6,0.00000000
15979,366,7,0.00000000
15980,366,8,0.00000000
15981,366,9,0.00000000
15982,366,10,6.00000000
15983,366,11,1.50000000
15984,366,12,1.20000000
15985,366,13,2.60000000
15986,366,14,45.00000000
15987,366,15,16.00000000
15988,366,16,16.00000000
15989,366,17,0.00000000
15990,366,18,5.00000000
15991,366,19,0.90000000
15992,366,20,0.04000000
15993,366,21,0.22000000
15994,366,22,0.12000000
15995,366,23,17.80000000
15996,366,24,0.40000000
15997,366,25,15.00000000
15998,366,26,3.00000000
15999,366,27,0.66000000
16000,366,28,0.00000000
16001,366,29,0.00000000
16002,366,30,8.00000000
16003,366,31,204.00000000
16004,366,32,1.30000000
16005,366,33,10.00000000
16006,366,34,0.70000000
16007,366,35,23.00000000
16008,366,36,39.00000000
16009,366,37,330.00000000
16010,366,38,0.03000000
16011,366,39,0.05000000
16012,366,40,82.00000000
16013,366,41,1.94000000
16014,366,42,0.00000000
16015,366,43,0.00000000
16016,366,44,0.00000000
16017,367,1,142.00000000
16018,367,2,72.00000000
16019,367,3,0.00000000
16020,367,4,21.50000000
16021,367,5,0.50000000
16022,367,6,0.00000000
16023,367,7,0.50000000
16024,367,8,0.00000000
16025,367,9,0.00000000
16026,367,10,6.00000000
16027,367,11,2.30000000
16028,367,12,0.81000000
16029,367,13,2.30000000
16030,367,14,69.00000000
16031,367,15,31.90000000
16032,367,16,31.90000000
16033,367,17,0.00000000
16034,367,18,7.00000000
16035,367,19,0.02000000
16036,367,20,0.09000000
16037,367,21,0.07000000
16038,367,22,0.27000000
16039,367,23,11.60000000
16040,367,24,1.10000000
16041,367,25,8.70000000
16042,367,26,1.90000000
16043,367,27,0.64000000
16044,367,28,0.00000000
16045,367,29,0.00000000
16046,367,30,28.20000000
16047,367,31,182.00000000
16048,367,32,1.00000000
16049,367,33,20.00000000
16050,367,34,0.46000000
16051,367,35,28.00000000
16052,367,36,116.00000000
16053,367,37,331.00000000
16054,367,38,0.07000000
16055,367,39,0.21000000
16056,367,40,36.50000000
16057,367,41,1.20000000
16058,367,42,0.00000000
16059,367,43,0.00000000
16060,367,44,0.00000000
16061,368,1,182.00000000
16062,368,2,69.40000000
16063,368,3,0.00000000
16064,368,4,18.70000000
16065,368,5,0.00000000
16066,368,6,0.00000000
16067,368,7,0.00000000
16068,368,8,0.00000000
16069,368,9,0.00000000
16070,368,10,11.90000000
16071,368,11,3.40000000
16072,368,12,2.40000000
16073,368,13,2.50000000
16074,368,14,76.00000000
16075,368,15,100.00000000
16076,368,16,100.00000000
16077,368,17,0.00000000
16078,368,18,4.00000000
16079,368,19,1.30000000
16080,368,20,5.00000000
16081,368,21,0.13000000
16082,368,22,0.36000000
16083,368,23,12.50000000
16084,368,24,0.63000000
16085,368,25,1.20000000
16086,368,26,9.00000000
16087,368,27,0.40000000
16088,368,28,4.30000000
16089,368,29,0.00000000
16090,368,30,12.00000000
16091,368,31,244.00000000
16092,368,32,1.20000000
16093,368,33,51.00000000
16094,368,34,0.52000000
16095,368,35,30.00000000
16096,368,36,84.00000000
16097,368,37,386.00000000
16098,368,38,0.03100000
16099,368,39,0.11000000
16100,368,40,39.00000000
16101,368,41,2.53000000
16102,368,42,0.00000000
16103,368,43,0.00000000
16104,368,44,0.00000000
16105,369,1,114.00000000
16106,369,2,77.30000000
16107,369,3,0.00000000
16108,369,4,18.00000000
16109,369,5,0.00000000
16110,369,6,0.00000000
16111,369,7,0.00000000
16112,369,8,0.00000000
16113,369,9,0.00000000
16114,369,10,4.70000000
16115,369,11,0.90000000
16116,369,12,1.60000000
16117,369,13,0.80000000
16118,369,14,67.00000000
16119,369,15,44.00000000
16120,369,16,44.00000000
16121,369,17,0.00000000
16122,369,18,0.01000000
16123,369,19,0.63000000
16124,369,20,0.02000000
16125,369,21,0.06000000
16126,369,22,0.05000000
16127,369,23,5.50000000
16128,369,24,0.15000000
16129,369,25,6.00000000
16130,369,26,2.00000000
16131,369,27,0.75000000
16132,369,28,0.00000000
16133,369,29,1.00000000
16134,369,30,63.00000000
16135,369,31,247.00000000
16136,369,32,0.70000000
16137,369,33,1.70000000
16138,369,34,0.90000000
16139,369,35,51.00000000
16140,369,36,30.00000000
16141,369,37,387.00000000
16142,369,38,0.55000000
16143,369,39,0.08700000
16144,369,40,12.60000000
16145,369,41,0.40000000
16146,369,42,0.00000000
16147,369,43,0.00000000
16148,369,44,0.00000000
16149,370,1,123.00000000
16150,370,2,75.00000000
16151,370,3,0.00000000
16152,370,4,19.00000000
16153,370,5,1.40000000
16154,370,6,0.00000000
16155,370,7,1.40000000
16156,370,8,0.00000000
16157,370,9,0.00000000
16158,370,10,4.60000000
16159,370,11,0.90000000
16160,370,12,1.50000000
16161,370,13,0.60000000
16162,370,14,40.00000000
16163,370,15,1043.00000000
16164,370,16,500.00000000
16165,370,17,0.00000000
16166,370,18,22.00000000
16167,370,19,4.10000000
16168,370,20,0.03000000
16169,370,21,0.17000000
16170,370,22,0.37000000
16171,370,23,5.50000000
16172,370,24,0.28000000
16173,370,25,13.00000000
16174,370,26,1.00000000
16175,370,27,0.24000000
16176,370,28,0.00000000
16177,370,29,0.00000000
16178,370,30,30.00000000
16179,370,31,202.00000000
16180,370,32,0.70000000
16181,370,33,4.00000000
16182,370,34,2.00000000
16183,370,35,30.00000000
16184,370,36,50.00000000
16185,370,37,340.00000000
16186,370,38,0.03000000
16187,370,39,0.09000000
16188,370,40,30.00000000
16189,370,41,0.60000000
16190,370,42,0.00000000
16191,370,43,0.00000000
16192,370,44,0.00000000
16193,371,1,118.00000000
16194,371,2,75.60000000
16195,371,3,0.00000000
16196,371,4,19.80000000
16197,371,5,0.80000000
16198,371,6,0.00000000
16199,371,7,0.80000000
16200,371,8,0.00000000
16201,371,9,0.00000000
16202,371,10,3.90000000
16203,371,11,0.79000000
16204,371,12,0.69000000
16205,371,13,0.51000000
16206,371,14,79.00000000
16207,371,15,12.00000000
16208,371,16,12.00000000
16209,371,17,0.00000000
16210,371,18,16.00000000
16211,371,19,2.60000000
16212,371,20,0.02000000
16213,371,21,0.14000000
16214,371,22,0.14000000
16215,371,23,9.00000000
16216,371,24,0.63000000
16217,371,25,1.20000000
16218,371,26,6.00000000
16219,371,27,0.40000000
16220,371,28,0.00000000
16221,371,29,0.00000000
16222,371,30,65.00000000
16223,371,31,239.00000000
16224,371,32,1.00000000
16225,371,33,48.00000000
16226,371,34,0.29000000
16227,371,35,31.00000000
16228,371,36,64.00000000
16229,371,37,360.00000000
16230,371,38,0.09000000
16231,371,39,0.05700000
16232,371,40,47.00000000
16233,371,41,0.60000000
16234,371,42,0.00000000
16235,371,43,0.00000000
16236,371,44,0.00000000
16237,372,1,125.00000000
16238,372,2,75.00000000
16239,372,3,0.00000000
16240,372,4,20.00000000
16241,372,5,0.00000000
16242,372,6,0.00000000
16243,372,7,0.00000000
16244,372,8,0.00000000
16245,372,9,0.00000000
16246,372,10,5.00000000
16247,372,11,0.70000000
16248,372,12,0.30000000
16249,372,13,0.80000000
16250,372,14,79.00000000
16251,372,15,36.00000000
16252,372,16,36.00000000
16253,372,17,0.00000000
16254,372,18,16.00000000
16255,372,19,2.60000000
16256,372,20,0.02000000
16257,372,21,0.05000000
16258,372,22,0.08000000
16259,372,23,9.00000000
16260,372,24,0.63000000
16261,372,25,1.20000000
16262,372,26,10.00000000
16263,372,27,0.40000000
16264,372,28,0.00000000
16265,372,29,0.00000000
16266,372,30,25.00000000
16267,372,31,250.00000000
16268,372,32,0.70000000
