id,id_grupo_alimentario,id_subgrupo_alimentario,nombre,precio_libra,factor_parte_comestible,activo,created_at,updated_at
1,1,1,Malta,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
2,1,2,Arroz,0.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
3,1,2,Arroz blanco de cocción rápida,0.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
4,1,2,Arroz integral,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
5,1,2,Avena,0.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
6,1,2,Cebada,1.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
7,1,2,Centeno,0.7,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
8,1,2,Fécula de maíz,0.6,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
9,1,2,Harina de arroz,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
10,1,2,Harina de centeno,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
11,1,2,Harina de maíz,0.6,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
12,1,2,Harina de trigo,0.45,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
13,1,2,Harina integral de trigo,0.7,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
14,1,2,Máchica,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
15,1,2,Maíz en grano hervido en lata,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
16,1,2,Maíz en mazorca crudo,0.5,0.59,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
17,1,2,Maíz en mazorca hervido,0.8,0.59,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
18,1,2,Quinoa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
19,1,2,Sémola de trigo,1.1,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
20,1,3,Masa de hojaldre congelada,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
21,1,3,Masa quebrada,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
22,1,3,Pan blanco,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
23,1,3,Pan blanco sin sal,1.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
24,1,3,Pan blanco tipo baguette,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
25,1,3,Pan blanco tostado,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
26,1,3,Pan blanco tostado sin sal,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
27,1,3,Pan de avena,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
28,1,3,Pan de cebada,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
29,1,3,Pan de centeno,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
30,1,3,Pan de pita,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
31,1,3,Pan de trigo y centeno,2.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
32,1,3,Pan integral,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
33,1,3,Pan integral tostado,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
34,1,3,Pan sin gluten,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
35,1,3,Pan tipo hamburguesa,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
36,1,3,Pan tipo picatoste con omega 3,3.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
37,1,3,Panecillos hechos con aceite de oliva,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
38,1,3,Picatostes,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
39,1,4,Cuscús,2.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
40,1,4,Pasta,0.9,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
41,1,4,Pasta al huevo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
42,1,4,Pasta de colores,1.4,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
43,1,4,Pasta fresca cocida,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
44,1,4,Pasta integral,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
45,1,4,Pasta rellena de carne hervida,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
46,1,4,Pasta rellena de queso hervida,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
47,2,5,Batido fermentado de soja,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
48,2,5,Bebida de soja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
49,2,5,Brote de soja,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
50,2,5,Fideos de soja,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
51,2,5,Hamburguesa vegetal,4.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
52,2,5,Harina de soja,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
53,2,5,Lecitina de soja,8.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
54,2,5,Lentejas,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
55,2,5,Salchicha vegetal,4.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
56,2,5,Tempeh,4.6,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
57,2,6,Garbanzo en conserva,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
58,2,6,Judía blanca en conserva,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
59,2,6,Judía pinta en conserva,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
60,2,6,Lenteja en conserva,1.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
61,2,7,Altramuz seco,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
62,2,7,Garbanzo,1.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
63,2,7,Haba seca,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
64,2,7,Harina de algarrobo,3.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
65,2,7,Judía blanca,1.1,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
66,2,7,Judía pinta,1.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
67,2,7,Lenteja,0.8,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
68,2,7,Soja,1.2,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
69,3,8,Champiñón en conserva,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
70,3,9,Champiñón,2.5,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
71,3,10,Boniato,1.0,0.84,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
72,3,10,Fécula de patata,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
73,3,10,Harina de tapioca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
74,3,10,Nabo,0.5,0.75,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
75,3,10,Patata nueva,0.35,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
76,3,10,Rábano,0.6,0.81,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
77,3,10,Remolacha,0.5,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
78,3,10,Tapioca,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
79,3,10,Yuca,0.4,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
80,3,10,Zanahoria,0.45,0.87,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
81,3,11,Alcachofa congelada,3.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
82,3,11,Espinaca congelada,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
83,3,11,Guisante congelado,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
84,3,11,Judía verde congelada,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
85,3,12,Esparrago de lata,4.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
86,3,12,Espinaca en conserva,2.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
87,3,12,Guisante en conserva,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
88,3,12,Judía verde en conserva,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
89,3,12,Palmito en conserva,3.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
90,3,12,Pimiento del piquillo en conserva,5.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
91,3,12,Pimiento morrón en conserva,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
92,3,12,Pimiento rojo asado en conserva,3.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
93,3,12,Puerro en conserva,3.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
94,3,13,Acelga,0.5,0.88,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
95,3,13,Ajo,1.5,0.79,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
96,3,13,Alcachofa,2.0,0.48,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
97,3,13,Apio,0.6,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
98,3,13,Berenjena,0.8,0.85,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
99,3,13,Berro,1.0,0.62,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
100,3,13,Borraja,1.5,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
101,3,13,Brécol,1.5,0.61,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
102,3,13,Calabacín,0.6,0.88,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
103,3,13,Calabaza,0.4,0.67,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
104,3,13,Cebolla,0.4,0.91,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
105,3,13,Chile rojo,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
106,3,13,Chile verde,1.5,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
107,3,13,Chirivía,2.0,1.00,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
108,3,13,Col,0.4,0.77,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
109,3,13,Col de Bruselas,2.5,0.78,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
110,3,13,Col rizada,2.0,0.85,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
111,3,13,Coliflor,0.6,0.80,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
112,3,13,Escarola,1.0,0.79,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
113,3,13,Espinaca,0.6,0.81,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
114,3,13,Guisante verde,1.0,0.37,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
115,3,13,Haba fresca,0.8,0.40,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
116,3,13,Judía verde,0.7,0.91,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
117,3,13,Lechuga,0.5,0.74,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
118,3,13,Lombarda,0.6,0.81,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
119,3,13,Nopal,1.5,0.96,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
120,3,13,Pepino,0.4,0.77,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
121,3,13,Pimiento rojo,0.9,0.83,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
122,3,13,Pimiento verde,0.8,0.84,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
123,3,13,Puerro,1.0,0.86,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
124,3,13,Repollo,0.4,0.77,t,2026-04-07 02:48:18.072293,2026-04-07 02:48:18.072293
